BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
1,"Algeria",1950,"M",25,999,76.56,21.27,3.87,1.66,0.64,0.51,0.37,1.02,0.88,0.12,0.02,1884,"DZA","Middle East and North Africa"
1,"Algeria",1955,"M",25,999,76.53,21.03,4.15,1.77,0.68,0.53,0.39,1.04,0.89,0.13,0.02,1997,"DZA","Middle East and North Africa"
1,"Algeria",1960,"M",25,999,81.05,16.45,3.40,1.98,0.89,0.52,0.37,0.91,0.75,0.14,0.02,2051,"DZA","Middle East and North Africa"
1,"Algeria",1965,"M",25,999,83.47,13.33,3.32,2.53,1.21,0.70,0.48,0.90,0.69,0.19,0.02,2084,"DZA","Middle East and North Africa"
1,"Algeria",1970,"M",25,999,70.61,24.64,6.40,3.91,2.34,0.61,0.42,1.49,1.20,0.27,0.02,2139,"DZA","Middle East and North Africa"
1,"Algeria",1975,"M",25,999,64.12,28.02,4.14,7.09,4.79,0.77,0.50,1.94,1.44,0.48,0.03,2518,"DZA","Middle East and North Africa"
1,"Algeria",1980,"M",25,999,55.97,32.34,4.07,10.20,7.29,1.48,0.91,2.57,1.79,0.73,0.05,3190,"DZA","Middle East and North Africa"
1,"Algeria",1985,"M",25,999,45.61,38.09,14.17,13.27,9.75,3.03,1.92,3.68,2.55,1.04,0.10,3772,"DZA","Middle East and North Africa"
1,"Algeria",1990,"M",25,999,35.83,42.32,17.68,17.21,13.01,4.64,2.96,4.67,3.11,1.40,0.15,4558,"DZA","Middle East and North Africa"
1,"Algeria",1995,"M",25,999,28.55,44.74,20.29,20.21,15.53,6.49,4.18,5.50,3.55,1.73,0.21,5497,"DZA","Middle East and North Africa"
1,"Algeria",2000,"M",25,999,25.73,44.62,23.30,21.96,17.08,7.69,5.05,6.00,3.82,1.93,0.25,6546,"DZA","Middle East and North Africa"
1,"Algeria",2005,"M",25,999,22.62,48.67,29.07,19.74,15.50,8.97,5.91,6.24,4.06,1.88,0.30,7814,"DZA","Middle East and North Africa"
1,"Algeria",2010,"M",25,999,17.29,51.66,32.97,20.83,16.52,10.21,6.71,6.71,4.40,1.97,0.34,9287,"DZA","Middle East and North Africa"
3,"Benin",1950,"M",25,999,91.19,6.77,2.30,1.78,0.74,0.27,0.19,0.52,0.39,0.11,0.01,460,"BEN","Sub-Saharan Africa"
3,"Benin",1955,"M",25,999,89.21,8.32,2.90,2.15,0.91,0.33,0.24,0.63,0.49,0.14,0.01,441,"BEN","Sub-Saharan Africa"
3,"Benin",1960,"M",25,999,87.43,9.71,3.50,2.48,1.05,0.39,0.28,0.74,0.57,0.16,0.01,440,"BEN","Sub-Saharan Africa"
3,"Benin",1965,"M",25,999,83.62,12.82,4.75,3.06,1.29,0.50,0.36,0.95,0.74,0.20,0.02,453,"BEN","Sub-Saharan Africa"
3,"Benin",1970,"M",25,999,83.45,12.87,5.09,3.17,1.36,0.52,0.37,0.98,0.76,0.20,0.02,478,"BEN","Sub-Saharan Africa"
3,"Benin",1975,"M",25,999,83.37,12.87,5.49,3.22,1.38,0.53,0.36,1.00,0.78,0.21,0.02,528,"BEN","Sub-Saharan Africa"
3,"Benin",1980,"M",25,999,83.33,12.79,5.85,3.24,1.39,0.53,0.35,1.01,0.79,0.21,0.02,611,"BEN","Sub-Saharan Africa"
3,"Benin",1985,"M",25,999,76.70,14.52,7.01,7.43,3.65,1.35,0.93,1.72,1.17,0.50,0.05,722,"BEN","Sub-Saharan Africa"
3,"Benin",1990,"M",25,999,69.73,15.46,7.81,12.42,7.93,2.39,1.62,2.57,1.59,0.90,0.08,839,"BEN","Sub-Saharan Africa"
3,"Benin",1995,"M",25,999,63.12,18.11,9.76,16.06,12.21,2.71,1.82,3.25,1.96,1.20,0.09,1045,"BEN","Sub-Saharan Africa"
3,"Benin",2000,"M",25,999,57.34,21.59,12.14,17.30,13.91,3.68,2.46,3.76,2.27,1.37,0.12,1219,"BEN","Sub-Saharan Africa"
3,"Benin",2005,"M",25,999,54.14,22.67,13.22,19.48,16.78,3.71,2.49,4.13,2.47,1.54,0.12,1477,"BEN","Sub-Saharan Africa"
3,"Benin",2010,"M",25,999,52.62,20.34,10.61,21.91,19.86,5.13,3.33,4.55,2.55,1.83,0.17,1798,"BEN","Sub-Saharan Africa"
4,"Botswana",1950,"M",25,999,74.15,22.38,4.36,3.15,0.85,0.31,0.23,1.32,1.18,0.13,0.01,72,"BWA","Sub-Saharan Africa"
4,"Botswana",1955,"M",25,999,74.06,22.44,4.46,3.19,0.85,0.31,0.24,1.33,1.19,0.13,0.01,80,"BWA","Sub-Saharan Africa"
4,"Botswana",1960,"M",25,999,74.04,22.40,4.60,3.24,0.87,0.32,0.24,1.34,1.19,0.13,0.01,84,"BWA","Sub-Saharan Africa"
4,"Botswana",1965,"M",25,999,73.95,22.35,5.19,3.28,0.88,0.32,0.23,1.36,1.22,0.13,0.01,92,"BWA","Sub-Saharan Africa"
4,"Botswana",1970,"M",25,999,70.38,24.53,3.37,3.95,1.15,1.07,0.74,1.56,1.33,0.19,0.04,102,"BWA","Sub-Saharan Africa"
4,"Botswana",1975,"M",25,999,61.45,32.04,11.21,5.54,1.73,0.98,0.66,2.25,1.97,0.25,0.03,119,"BWA","Sub-Saharan Africa"
4,"Botswana",1980,"M",25,999,58.78,34.94,9.78,5.76,2.08,0.87,0.57,2.32,2.03,0.26,0.03,144,"BWA","Sub-Saharan Africa"
4,"Botswana",1985,"M",25,999,49.66,26.85,11.24,20.63,7.85,2.86,1.89,3.99,2.98,0.92,0.10,181,"BWA","Sub-Saharan Africa"
4,"Botswana",1990,"M",25,999,40.79,13.06,6.24,40.44,16.87,5.71,3.78,5.93,3.91,1.84,0.19,224,"BWA","Sub-Saharan Africa"
4,"Botswana",1995,"M",25,999,34.53,12.06,6.55,48.08,22.26,5.33,3.59,6.72,4.39,2.15,0.18,273,"BWA","Sub-Saharan Africa"
4,"Botswana",2000,"M",25,999,26.31,12.23,7.48,55.91,26.54,5.55,3.77,7.66,4.99,2.49,0.19,311,"BWA","Sub-Saharan Africa"
4,"Botswana",2005,"M",25,999,20.74,9.27,5.63,64.87,30.10,5.12,3.50,8.40,5.42,2.80,0.17,316,"BWA","Sub-Saharan Africa"
4,"Botswana",2010,"M",25,999,15.49,6.65,3.75,72.89,32.15,4.96,3.40,9.06,5.81,3.08,0.17,324,"BWA","Sub-Saharan Africa"
6,"Burundi",1950,"M",25,999,91.28,8.32,2.76,0.38,0.15,0.05,0.03,0.44,0.42,0.02,0.00,456,"BDI","Sub-Saharan Africa"
6,"Burundi",1955,"M",25,999,89.65,9.84,3.41,0.49,0.20,0.05,0.04,0.53,0.50,0.02,0.00,478,"BDI","Sub-Saharan Africa"
6,"Burundi",1960,"M",25,999,86.06,13.14,4.83,0.74,0.32,0.08,0.06,0.73,0.69,0.04,0.00,510,"BDI","Sub-Saharan Africa"
6,"Burundi",1965,"M",25,999,84.23,14.66,5.71,0.98,0.43,0.13,0.09,0.84,0.79,0.05,0.00,536,"BDI","Sub-Saharan Africa"
6,"Burundi",1970,"M",25,999,82.84,15.83,6.48,1.17,0.52,0.17,0.11,0.94,0.87,0.06,0.01,570,"BDI","Sub-Saharan Africa"
6,"Burundi",1975,"M",25,999,77.26,20.30,8.99,2.05,0.96,0.39,0.25,1.32,1.20,0.11,0.01,546,"BDI","Sub-Saharan Africa"
6,"Burundi",1980,"M",25,999,72.11,24.35,11.58,2.92,1.45,0.61,0.37,1.69,1.51,0.17,0.02,632,"BDI","Sub-Saharan Africa"
6,"Burundi",1985,"M",25,999,68.71,27.12,13.54,3.33,1.68,0.84,0.53,1.94,1.71,0.20,0.03,797,"BDI","Sub-Saharan Africa"
6,"Burundi",1990,"M",25,999,66.14,29.23,15.24,3.63,1.90,1.01,0.65,2.14,1.88,0.23,0.03,940,"BDI","Sub-Saharan Africa"
6,"Burundi",1995,"M",25,999,64.84,29.81,16.12,4.45,2.40,0.91,0.61,2.21,1.92,0.26,0.03,972,"BDI","Sub-Saharan Africa"
6,"Burundi",2000,"M",25,999,61.15,32.49,18.18,5.45,3.04,0.91,0.62,2.51,2.17,0.31,0.03,931,"BDI","Sub-Saharan Africa"
6,"Burundi",2005,"M",25,999,54.27,38.06,22.39,6.87,3.94,0.81,0.55,2.91,2.48,0.40,0.03,1138,"BDI","Sub-Saharan Africa"
6,"Burundi",2010,"M",25,999,48.82,42.85,22.72,7.08,4.19,1.25,0.81,3.11,2.61,0.46,0.04,1483,"BDI","Sub-Saharan Africa"
7,"Cameroon",1950,"M",25,999,80.76,18.16,6.22,0.99,0.41,0.10,0.07,0.86,0.80,0.06,0.00,894,"CMR","Sub-Saharan Africa"
7,"Cameroon",1955,"M",25,999,76.84,21.70,7.65,1.35,0.57,0.11,0.08,1.05,0.97,0.08,0.00,968,"CMR","Sub-Saharan Africa"
7,"Cameroon",1960,"M",25,999,70.70,26.68,9.69,2.43,1.06,0.19,0.13,1.40,1.25,0.14,0.01,1055,"CMR","Sub-Saharan Africa"
7,"Cameroon",1965,"M",25,999,66.93,29.50,11.36,3.31,1.45,0.26,0.17,1.64,1.44,0.19,0.01,1158,"CMR","Sub-Saharan Africa"
7,"Cameroon",1970,"M",25,999,61.23,32.77,13.33,5.62,2.52,0.37,0.25,2.08,1.74,0.33,0.01,1279,"CMR","Sub-Saharan Africa"
7,"Cameroon",1975,"M",25,999,56.46,35.47,15.40,7.59,3.52,0.48,0.31,2.47,2.01,0.44,0.02,1419,"CMR","Sub-Saharan Africa"
7,"Cameroon",1980,"M",25,999,48.79,39.91,18.48,10.80,5.30,0.49,0.31,3.07,2.43,0.63,0.02,1595,"CMR","Sub-Saharan Africa"
7,"Cameroon",1985,"M",25,999,40.18,44.46,21.71,14.75,7.46,0.61,0.41,3.78,2.91,0.86,0.02,1787,"CMR","Sub-Saharan Africa"
7,"Cameroon",1990,"M",25,999,32.88,47.40,24.25,18.75,9.87,0.97,0.62,4.48,3.33,1.11,0.03,2044,"CMR","Sub-Saharan Africa"
7,"Cameroon",1995,"M",25,999,26.19,50.02,26.76,22.06,11.94,1.73,1.09,5.15,3.73,1.36,0.06,2333,"CMR","Sub-Saharan Africa"
7,"Cameroon",2000,"M",25,999,19.66,52.47,29.13,25.40,14.09,2.48,1.57,5.81,4.12,1.61,0.08,2638,"CMR","Sub-Saharan Africa"
7,"Cameroon",2005,"M",25,999,14.28,53.75,31.03,29.51,16.83,2.46,1.60,6.40,4.46,1.86,0.08,2976,"CMR","Sub-Saharan Africa"
7,"Cameroon",2010,"M",25,999,11.69,53.45,27.83,31.79,18.73,3.06,1.99,6.68,4.53,2.05,0.10,3400,"CMR","Sub-Saharan Africa"
9,"Central African Republic",1950,"M",25,999,89.57,10.01,3.32,0.46,0.18,0.13,0.10,0.47,0.43,0.03,0.00,285,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1955,"M",25,999,88.45,11.13,3.80,0.49,0.20,0.13,0.10,0.52,0.48,0.03,0.00,294,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1960,"M",25,999,87.19,12.11,4.34,0.71,0.31,0.16,0.12,0.60,0.55,0.05,0.01,309,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1965,"M",25,999,85.08,14.04,5.39,0.91,0.40,0.20,0.14,0.72,0.65,0.06,0.01,331,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1970,"M",25,999,82.65,15.41,6.28,1.84,0.83,0.25,0.17,0.90,0.78,0.12,0.01,363,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1975,"M",25,999,77.80,19.18,8.39,2.69,1.26,0.32,0.21,1.19,1.01,0.17,0.01,384,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1980,"M",25,999,72.24,21.88,10.24,4.91,2.43,0.90,0.56,1.67,1.31,0.33,0.03,425,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1985,"M",25,999,64.89,24.82,12.24,8.21,4.19,2.04,1.33,2.39,1.73,0.60,0.07,488,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1990,"M",25,999,58.36,26.69,13.77,11.52,6.11,3.43,2.26,3.11,2.11,0.88,0.11,531,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1995,"M",25,999,52.73,28.25,15.19,15.75,8.59,3.27,2.20,3.67,2.44,1.12,0.11,600,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2000,"M",25,999,46.43,31.38,17.54,19.10,10.69,3.09,2.14,4.20,2.80,1.30,0.10,650,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2005,"M",25,999,41.38,33.79,19.67,21.82,12.48,3.00,2.07,4.65,3.09,1.46,0.10,686,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2010,"M",25,999,38.35,34.94,18.24,23.56,13.92,3.16,2.14,4.89,3.20,1.58,0.11,747,"CAF","Sub-Saharan Africa"
12,"Congo",1950,"M",25,999,85.94,12.28,3.14,1.57,0.41,0.17,0.09,0.66,0.57,0.09,0.01,161,"COG","Sub-Saharan Africa"
12,"Congo",1955,"M",25,999,85.14,12.97,3.68,1.66,0.37,0.21,0.12,0.71,0.61,0.09,0.01,177,"COG","Sub-Saharan Africa"
12,"Congo",1960,"M",25,999,79.85,17.11,5.82,2.63,0.32,0.39,0.22,1.02,0.87,0.14,0.01,193,"COG","Sub-Saharan Africa"
12,"Congo",1965,"M",25,999,75.45,20.54,7.61,3.45,0.29,0.55,0.30,1.29,1.08,0.18,0.02,214,"COG","Sub-Saharan Africa"
12,"Congo",1970,"M",25,999,67.21,24.77,10.18,6.86,1.58,1.16,0.56,1.97,1.53,0.40,0.03,242,"COG","Sub-Saharan Africa"
12,"Congo",1975,"M",25,999,60.02,28.43,12.28,9.85,2.69,1.70,0.78,2.56,1.91,0.59,0.05,276,"COG","Sub-Saharan Africa"
12,"Congo",1980,"M",25,999,50.77,28.50,12.78,17.23,6.66,3.50,1.33,3.71,2.48,1.13,0.10,313,"COG","Sub-Saharan Africa"
12,"Congo",1985,"M",25,999,43.22,28.23,13.05,23.47,9.89,5.04,1.77,4.67,2.95,1.59,0.14,361,"COG","Sub-Saharan Africa"
12,"Congo",1990,"M",25,999,34.66,25.86,11.96,34.11,13.84,5.36,1.89,5.80,3.50,2.16,0.15,416,"COG","Sub-Saharan Africa"
12,"Congo",1995,"M",25,999,30.95,23.88,10.79,39.99,15.08,5.18,1.81,6.31,3.75,2.41,0.14,480,"COG","Sub-Saharan Africa"
12,"Congo",2000,"M",25,999,33.94,19.23,8.66,41.53,14.42,5.30,1.84,6.25,3.65,2.46,0.14,560,"COG","Sub-Saharan Africa"
12,"Congo",2005,"M",25,999,28.16,24.18,9.02,43.31,13.50,4.34,1.53,6.41,3.86,2.44,0.12,642,"COG","Sub-Saharan Africa"
12,"Congo",2010,"M",25,999,21.08,31.96,9.64,43.48,12.14,3.48,1.22,6.51,4.07,2.35,0.09,734,"COG","Sub-Saharan Africa"
13,"Egypt",1950,"M",25,999,89.23,5.41,1.76,3.26,1.32,2.10,1.47,0.87,0.54,0.26,0.07,4370,"EGY","Middle East and North Africa"
13,"Egypt",1955,"M",25,999,88.42,5.55,1.89,3.53,1.45,2.50,1.77,0.97,0.58,0.30,0.09,4916,"EGY","Middle East and North Africa"
13,"Egypt",1960,"M",25,999,87.02,5.21,1.88,4.48,1.90,3.29,2.29,1.18,0.68,0.39,0.11,5517,"EGY","Middle East and North Africa"
13,"Egypt",1965,"M",25,999,85.72,5.52,2.11,5.02,2.15,3.73,2.57,1.32,0.75,0.44,0.13,6158,"EGY","Middle East and North Africa"
13,"Egypt",1970,"M",25,999,82.61,6.13,2.47,6.68,2.94,4.58,3.12,1.65,0.93,0.56,0.15,6812,"EGY","Middle East and North Africa"
13,"Egypt",1975,"M",25,999,79.64,6.70,2.89,8.20,3.74,5.36,3.53,1.96,1.10,0.68,0.18,7531,"EGY","Middle East and North Africa"
13,"Egypt",1980,"M",25,999,64.54,15.23,6.89,14.54,7.07,5.70,3.66,3.06,1.88,0.99,0.19,8447,"EGY","Middle East and North Africa"
13,"Egypt",1985,"M",25,999,48.90,22.87,10.80,20.56,10.28,7.55,5.01,4.33,2.70,1.38,0.25,9629,"EGY","Middle East and North Africa"
13,"Egypt",1990,"M",25,999,44.91,21.31,10.53,26.59,13.91,7.19,4.87,4.87,2.98,1.65,0.24,11184,"EGY","Middle East and North Africa"
13,"Egypt",1995,"M",25,999,40.37,20.57,10.61,32.78,17.70,6.28,4.41,5.38,3.28,1.89,0.21,12601,"EGY","Middle East and North Africa"
13,"Egypt",2000,"M",25,999,35.48,18.29,9.70,40.27,22.34,5.96,4.22,6.05,3.61,2.24,0.20,14375,"EGY","Middle East and North Africa"
13,"Egypt",2005,"M",25,999,31.67,15.32,8.31,42.61,24.13,10.40,6.78,6.86,3.89,2.63,0.34,16642,"EGY","Middle East and North Africa"
13,"Egypt",2010,"M",25,999,26.84,12.55,6.08,47.24,27.62,13.37,8.53,7.68,4.20,3.05,0.44,19282,"EGY","Middle East and North Africa"
15,"Gabon",1950,"M",25,999,97.40,2.17,0.69,0.34,0.13,0.08,0.06,0.14,0.11,0.02,0.00,126,"GAB","Sub-Saharan Africa"
15,"Gabon",1955,"M",25,999,97.53,2.03,0.67,0.35,0.14,0.08,0.06,0.13,0.11,0.02,0.00,126,"GAB","Sub-Saharan Africa"
15,"Gabon",1960,"M",25,999,97.03,2.52,0.89,0.35,0.14,0.09,0.07,0.16,0.13,0.02,0.00,127,"GAB","Sub-Saharan Africa"
15,"Gabon",1965,"M",25,999,96.68,2.85,1.08,0.36,0.15,0.10,0.07,0.17,0.15,0.03,0.00,125,"GAB","Sub-Saharan Africa"
15,"Gabon",1970,"M",25,999,94.16,4.85,2.02,0.75,0.34,0.23,0.15,0.33,0.27,0.06,0.01,129,"GAB","Sub-Saharan Africa"
15,"Gabon",1975,"M",25,999,90.58,7.64,3.46,1.36,0.63,0.44,0.27,0.56,0.44,0.10,0.01,135,"GAB","Sub-Saharan Africa"
15,"Gabon",1980,"M",25,999,78.51,15.13,7.33,4.78,2.38,1.58,0.94,1.48,1.06,0.37,0.05,151,"GAB","Sub-Saharan Africa"
15,"Gabon",1985,"M",25,999,67.81,21.76,11.09,7.81,4.00,2.63,1.64,2.31,1.61,0.62,0.09,165,"GAB","Sub-Saharan Africa"
15,"Gabon",1990,"M",25,999,57.13,25.76,13.62,13.07,6.95,4.05,2.57,3.36,2.21,1.01,0.13,185,"GAB","Sub-Saharan Africa"
15,"Gabon",1995,"M",25,999,47.04,29.48,16.18,18.00,9.85,5.48,3.50,4.36,2.78,1.40,0.18,211,"GAB","Sub-Saharan Africa"
15,"Gabon",2000,"M",25,999,38.21,32.29,18.23,22.73,12.73,6.77,4.38,5.27,3.29,1.76,0.22,240,"GAB","Sub-Saharan Africa"
15,"Gabon",2005,"M",25,999,29.26,38.21,22.39,25.55,14.60,6.99,4.59,5.95,3.77,1.95,0.23,266,"GAB","Sub-Saharan Africa"
15,"Gabon",2010,"M",25,999,22.56,41.33,21.80,29.81,17.61,6.31,4.26,6.43,4.06,2.16,0.21,298,"GAB","Sub-Saharan Africa"
16,"Gambia",1950,"M",25,999,95.15,1.29,0.38,3.35,0.54,0.22,0.16,0.43,0.26,0.16,0.01,57,"GMB","Sub-Saharan Africa"
16,"Gambia",1955,"M",25,999,94.71,1.38,0.45,3.66,0.64,0.25,0.18,0.47,0.29,0.17,0.01,59,"GMB","Sub-Saharan Africa"
16,"Gambia",1960,"M",25,999,94.17,1.51,0.50,4.01,0.75,0.31,0.22,0.52,0.32,0.19,0.01,68,"GMB","Sub-Saharan Africa"
16,"Gambia",1965,"M",25,999,93.97,1.55,0.51,4.12,0.81,0.35,0.24,0.54,0.33,0.20,0.01,82,"GMB","Sub-Saharan Africa"
16,"Gambia",1970,"M",25,999,93.25,1.72,0.61,4.68,1.02,0.35,0.24,0.61,0.37,0.23,0.01,94,"GMB","Sub-Saharan Africa"
16,"Gambia",1975,"M",25,999,92.47,1.90,0.71,5.25,1.22,0.36,0.25,0.68,0.41,0.26,0.01,107,"GMB","Sub-Saharan Africa"
16,"Gambia",1980,"M",25,999,89.44,2.35,0.95,7.51,1.83,0.70,0.45,0.99,0.59,0.38,0.02,126,"GMB","Sub-Saharan Africa"
16,"Gambia",1985,"M",25,999,84.91,3.83,1.75,9.93,2.40,1.33,0.89,1.41,0.84,0.52,0.04,144,"GMB","Sub-Saharan Africa"
16,"Gambia",1990,"M",25,999,81.50,4.18,2.04,12.11,2.85,2.22,1.48,1.79,1.05,0.67,0.07,180,"GMB","Sub-Saharan Africa"
16,"Gambia",1995,"M",25,999,77.38,3.96,2.04,15.36,3.46,3.30,2.21,2.29,1.30,0.88,0.11,215,"GMB","Sub-Saharan Africa"
16,"Gambia",2000,"M",25,999,72.07,5.13,3.36,19.63,4.14,3.17,2.17,2.79,1.62,1.06,0.11,257,"GMB","Sub-Saharan Africa"
16,"Gambia",2005,"M",25,999,68.51,4.33,2.88,24.16,4.75,3.00,2.07,3.19,1.85,1.24,0.10,302,"GMB","Sub-Saharan Africa"
16,"Gambia",2010,"M",25,999,64.92,3.60,2.44,28.69,5.24,2.79,1.93,3.67,2.07,1.51,0.09,350,"GMB","Sub-Saharan Africa"
17,"Ghana",1950,"M",25,999,80.16,17.49,5.86,1.47,0.20,0.88,0.61,0.98,0.84,0.11,0.03,930,"GHA","Sub-Saharan Africa"
17,"Ghana",1955,"M",25,999,79.07,18.27,6.30,1.67,0.12,1.00,0.71,1.05,0.90,0.12,0.03,1094,"GHA","Sub-Saharan Africa"
17,"Ghana",1960,"M",25,999,78.18,18.90,6.78,1.83,0.14,1.09,0.76,1.11,0.95,0.13,0.04,1282,"GHA","Sub-Saharan Africa"
17,"Ghana",1965,"M",25,999,71.76,16.37,6.31,11.01,2.63,0.86,0.60,1.87,1.39,0.45,0.03,1481,"GHA","Sub-Saharan Africa"
17,"Ghana",1970,"M",25,999,66.88,6.87,2.77,25.50,6.41,0.69,0.47,2.83,1.86,0.95,0.02,1629,"GHA","Sub-Saharan Africa"
17,"Ghana",1975,"M",25,999,59.35,7.13,3.08,32.47,8.59,1.05,0.69,3.60,2.32,1.25,0.03,1865,"GHA","Sub-Saharan Africa"
17,"Ghana",1980,"M",25,999,54.55,7.06,3.23,36.65,10.10,1.74,1.10,4.33,2.61,1.66,0.06,2045,"GHA","Sub-Saharan Africa"
17,"Ghana",1985,"M",25,999,46.85,6.33,3.02,44.20,12.69,2.63,1.77,5.45,3.09,2.27,0.09,2405,"GHA","Sub-Saharan Africa"
17,"Ghana",1990,"M",25,999,39.26,4.93,2.42,52.22,15.68,3.59,2.42,6.58,3.57,2.89,0.12,2792,"GHA","Sub-Saharan Africa"
17,"Ghana",1995,"M",25,999,33.04,6.99,3.70,55.43,17.67,4.53,3.07,7.31,3.92,3.24,0.15,3246,"GHA","Sub-Saharan Africa"
17,"Ghana",2000,"M",25,999,28.90,12.28,6.93,53.50,19.72,5.32,3.66,7.52,4.11,3.24,0.18,3772,"GHA","Sub-Saharan Africa"
17,"Ghana",2005,"M",25,999,27.84,11.26,6.56,56.48,20.53,4.41,3.01,7.62,4.19,3.28,0.15,4378,"GHA","Sub-Saharan Africa"
17,"Ghana",2010,"M",25,999,26.94,8.90,4.64,59.54,22.91,4.62,3.05,7.95,4.26,3.54,0.15,5121,"GHA","Sub-Saharan Africa"
20,"Cote dIvoire",1950,"M",25,999,89.56,8.53,2.81,1.26,0.33,0.76,0.53,0.60,0.46,0.11,0.03,468,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1955,"M",25,999,88.58,8.76,2.98,1.79,0.46,0.95,0.66,0.70,0.52,0.15,0.03,565,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1960,"M",25,999,87.29,9.27,3.31,2.34,0.58,1.15,0.79,0.82,0.59,0.19,0.04,691,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1965,"M",25,999,85.54,9.74,3.69,3.32,0.89,1.43,0.96,1.00,0.69,0.26,0.05,844,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1970,"M",25,999,83.45,10.49,4.23,4.34,1.20,1.74,1.15,1.20,0.81,0.33,0.06,1060,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1975,"M",25,999,80.76,10.73,4.66,6.39,1.74,2.11,1.36,1.50,0.97,0.46,0.07,1311,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1980,"M",25,999,75.46,12.54,5.83,9.28,2.46,2.73,1.70,2.00,1.27,0.64,0.09,1671,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1985,"M",25,999,70.08,14.37,7.07,12.41,3.51,3.13,2.05,2.50,1.58,0.82,0.10,2093,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1990,"M",25,999,65.76,15.77,8.11,14.99,4.37,3.48,2.31,2.92,1.82,0.97,0.12,2470,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1995,"M",25,999,58.97,19.97,10.69,16.92,5.16,4.14,2.76,3.44,2.18,1.12,0.14,2806,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2000,"M",25,999,48.72,27.25,15.22,17.86,5.81,6.13,4.05,4.24,2.71,1.32,0.20,3166,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2005,"M",25,999,42.75,29.81,17.32,20.79,7.68,6.65,4.38,4.81,3.06,1.53,0.22,3435,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2010,"M",25,999,36.79,33.08,17.57,23.60,10.24,6.53,4.35,5.25,3.33,1.71,0.22,3881,"CIV","Sub-Saharan Africa"
21,"Kenya",1950,"M",25,999,74.88,22.61,9.79,2.11,0.22,0.39,0.29,1.44,1.31,0.11,0.01,1265,"KEN","Sub-Saharan Africa"
21,"Kenya",1955,"M",25,999,71.13,25.93,11.60,2.51,0.23,0.43,0.31,1.66,1.52,0.13,0.01,1393,"KEN","Sub-Saharan Africa"
21,"Kenya",1960,"M",25,999,67.83,28.96,13.63,2.86,0.26,0.47,0.33,1.89,1.72,0.15,0.02,1545,"KEN","Sub-Saharan Africa"
21,"Kenya",1965,"M",25,999,67.17,28.79,14.16,3.46,0.32,0.58,0.41,1.99,1.79,0.18,0.02,1687,"KEN","Sub-Saharan Africa"
21,"Kenya",1970,"M",25,999,65.94,28.55,15.27,4.71,0.44,0.77,0.53,2.19,1.92,0.24,0.03,1836,"KEN","Sub-Saharan Africa"
21,"Kenya",1975,"M",25,999,55.17,36.14,15.83,7.59,0.54,1.11,0.73,2.85,2.43,0.38,0.04,2090,"KEN","Sub-Saharan Africa"
21,"Kenya",1980,"M",25,999,44.39,42.09,17.82,11.55,0.79,1.96,1.21,3.70,3.04,0.59,0.06,2478,"KEN","Sub-Saharan Africa"
21,"Kenya",1985,"M",25,999,39.33,42.29,19.20,15.97,1.41,2.50,1.63,4.34,3.44,0.82,0.08,2972,"KEN","Sub-Saharan Africa"
21,"Kenya",1990,"M",25,999,34.46,42.07,20.84,19.99,2.62,3.41,2.19,5.01,3.84,1.06,0.11,3588,"KEN","Sub-Saharan Africa"
21,"Kenya",1995,"M",25,999,27.49,45.09,24.71,22.74,4.61,4.66,3.00,5.79,4.36,1.28,0.15,4347,"KEN","Sub-Saharan Africa"
21,"Kenya",2000,"M",25,999,23.39,44.36,25.64,26.13,8.06,6.13,3.99,6.48,4.70,1.57,0.20,5071,"KEN","Sub-Saharan Africa"
21,"Kenya",2005,"M",25,999,20.87,42.96,23.89,28.31,13.25,7.90,5.14,6.97,4.87,1.83,0.26,5840,"KEN","Sub-Saharan Africa"
