BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
1,"Algeria",1950,"MF",15,24,83.97,14.66,3.95,1.17,0.41,0.20,0.08,0.719,0.640,0.073,0.005,"DZA","Middle East and North Africa",1632.0
1,"Algeria",1950,"MF",25,34,81.35,16.49,3.93,1.76,0.64,0.40,0.25,0.873,0.742,0.118,0.013,"DZA","Middle East and North Africa",1204.0
1,"Algeria",1950,"MF",35,44,80.14,17.86,3.36,1.65,0.51,0.35,0.25,0.875,0.757,0.106,0.012,"DZA","Middle East and North Africa",889.0
1,"Algeria",1950,"MF",45,54,78.34,19.80,3.20,1.56,0.47,0.30,0.21,0.910,0.802,0.098,0.010,"DZA","Middle East and North Africa",652.0
1,"Algeria",1950,"MF",55,64,76.49,21.85,3.07,1.36,0.40,0.30,0.21,0.944,0.847,0.087,0.010,"DZA","Middle East and North Africa",481.0
1,"Algeria",1955,"MF",15,24,83.79,14.58,2.91,1.59,0.58,0.05,0.02,0.708,0.622,0.084,0.001,"DZA","Middle East and North Africa",1817.0
1,"Algeria",1955,"MF",25,34,81.40,16.20,4.30,1.90,0.70,0.40,0.25,0.891,0.753,0.125,0.013,"DZA","Middle East and North Africa",1330.0
1,"Algeria",1955,"MF",35,44,81.20,16.80,3.50,1.60,0.40,0.40,0.28,0.847,0.729,0.104,0.014,"DZA","Middle East and North Africa",969.0
1,"Algeria",1955,"MF",45,54,78.90,19.10,3.20,1.70,0.40,0.30,0.21,0.900,0.789,0.101,0.010,"DZA","Middle East and North Africa",696.0
1,"Algeria",1955,"MF",55,64,77.60,20.60,3.20,1.40,0.30,0.30,0.21,0.912,0.816,0.086,0.010,"DZA","Middle East and North Africa",490.0
1,"Algeria",1960,"MF",15,24,78.57,15.98,3.63,5.14,1.72,0.31,0.12,1.203,0.915,0.279,0.009,"DZA","Middle East and North Africa",1976.0
1,"Algeria",1960,"MF",25,34,84.17,13.42,3.40,2.05,0.89,0.36,0.22,0.795,0.649,0.134,0.012,"DZA","Middle East and North Africa",1433.0
1,"Algeria",1960,"MF",35,44,84.70,13.29,3.01,1.63,0.58,0.38,0.26,0.732,0.610,0.109,0.013,"DZA","Middle East and North Africa",1031.0
1,"Algeria",1960,"MF",45,54,85.12,13.20,2.34,1.36,0.43,0.31,0.21,0.666,0.567,0.089,0.010,"DZA","Middle East and North Africa",729.0
1,"Algeria",1960,"MF",55,64,84.92,13.71,2.15,1.14,0.38,0.23,0.16,0.640,0.558,0.074,0.008,"DZA","Middle East and North Africa",489.0
1,"Algeria",1965,"MF",15,24,67.62,22.91,7.08,8.94,3.73,0.47,0.17,1.980,1.465,0.503,0.013,"DZA","Middle East and North Africa",2159.0
1,"Algeria",1965,"MF",25,34,83.70,12.90,3.13,2.80,1.43,0.60,0.36,0.901,0.685,0.197,0.019,"DZA","Middle East and North Africa",1521.0
1,"Algeria",1965,"MF",35,44,87.40,10.50,2.95,1.70,0.65,0.40,0.27,0.658,0.529,0.116,0.013,"DZA","Middle East and North Africa",1074.0
1,"Algeria",1965,"MF",45,54,90.40,8.10,1.78,1.20,0.39,0.30,0.20,0.477,0.386,0.081,0.010,"DZA","Middle East and North Africa",742.0
1,"Algeria",1965,"MF",55,64,92.20,6.90,1.35,0.80,0.31,0.20,0.14,0.369,0.307,0.055,0.007,"DZA","Middle East and North Africa",486.0
1,"Algeria",1970,"MF",15,24,52.90,31.20,10.19,15.40,8.14,0.40,0.11,3.088,2.190,0.888,0.010,"DZA","Middle East and North Africa",2416.0
1,"Algeria",1970,"MF",25,34,77.30,17.50,5.03,4.50,2.80,0.60,0.36,1.307,0.982,0.306,0.019,"DZA","Middle East and North Africa",1501.0
1,"Algeria",1970,"MF",35,44,83.80,13.90,3.68,1.80,0.76,0.30,0.20,0.779,0.653,0.116,0.010,"DZA","Middle East and North Africa",1202.0
1,"Algeria",1970,"MF",45,54,88.20,10.50,2.35,1.10,0.39,0.20,0.14,0.540,0.463,0.070,0.007,"DZA","Middle East and North Africa",782.0
1,"Algeria",1970,"MF",55,64,90.20,9.00,1.81,0.60,0.23,0.10,0.07,0.408,0.366,0.038,0.003,"DZA","Middle East and North Africa",630.0
1,"Algeria",1975,"MF",15,24,38.74,41.15,5.30,18.81,10.14,1.29,0.44,3.782,2.600,1.147,0.035,"DZA","Middle East and North Africa",2968.0
1,"Algeria",1975,"MF",25,34,63.47,25.49,3.80,10.30,7.43,0.74,0.43,2.251,1.541,0.687,0.023,"DZA","Middle East and North Africa",1753.0
1,"Algeria",1975,"MF",35,44,80.81,15.62,3.02,3.09,1.63,0.49,0.32,0.996,0.774,0.206,0.016,"DZA","Middle East and North Africa",1368.0
1,"Algeria",1975,"MF",45,54,86.17,12.14,3.22,1.44,0.56,0.26,0.17,0.663,0.562,0.092,0.009,"DZA","Middle East and North Africa",952.0
1,"Algeria",1975,"MF",55,64,89.14,9.83,2.05,0.88,0.31,0.16,0.10,0.479,0.418,0.055,0.005,"DZA","Middle East and North Africa",682.0
1,"Algeria",1980,"MF",15,24,29.46,43.26,4.93,24.62,13.13,2.66,0.91,4.719,3.083,1.565,0.071,"DZA","Middle East and North Africa",3639.0
1,"Algeria",1980,"MF",25,34,45.79,37.19,4.93,15.34,11.38,1.68,0.98,3.411,2.285,1.073,0.053,"DZA","Middle East and North Africa",2303.0
1,"Algeria",1980,"MF",35,44,77.04,17.86,3.08,4.21,2.64,0.89,0.59,1.274,0.934,0.310,0.030,"DZA","Middle East and North Africa",1494.0
1,"Algeria",1980,"MF",45,54,84.58,13.41,3.11,1.66,0.74,0.35,0.23,0.740,0.616,0.113,0.012,"DZA","Middle East and North Africa",1220.0
1,"Algeria",1980,"MF",55,64,88.20,10.50,2.51,1.10,0.41,0.20,0.13,0.545,0.468,0.070,0.007,"DZA","Middle East and North Africa",776.0
1,"Algeria",1985,"MF",15,24,18.90,43.02,22.19,34.41,18.79,3.67,1.36,6.538,4.241,2.197,0.101,"DZA","Middle East and North Africa",4469.0
1,"Algeria",1985,"MF",25,34,34.17,44.31,16.91,17.73,13.36,3.78,2.32,4.625,3.128,1.375,0.122,"DZA","Middle East and North Africa",2918.0
1,"Algeria",1985,"MF",35,44,64.22,25.51,8.63,8.85,6.43,1.42,0.98,2.334,1.640,0.646,0.048,"DZA","Middle East and North Africa",1674.0
1,"Algeria",1985,"MF",45,54,81.71,15.04,3.83,2.68,1.47,0.56,0.39,0.970,0.761,0.191,0.019,"DZA","Middle East and North Africa",1397.0
1,"Algeria",1985,"MF",55,64,86.93,11.51,3.28,1.30,0.54,0.26,0.18,0.632,0.537,0.086,0.009,"DZA","Middle East and North Africa",892.0
1,"Algeria",1990,"MF",15,24,15.35,41.08,20.91,38.96,21.66,4.62,1.73,7.132,4.474,2.531,0.127,"DZA","Middle East and North Africa",5159.0
1,"Algeria",1990,"MF",25,34,24.72,46.45,20.86,22.93,17.61,5.90,3.63,5.799,3.749,1.859,0.191,"DZA","Middle East and North Africa",3569.0
1,"Algeria",1990,"MF",35,44,47.97,36.23,13.17,13.19,9.87,2.62,1.82,3.526,2.430,1.007,0.089,"DZA","Middle East and North Africa",2234.0
1,"Algeria",1990,"MF",45,54,76.50,18.39,5.53,3.78,2.48,1.33,0.93,1.387,1.024,0.318,0.045,"DZA","Middle East and North Africa",1426.0
1,"Algeria",1990,"MF",55,64,85.46,12.68,3.37,1.45,0.67,0.42,0.29,0.715,0.593,0.107,0.014,"DZA","Middle East and North Africa",1105.0
1,"Algeria",1995,"MF",15,24,11.76,43.11,30.63,40.23,23.06,4.90,1.90,7.700,4.920,2.644,0.136,"DZA","Middle East and North Africa",5967.0
1,"Algeria",1995,"MF",25,34,18.20,46.48,23.52,27.67,21.51,7.66,4.74,6.755,4.219,2.288,0.248,"DZA","Middle East and North Africa",4351.0
1,"Algeria",1995,"MF",35,44,38.44,42.20,16.04,14.83,11.24,4.53,3.16,4.311,2.909,1.248,0.154,"DZA","Middle East and North Africa",2824.0
1,"Algeria",1995,"MF",45,54,64.80,25.84,8.71,6.93,5.17,2.42,1.70,2.282,1.598,0.602,0.083,"DZA","Middle East and North Africa",1601.0
1,"Algeria",1995,"MF",55,64,82.97,14.23,3.62,2.12,1.18,0.67,0.47,0.893,0.703,0.167,0.023,"DZA","Middle East and North Africa",1272.0
1,"Algeria",2000,"MF",15,24,8.66,54.09,39.51,30.25,17.42,7.00,2.81,7.270,5.043,2.031,0.196,"DZA","Middle East and North Africa",6886.0
1,"Algeria",2000,"MF",25,34,16.22,45.13,27.44,29.87,23.45,8.78,5.46,7.293,4.496,2.513,0.285,"DZA","Middle East and North Africa",5012.0
1,"Algeria",2000,"MF",35,44,30.23,45.01,20.54,18.42,14.10,6.33,4.43,5.269,3.452,1.603,0.215,"DZA","Middle East and North Africa",3456.0
1,"Algeria",2000,"MF",45,54,51.18,34.81,12.76,10.00,7.63,4.01,2.82,3.314,2.268,0.910,0.137,"DZA","Middle East and North Africa",2139.0
1,"Algeria",2000,"MF",55,64,75.59,19.26,5.93,3.15,2.13,2.00,1.39,1.462,1.064,0.329,0.068,"DZA","Middle East and North Africa",1300.0
1,"Algeria",2005,"MF",15,24,5.56,55.67,42.35,27.95,16.55,10.83,4.08,7.549,5.267,1.984,0.298,"DZA","Middle East and North Africa",7424.0
1,"Algeria",2005,"MF",25,34,12.06,49.36,35.22,26.38,20.94,12.21,7.55,7.785,4.852,2.538,0.395,"DZA","Middle East and North Africa",5797.0
1,"Algeria",2005,"MF",35,44,25.60,47.89,24.36,19.16,14.83,7.36,5.13,5.734,3.758,1.726,0.250,"DZA","Middle East and North Africa",4222.0
1,"Algeria",2005,"MF",45,54,44.79,39.06,14.91,10.51,8.11,5.64,3.95,3.839,2.588,1.059,0.192,"DZA","Middle East and North Africa",2709.0
1,"Algeria",2005,"MF",55,64,65.73,26.30,8.89,4.06,3.03,3.92,2.73,2.195,1.534,0.527,0.133,"DZA","Middle East and North Africa",1468.0
1,"Algeria",2010,"MF",15,24,6.08,43.26,27.87,34.67,20.83,15.99,5.90,8.236,5.174,2.624,0.438,"DZA","Middle East and North Africa",7254.0
1,"Algeria",2010,"MF",25,34,8.60,51.11,36.79,23.77,19.16,16.52,10.21,8.049,5.055,2.460,0.535,"DZA","Middle East and North Africa",6738.0
1,"Algeria",2010,"MF",35,44,19.42,48.00,29.45,23.99,18.84,8.59,5.98,6.696,4.278,2.126,0.291,"DZA","Middle East and North Africa",4894.0
1,"Algeria",2010,"MF",45,54,33.89,44.08,20.28,15.42,12.08,6.61,4.62,4.919,3.253,1.442,0.225,"DZA","Middle East and North Africa",3339.0
1,"Algeria",2010,"MF",55,64,53.18,33.95,12.50,7.92,6.13,4.95,3.43,3.181,2.166,0.847,0.168,"DZA","Middle East and North Africa",1981.0
1,"Algeria",2015,"MF",15,24,4.51,30.53,17.40,42.29,25.77,23.13,8.41,9.302,4.954,3.718,0.631,"DZA","Middle East and North Africa",6615.0
1,"Algeria",2015,"MF",25,34,5.20,48.06,32.63,24.10,19.49,22.86,13.94,8.654,5.238,2.679,0.736,"DZA","Middle East and North Africa",7328.0
1,"Algeria",2015,"MF",35,44,12.47,49.38,35.25,26.34,20.76,12.26,8.42,7.803,4.855,2.535,0.414,"DZA","Middle East and North Africa",5507.0
1,"Algeria",2015,"MF",45,54,26.05,47.89,24.36,19.16,15.06,7.36,5.07,5.740,3.758,1.733,0.249,"DZA","Middle East and North Africa",3883.0
1,"Algeria",2015,"MF",55,64,45.24,39.06,14.91,10.51,8.15,5.64,3.88,3.838,2.588,1.060,0.190,"DZA","Middle East and North Africa",2661.0
3,"Benin",1950,"MF",15,24,86.84,9.63,4.01,3.37,0.58,0.16,0.06,0.789,0.621,0.164,0.005,"BEN","Sub-Saharan Africa",317.0
3,"Benin",1950,"MF",25,34,89.20,8.30,2.93,2.20,0.80,0.30,0.19,0.630,0.487,0.133,0.010,"BEN","Sub-Saharan Africa",239.0
3,"Benin",1950,"MF",35,44,89.30,8.31,2.62,2.11,0.77,0.29,0.20,0.609,0.472,0.127,0.010,"BEN","Sub-Saharan Africa",180.0
3,"Benin",1950,"MF",45,54,94.50,4.32,1.25,1.06,0.38,0.13,0.09,0.306,0.238,0.063,0.004,"BEN","Sub-Saharan Africa",163.0
3,"Benin",1950,"MF",55,64,99.44,0.32,0.09,0.24,0.09,0.02,0.01,0.042,0.028,0.014,0.001,"BEN","Sub-Saharan Africa",205.0
3,"Benin",1955,"MF",15,24,85.59,10.65,4.58,3.60,0.59,0.16,0.06,0.860,0.682,0.173,0.004,"BEN","Sub-Saharan Africa",350.0
3,"Benin",1955,"MF",25,34,89.20,8.30,3.01,2.20,0.80,0.30,0.18,0.632,0.489,0.133,0.010,"BEN","Sub-Saharan Africa",255.0
3,"Benin",1955,"MF",35,44,89.20,8.30,2.70,2.20,0.80,0.30,0.21,0.623,0.480,0.133,0.010,"BEN","Sub-Saharan Africa",192.0
3,"Benin",1955,"MF",45,54,89.50,8.33,2.47,1.91,0.70,0.26,0.18,0.579,0.454,0.116,0.009,"BEN","Sub-Saharan Africa",150.0
3,"Benin",1955,"MF",55,64,99.25,0.45,0.12,0.30,0.11,0.02,0.01,0.054,0.036,0.017,0.001,"BEN","Sub-Saharan Africa",168.0
3,"Benin",1960,"MF",15,24,84.15,11.80,5.31,3.89,0.62,0.16,0.06,0.946,0.756,0.185,0.004,"BEN","Sub-Saharan Africa",393.0
3,"Benin",1960,"MF",25,34,89.20,8.30,3.14,2.20,0.80,0.30,0.18,0.636,0.493,0.133,0.010,"BEN","Sub-Saharan Africa",276.0
3,"Benin",1960,"MF",35,44,89.20,8.30,2.81,2.20,0.80,0.30,0.20,0.627,0.483,0.133,0.010,"BEN","Sub-Saharan Africa",207.0
3,"Benin",1960,"MF",45,54,89.30,8.31,2.57,2.11,0.77,0.29,0.20,0.607,0.470,0.127,0.010,"BEN","Sub-Saharan Africa",154.0
3,"Benin",1960,"MF",55,64,94.36,4.44,1.29,1.08,0.39,0.13,0.09,0.313,0.245,0.064,0.004,"BEN","Sub-Saharan Africa",130.0
3,"Benin",1965,"MF",15,24,82.10,13.35,6.40,4.40,0.65,0.16,0.06,1.077,0.866,0.207,0.004,"BEN","Sub-Saharan Africa",453.0
3,"Benin",1965,"MF",25,34,89.20,8.30,3.33,2.20,0.80,0.30,0.18,0.642,0.499,0.133,0.010,"BEN","Sub-Saharan Africa",309.0
3,"Benin",1965,"MF",35,44,89.20,8.30,2.98,2.20,0.80,0.30,0.20,0.632,0.489,0.133,0.010,"BEN","Sub-Saharan Africa",223.0
3,"Benin",1965,"MF",45,54,89.20,8.30,2.72,2.20,0.80,0.30,0.20,0.624,0.481,0.133,0.010,"BEN","Sub-Saharan Africa",167.0
3,"Benin",1965,"MF",55,64,89.50,8.33,2.54,1.92,0.70,0.26,0.18,0.581,0.457,0.116,0.009,"BEN","Sub-Saharan Africa",122.0
3,"Benin",1970,"MF",15,24,79.68,14.92,7.63,5.25,0.73,0.16,0.06,1.248,1.001,0.243,0.004,"BEN","Sub-Saharan Africa",542.0
3,"Benin",1970,"MF",25,34,89.20,8.30,3.55,2.20,0.80,0.30,0.18,0.648,0.505,0.133,0.010,"BEN","Sub-Saharan Africa",351.0
3,"Benin",1970,"MF",35,44,89.20,8.30,3.17,2.20,0.80,0.30,0.20,0.637,0.494,0.133,0.010,"BEN","Sub-Saharan Africa",244.0
3,"Benin",1970,"MF",45,54,89.20,8.30,2.89,2.20,0.80,0.30,0.20,0.629,0.486,0.133,0.010,"BEN","Sub-Saharan Africa",182.0
3,"Benin",1970,"MF",55,64,89.29,8.31,2.69,2.11,0.77,0.29,0.19,0.611,0.474,0.128,0.010,"BEN","Sub-Saharan Africa",126.0
3,"Benin",1975,"MF",15,24,77.16,15.93,8.73,6.75,0.86,0.16,0.06,1.466,1.155,0.307,0.004,"BEN","Sub-Saharan Africa",641.0
3,"Benin",1975,"MF",25,34,89.20,8.30,3.80,2.20,0.80,0.30,0.18,0.655,0.513,0.133,0.010,"BEN","Sub-Saharan Africa",410.0
3,"Benin",1975,"MF",35,44,89.20,8.30,3.40,2.20,0.80,0.30,0.20,0.644,0.501,0.133,0.010,"BEN","Sub-Saharan Africa",276.0
3,"Benin",1975,"MF",45,54,89.20,8.30,3.10,2.20,0.80,0.30,0.20,0.635,0.492,0.133,0.010,"BEN","Sub-Saharan Africa",198.0
3,"Benin",1975,"MF",55,64,89.20,8.30,2.88,2.20,0.80,0.30,0.20,0.628,0.485,0.133,0.010,"BEN","Sub-Saharan Africa",138.0
3,"Benin",1980,"MF",15,24,69.85,16.77,9.74,13.20,3.46,0.24,0.09,2.256,1.601,0.648,0.007,"BEN","Sub-Saharan Africa",718.0
3,"Benin",1980,"MF",25,34,89.20,8.30,4.07,2.20,0.80,0.30,0.17,0.664,0.521,0.133,0.010,"BEN","Sub-Saharan Africa",499.0
3,"Benin",1980,"MF",35,44,89.20,8.30,3.64,2.20,0.80,0.30,0.20,0.651,0.508,0.133,0.010,"BEN","Sub-Saharan Africa",318.0
3,"Benin",1980,"MF",45,54,89.20,8.30,3.32,2.20,0.80,0.30,0.20,0.642,0.499,0.133,0.010,"BEN","Sub-Saharan Africa",219.0
3,"Benin",1980,"MF",55,64,89.20,8.30,3.09,2.20,0.80,0.30,0.20,0.635,0.492,0.133,0.010,"BEN","Sub-Saharan Africa",153.0
3,"Benin",1985,"MF",15,24,63.60,19.27,11.98,16.29,6.69,0.84,0.32,2.900,1.965,0.911,0.023,"BEN","Sub-Saharan Africa",813.0
3,"Benin",1985,"MF",25,34,82.16,10.72,5.61,6.35,2.96,0.77,0.47,1.339,0.917,0.397,0.025,"BEN","Sub-Saharan Africa",600.0
3,"Benin",1985,"MF",35,44,86.18,9.21,4.31,3.90,1.42,0.71,0.49,0.955,0.682,0.248,0.024,"BEN","Sub-Saharan Africa",379.0
3,"Benin",1985,"MF",45,54,86.18,9.21,3.93,3.90,1.42,0.71,0.49,0.944,0.671,0.248,0.024,"BEN","Sub-Saharan Africa",251.0
3,"Benin",1985,"MF",55,64,86.18,9.21,3.65,3.90,1.42,0.71,0.49,0.935,0.663,0.248,0.024,"BEN","Sub-Saharan Africa",169.0
3,"Benin",1990,"MF",15,24,58.82,24.07,15.77,16.74,9.47,0.38,0.15,3.212,2.222,0.980,0.011,"BEN","Sub-Saharan Africa",961.0
3,"Benin",1990,"MF",25,34,75.13,11.97,6.63,11.47,7.49,1.43,0.88,2.161,1.332,0.783,0.046,"BEN","Sub-Saharan Africa",680.0
3,"Benin",1990,"MF",35,44,82.49,10.32,5.11,5.97,2.17,1.22,0.84,1.325,0.894,0.389,0.041,"BEN","Sub-Saharan Africa",467.0
3,"Benin",1990,"MF",45,54,82.49,10.32,4.66,5.97,2.17,1.22,0.85,1.311,0.881,0.389,0.041,"BEN","Sub-Saharan Africa",292.0
3,"Benin",1990,"MF",55,64,82.49,10.32,4.34,5.97,2.17,1.22,0.84,1.301,0.871,0.389,0.041,"BEN","Sub-Saharan Africa",188.0
3,"Benin",1995,"MF",15,24,55.15,27.35,18.77,16.09,9.02,1.40,0.54,3.485,2.433,1.013,0.039,"BEN","Sub-Saharan Africa",1165.0
3,"Benin",1995,"MF",25,34,64.02,16.99,9.87,17.27,13.98,1.72,1.07,3.232,1.945,1.231,0.056,"BEN","Sub-Saharan Africa",811.0
3,"Benin",1995,"MF",35,44,76.79,12.31,6.39,9.08,4.12,1.82,1.27,1.891,1.215,0.614,0.062,"BEN","Sub-Saharan Africa",588.0
3,"Benin",1995,"MF",45,54,80.32,11.54,5.47,6.61,2.41,1.52,1.06,1.493,0.999,0.443,0.052,"BEN","Sub-Saharan Africa",360.0
3,"Benin",1995,"MF",55,64,83.97,9.85,4.34,5.14,1.87,1.05,0.73,1.167,0.797,0.335,0.035,"BEN","Sub-Saharan Africa",222.0
3,"Benin",2000,"MF",15,24,51.11,23.90,17.07,23.74,13.36,1.20,0.47,4.193,2.725,1.434,0.033,"BEN","Sub-Saharan Africa",1420.0
3,"Benin",2000,"MF",25,34,60.85,21.36,12.93,15.27,13.98,2.47,1.54,3.377,2.093,1.203,0.080,"BEN","Sub-Saharan Africa",936.0
3,"Benin",2000,"MF",35,44,66.60,14.80,8.02,15.90,9.68,2.60,1.82,2.991,1.794,1.108,0.088,"BEN","Sub-Saharan Africa",662.0
3,"Benin",2000,"MF",45,54,73.80,14.60,7.21,9.10,3.31,2.50,1.76,2.074,1.350,0.638,0.085,"BEN","Sub-Saharan Africa",444.0
3,"Benin",2000,"MF",55,64,82.70,11.00,5.05,5.20,1.89,1.10,0.77,1.239,0.860,0.342,0.037,"BEN","Sub-Saharan Africa",261.0
3,"Benin",2005,"MF",15,24,46.95,20.13,15.21,29.95,16.77,2.97,1.15,5.027,3.035,1.909,0.082,"BEN","Sub-Saharan Africa",1733.0
3,"Benin",2005,"MF",25,34,58.54,22.30,14.14,16.58,16.19,2.59,1.61,3.657,2.243,1.330,0.084,"BEN","Sub-Saharan Africa",1126.0
3,"Benin",2005,"MF",35,44,63.48,17.40,9.88,16.74,13.54,2.38,1.66,3.289,1.966,1.242,0.081,"BEN","Sub-Saharan Africa",760.0
3,"Benin",2005,"MF",45,54,69.84,14.72,7.62,12.88,5.93,2.56,1.79,2.556,1.597,0.872,0.087,"BEN","Sub-Saharan Africa",544.0
3,"Benin",2005,"MF",55,64,77.58,13.07,6.30,7.44,2.71,1.91,1.32,1.719,1.142,0.512,0.065,"BEN","Sub-Saharan Africa",318.0
3,"Benin",2010,"MF",15,24,35.47,22.09,17.37,37.49,21.08,4.95,1.88,6.346,3.730,2.479,0.137,"BEN","Sub-Saharan Africa",1984.0
3,"Benin",2010,"MF",25,34,58.26,16.65,10.95,20.77,20.73,4.32,2.66,4.228,2.333,1.755,0.140,"BEN","Sub-Saharan Africa",1408.0
3,"Benin",2010,"MF",35,44,60.88,21.38,12.60,15.26,13.98,2.48,1.72,3.371,2.084,1.203,0.084,"BEN","Sub-Saharan Africa",896.0
3,"Benin",2010,"MF",45,54,66.67,14.81,7.95,15.92,9.70,2.60,1.82,2.992,1.794,1.110,0.088,"BEN","Sub-Saharan Africa",620.0
3,"Benin",2010,"MF",55,64,73.80,14.60,7.30,9.10,3.31,2.50,1.74,2.076,1.353,0.638,0.085,"BEN","Sub-Saharan Africa",397.0
3,"Benin",2015,"MF",15,24,19.60,25.13,20.33,48.84,26.95,6.67,2.50,8.107,4.694,3.229,0.184,"BEN","Sub-Saharan Africa",2099.0
3,"Benin",2015,"MF",25,34,54.60,15.07,10.22,21.41,21.41,8.92,5.42,4.988,2.578,2.123,0.287,"BEN","Sub-Saharan Africa",1469.0
3,"Benin",2015,"MF",35,44,58.55,22.30,13.49,16.57,16.18,2.59,1.78,3.640,2.223,1.329,0.087,"BEN","Sub-Saharan Africa",1012.0
3,"Benin",2015,"MF",45,54,63.45,17.42,9.61,16.75,13.56,2.38,1.64,3.282,1.959,1.243,0.080,"BEN","Sub-Saharan Africa",684.0
3,"Benin",2015,"MF",55,64,69.78,14.72,7.54,12.95,5.98,2.56,1.76,2.560,1.598,0.876,0.086,"BEN","Sub-Saharan Africa",420.0
4,"Botswana",1950,"MF",15,24,66.85,30.66,7.02,2.39,0.50,0.11,0.04,1.584,1.494,0.087,0.003,"BWA","Sub-Saharan Africa",86.0
4,"Botswana",1950,"MF",25,34,72.77,24.63,4.76,2.40,0.60,0.20,0.12,1.311,1.211,0.094,0.006,"BWA","Sub-Saharan Africa",60.0
4,"Botswana",1950,"MF",35,44,72.77,24.63,4.29,2.40,0.60,0.20,0.14,1.295,1.194,0.094,0.007,"BWA","Sub-Saharan Africa",34.0
4,"Botswana",1950,"MF",45,54,72.77,24.63,4.00,2.40,0.60,0.20,0.14,1.285,1.184,0.094,0.007,"BWA","Sub-Saharan Africa",27.0
4,"Botswana",1950,"MF",55,64,73.03,24.71,3.76,2.09,0.52,0.17,0.12,1.243,1.155,0.082,0.006,"BWA","Sub-Saharan Africa",23.0
4,"Botswana",1955,"MF",15,24,65.65,31.81,7.48,2.42,0.51,0.11,0.04,1.644,1.553,0.089,0.003,"BWA","Sub-Saharan Africa",101.0
4,"Botswana",1955,"MF",25,34,72.77,24.63,4.93,2.40,0.60,0.20,0.12,1.317,1.217,0.094,0.006,"BWA","Sub-Saharan Africa",67.0
4,"Botswana",1955,"MF",35,44,72.77,24.63,4.41,2.40,0.60,0.20,0.14,1.299,1.198,0.094,0.007,"BWA","Sub-Saharan Africa",40.0
4,"Botswana",1955,"MF",45,54,72.77,24.63,4.07,2.40,0.60,0.20,0.14,1.287,1.187,0.094,0.007,"BWA","Sub-Saharan Africa",28.0
4,"Botswana",1955,"MF",55,64,72.86,24.65,3.85,2.29,0.57,0.19,0.13,1.268,1.171,0.090,0.006,"BWA","Sub-Saharan Africa",22.0
4,"Botswana",1960,"MF",15,24,64.42,32.95,9.59,2.52,0.53,0.12,0.04,1.768,1.673,0.092,0.003,"BWA","Sub-Saharan Africa",109.0
4,"Botswana",1960,"MF",25,34,72.77,24.63,5.16,2.40,0.60,0.20,0.12,1.325,1.225,0.094,0.006,"BWA","Sub-Saharan Africa",67.0
4,"Botswana",1960,"MF",35,44,72.77,24.63,4.59,2.40,0.60,0.20,0.14,1.306,1.205,0.094,0.007,"BWA","Sub-Saharan Africa",48.0
4,"Botswana",1960,"MF",45,54,72.77,24.63,4.21,2.40,0.60,0.20,0.14,1.292,1.191,0.094,0.007,"BWA","Sub-Saharan Africa",28.0
4,"Botswana",1960,"MF",55,64,72.77,24.63,3.99,2.40,0.60,0.20,0.14,1.285,1.184,0.094,0.007,"BWA","Sub-Saharan Africa",23.0
4,"Botswana",1965,"MF",15,24,51.30,45.10,13.64,3.50,0.40,0.00,0.00,2.414,2.301,0.113,0.000,"BWA","Sub-Saharan Africa",122.0
4,"Botswana",1965,"MF",25,34,72.70,24.60,6.11,2.40,0.60,0.20,0.12,1.357,1.257,0.094,0.006,"BWA","Sub-Saharan Africa",77.0
4,"Botswana",1965,"MF",35,44,72.70,24.60,4.88,2.40,0.60,0.20,0.14,1.314,1.214,0.094,0.007,"BWA","Sub-Saharan Africa",51.0
4,"Botswana",1965,"MF",45,54,72.70,24.60,4.44,2.40,0.60,0.20,0.14,1.299,1.198,0.094,0.007,"BWA","Sub-Saharan Africa",32.0
4,"Botswana",1965,"MF",55,64,72.70,24.60,4.17,2.40,0.60,0.20,0.14,1.290,1.189,0.094,0.007,"BWA","Sub-Saharan Africa",24.0
4,"Botswana",1970,"MF",15,24,40.84,50.36,16.89,8.50,1.24,0.36,0.13,3.281,2.974,0.298,0.010,"BWA","Sub-Saharan Africa",150.0
4,"Botswana",1970,"MF",25,34,54.70,39.90,5.40,4.50,1.10,0.90,0.54,2.194,1.963,0.202,0.029,"BWA","Sub-Saharan Africa",88.0
4,"Botswana",1970,"MF",35,44,67.00,29.60,1.20,2.60,0.60,0.70,0.47,1.457,1.309,0.125,0.023,"BWA","Sub-Saharan Africa",54.0
4,"Botswana",1970,"MF",45,54,73.60,23.80,0.80,1.90,0.60,0.70,0.47,1.170,1.043,0.104,0.023,"BWA","Sub-Saharan Africa",40.0
4,"Botswana",1970,"MF",55,64,83.30,15.30,0.50,0.90,0.35,0.50,0.34,0.727,0.651,0.059,0.017,"BWA","Sub-Saharan Africa",24.0
4,"Botswana",1975,"MF",15,24,42.14,47.37,22.24,10.14,1.92,0.35,0.11,3.539,3.170,0.360,0.009,"BWA","Sub-Saharan Africa",185.0
4,"Botswana",1975,"MF",25,34,50.60,43.42,15.15,5.33,1.39,0.66,0.38,2.710,2.469,0.221,0.021,"BWA","Sub-Saharan Africa",105.0
