BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
1,"Algeria",1950,"F",25,64,83.10,15.20,2.92,1.52,0.41,0.17,0.11,0.737,0.646,0.085,0.006,"DZA","Middle East and North Africa",1529.0
1,"Algeria",1955,"F",25,64,84.32,13.96,3.02,1.57,0.30,0.19,0.11,0.706,0.615,0.085,0.006,"DZA","Middle East and North Africa",1678.0
1,"Algeria",1960,"F",25,64,88.75,9.87,2.19,1.24,0.40,0.14,0.08,0.520,0.444,0.071,0.004,"DZA","Middle East and North Africa",1825.0
1,"Algeria",1965,"F",25,64,92.06,6.73,1.63,1.10,0.47,0.12,0.07,0.393,0.324,0.066,0.004,"DZA","Middle East and North Africa",1928.0
1,"Algeria",1970,"F",25,64,95.35,3.71,0.97,0.84,0.44,0.08,0.04,0.250,0.195,0.052,0.002,"DZA","Middle East and North Africa",2232.0
1,"Algeria",1975,"F",25,64,89.77,7.47,1.54,2.60,1.74,0.16,0.09,0.608,0.436,0.167,0.005,"DZA","Middle East and North Africa",2540.0
1,"Algeria",1980,"F",25,64,81.98,13.49,2.58,4.16,2.93,0.37,0.22,1.046,0.754,0.280,0.012,"DZA","Middle East and North Africa",2954.0
1,"Algeria",1985,"F",25,64,73.61,19.20,6.33,6.31,4.61,0.89,0.56,1.679,1.198,0.453,0.029,"DZA","Middle East and North Africa",3483.0
1,"Algeria",1990,"F",25,64,64.12,24.23,9.22,9.67,7.28,1.98,1.26,2.511,1.702,0.744,0.065,"DZA","Middle East and North Africa",4187.0
1,"Algeria",1995,"F",25,64,55.27,28.58,11.80,13.09,10.03,3.07,2.00,3.321,2.181,1.039,0.101,"DZA","Middle East and North Africa",5024.0
1,"Algeria",2000,"F",25,64,45.55,33.69,16.19,16.19,12.52,4.57,3.01,4.237,2.742,1.343,0.152,"DZA","Middle East and North Africa",5941.0
1,"Algeria",2005,"F",25,64,38.50,37.57,19.95,16.32,12.79,7.61,4.99,4.982,3.161,1.569,0.252,"DZA","Middle East and North Africa",7054.0
1,"Algeria",2010,"F",25,64,31.02,39.59,22.52,18.31,14.54,11.07,7.24,5.840,3.627,1.847,0.366,"DZA","Middle East and North Africa",8403.0
1,"Algeria",2015,"F",25,64,23.72,40.02,23.39,20.23,16.12,16.03,10.36,6.823,4.078,2.217,0.528,"DZA","Middle East and North Africa",9630.0
3,"Benin",1950,"F",25,64,96.32,2.82,0.89,0.80,0.25,0.07,0.04,0.210,0.163,0.044,0.002,"BEN","Sub-Saharan Africa",408.0
3,"Benin",1955,"F",25,64,95.48,3.45,1.10,0.99,0.31,0.08,0.05,0.258,0.201,0.054,0.003,"BEN","Sub-Saharan Africa",402.0
3,"Benin",1960,"F",25,64,94.71,4.03,1.32,1.16,0.36,0.09,0.05,0.302,0.236,0.064,0.003,"BEN","Sub-Saharan Africa",403.0
3,"Benin",1965,"F",25,64,94.23,4.40,1.51,1.27,0.39,0.10,0.06,0.332,0.259,0.070,0.003,"BEN","Sub-Saharan Africa",435.0
3,"Benin",1970,"F",25,64,94.21,4.40,1.61,1.29,0.40,0.10,0.06,0.337,0.264,0.071,0.003,"BEN","Sub-Saharan Africa",482.0
3,"Benin",1975,"F",25,64,94.21,4.40,1.73,1.30,0.40,0.10,0.06,0.342,0.268,0.071,0.003,"BEN","Sub-Saharan Africa",549.0
3,"Benin",1980,"F",25,64,94.30,4.40,1.88,1.30,0.40,0.10,0.06,0.346,0.272,0.071,0.003,"BEN","Sub-Saharan Africa",633.0
3,"Benin",1985,"F",25,64,91.34,5.78,2.74,2.69,0.94,0.19,0.12,0.584,0.428,0.149,0.006,"BEN","Sub-Saharan Africa",736.0
3,"Benin",1990,"F",25,64,87.89,7.26,3.71,4.51,1.83,0.34,0.22,0.891,0.620,0.259,0.011,"BEN","Sub-Saharan Africa",850.0
3,"Benin",1995,"F",25,64,83.41,9.40,5.03,6.65,3.56,0.54,0.36,1.293,0.864,0.410,0.018,"BEN","Sub-Saharan Africa",1008.0
3,"Benin",2000,"F",25,64,79.27,11.74,6.56,8.11,4.97,0.87,0.58,1.652,1.088,0.535,0.029,"BEN","Sub-Saharan Africa",1165.0
3,"Benin",2005,"F",25,64,76.33,13.43,7.89,9.22,6.71,1.02,0.67,1.929,1.254,0.641,0.034,"BEN","Sub-Saharan Africa",1368.0
3,"Benin",2010,"F",25,64,73.90,13.98,9.53,10.95,9.01,1.17,0.77,2.262,1.433,0.790,0.039,"BEN","Sub-Saharan Africa",1638.0
3,"Benin",2015,"F",25,64,70.28,15.43,9.62,11.51,10.09,2.78,1.78,2.658,1.609,0.958,0.091,"BEN","Sub-Saharan Africa",1825.0
4,"Botswana",1950,"F",25,64,71.80,26.44,4.24,1.66,0.39,0.10,0.06,1.263,1.197,0.063,0.003,"BWA","Sub-Saharan Africa",78.0
4,"Botswana",1955,"F",25,64,71.78,26.43,4.42,1.69,0.40,0.10,0.06,1.272,1.205,0.064,0.003,"BWA","Sub-Saharan Africa",84.0
4,"Botswana",1960,"F",25,64,71.77,26.43,4.63,1.70,0.40,0.10,0.06,1.280,1.213,0.064,0.003,"BWA","Sub-Saharan Africa",90.0
4,"Botswana",1965,"F",25,64,71.70,26.40,5.08,1.70,0.40,0.10,0.06,1.295,1.228,0.064,0.003,"BWA","Sub-Saharan Africa",102.0
4,"Botswana",1970,"F",25,64,62.26,35.26,1.90,2.07,0.46,0.43,0.25,1.582,1.476,0.093,0.014,"BWA","Sub-Saharan Africa",114.0
4,"Botswana",1975,"F",25,64,54.01,42.58,12.16,3.08,0.72,0.34,0.20,2.290,2.155,0.124,0.011,"BWA","Sub-Saharan Africa",134.0
4,"Botswana",1980,"F",25,64,51.40,45.00,8.70,3.30,0.80,0.20,0.12,2.256,2.125,0.125,0.006,"BWA","Sub-Saharan Africa",163.0
4,"Botswana",1985,"F",25,64,42.93,36.28,13.17,19.49,5.44,1.30,0.83,3.987,3.186,0.758,0.043,"BWA","Sub-Saharan Africa",196.0
4,"Botswana",1990,"F",25,64,33.60,19.84,7.81,43.49,15.54,3.06,1.99,6.097,4.227,1.769,0.101,"BWA","Sub-Saharan Africa",235.0
4,"Botswana",1995,"F",25,64,27.32,16.09,7.09,53.48,22.02,3.11,2.07,7.076,4.773,2.200,0.104,"BWA","Sub-Saharan Africa",282.0
4,"Botswana",2000,"F",25,64,20.44,14.15,7.17,61.86,26.35,3.55,2.37,8.003,5.325,2.560,0.118,"BWA","Sub-Saharan Africa",325.0
4,"Botswana",2005,"F",25,64,15.75,10.54,5.44,70.33,29.47,3.38,2.25,8.700,5.719,2.868,0.113,"BWA","Sub-Saharan Africa",318.0
4,"Botswana",2010,"F",25,64,11.49,7.39,4.21,77.60,31.06,3.51,2.32,9.326,6.084,3.125,0.117,"BWA","Sub-Saharan Africa",302.0
4,"Botswana",2015,"F",25,64,7.26,5.17,3.29,81.66,32.27,5.91,3.84,10.011,6.426,3.391,0.195,"BWA","Sub-Saharan Africa",485.0
6,"Burundi",1950,"F",25,64,99.02,0.84,0.26,0.07,0.03,0.04,0.02,0.052,0.046,0.005,0.001,"BDI","Sub-Saharan Africa",483.0
6,"Burundi",1955,"F",25,64,98.82,1.03,0.33,0.08,0.03,0.04,0.03,0.064,0.056,0.006,0.001,"BDI","Sub-Saharan Africa",513.0
6,"Burundi",1960,"F",25,64,98.17,1.64,0.57,0.13,0.05,0.04,0.03,0.099,0.090,0.008,0.001,"BDI","Sub-Saharan Africa",547.0
6,"Burundi",1965,"F",25,64,94.25,5.18,1.99,0.47,0.19,0.10,0.06,0.320,0.291,0.026,0.003,"BDI","Sub-Saharan Africa",581.0
6,"Burundi",1970,"F",25,64,90.82,8.26,3.39,0.77,0.32,0.14,0.08,0.517,0.472,0.041,0.005,"BDI","Sub-Saharan Africa",619.0
6,"Burundi",1975,"F",25,64,89.43,9.42,4.00,1.00,0.42,0.15,0.09,0.607,0.550,0.052,0.005,"BDI","Sub-Saharan Africa",617.0
6,"Burundi",1980,"F",25,64,87.80,10.78,4.83,1.26,0.57,0.16,0.10,0.715,0.645,0.064,0.005,"BDI","Sub-Saharan Africa",697.0
6,"Burundi",1985,"F",25,64,85.05,13.09,6.26,1.63,0.78,0.22,0.14,0.900,0.807,0.086,0.007,"BDI","Sub-Saharan Africa",845.0
6,"Burundi",1990,"F",25,64,83.04,14.78,7.47,1.90,0.97,0.27,0.18,1.043,0.931,0.102,0.009,"BDI","Sub-Saharan Africa",981.0
6,"Burundi",1995,"F",25,64,80.72,16.59,8.70,2.41,1.28,0.28,0.18,1.167,1.030,0.127,0.009,"BDI","Sub-Saharan Africa",1030.0
6,"Burundi",2000,"F",25,64,76.84,19.68,10.79,3.18,1.73,0.30,0.20,1.451,1.275,0.165,0.010,"BDI","Sub-Saharan Africa",1014.0
6,"Burundi",2005,"F",25,64,69.76,25.95,15.45,3.86,2.19,0.43,0.28,1.854,1.617,0.223,0.014,"BDI","Sub-Saharan Africa",1185.0
6,"Burundi",2010,"F",25,64,63.12,31.26,22.09,5.07,3.02,0.56,0.36,2.354,2.023,0.312,0.018,"BDI","Sub-Saharan Africa",1494.0
6,"Burundi",2015,"F",25,64,66.62,28.78,3.29,3.79,1.55,0.80,0.41,1.547,1.278,0.245,0.024,"BDI","Sub-Saharan Africa",1672.0
7,"Cameroon",1950,"F",25,64,95.55,4.14,1.31,0.27,0.10,0.04,0.03,0.201,0.182,0.017,0.001,"CMR","Sub-Saharan Africa",879.0
7,"Cameroon",1955,"F",25,64,94.80,4.85,1.57,0.31,0.12,0.04,0.03,0.235,0.214,0.019,0.001,"CMR","Sub-Saharan Africa",952.0
7,"Cameroon",1960,"F",25,64,92.74,6.76,2.31,0.45,0.17,0.06,0.03,0.331,0.302,0.027,0.002,"CMR","Sub-Saharan Africa",1034.0
7,"Cameroon",1965,"F",25,64,91.10,8.29,3.01,0.55,0.22,0.06,0.04,0.411,0.376,0.033,0.002,"CMR","Sub-Saharan Africa",1129.0
7,"Cameroon",1970,"F",25,64,87.07,11.67,4.56,1.17,0.48,0.09,0.05,0.634,0.563,0.068,0.003,"CMR","Sub-Saharan Africa",1242.0
7,"Cameroon",1975,"F",25,64,83.58,14.59,6.10,1.71,0.73,0.10,0.06,0.830,0.729,0.097,0.003,"CMR","Sub-Saharan Africa",1370.0
7,"Cameroon",1980,"F",25,64,74.32,21.62,9.78,3.94,1.81,0.12,0.07,1.409,1.185,0.220,0.004,"CMR","Sub-Saharan Africa",1534.0
7,"Cameroon",1985,"F",25,64,62.92,30.48,14.95,6.46,3.14,0.14,0.09,2.127,1.759,0.363,0.005,"CMR","Sub-Saharan Africa",1706.0
7,"Cameroon",1990,"F",25,64,52.27,38.02,19.70,9.57,4.93,0.14,0.09,2.859,2.314,0.541,0.005,"CMR","Sub-Saharan Africa",1941.0
7,"Cameroon",1995,"F",25,64,41.54,45.11,24.28,13.22,7.08,0.13,0.09,3.637,2.883,0.750,0.004,"CMR","Sub-Saharan Africa",2216.0
7,"Cameroon",2000,"F",25,64,31.80,50.91,28.36,17.07,9.33,0.23,0.15,4.401,3.416,0.978,0.007,"CMR","Sub-Saharan Africa",2501.0
7,"Cameroon",2005,"F",25,64,23.24,56.12,32.65,19.55,11.05,1.09,0.69,5.126,3.901,1.189,0.036,"CMR","Sub-Saharan Africa",2786.0
7,"Cameroon",2010,"F",25,64,17.96,58.45,39.58,21.50,12.64,2.09,1.34,5.811,4.357,1.386,0.069,"CMR","Sub-Saharan Africa",3135.0
7,"Cameroon",2015,"F",25,64,15.36,58.52,36.03,22.16,13.11,3.97,2.53,6.091,4.404,1.557,0.130,"CMR","Sub-Saharan Africa",3995.0
9,"Central African Republic",1950,"F",25,64,94.22,5.47,1.70,0.09,0.04,0.05,0.03,0.234,0.224,0.008,0.002,"CAF","Sub-Saharan Africa",285.0
9,"Central African Republic",1955,"F",25,64,93.95,5.70,1.80,0.10,0.04,0.06,0.04,0.246,0.235,0.009,0.002,"CAF","Sub-Saharan Africa",301.0
9,"Central African Republic",1960,"F",25,64,93.71,5.91,1.92,0.12,0.05,0.07,0.04,0.260,0.246,0.011,0.002,"CAF","Sub-Saharan Africa",321.0
9,"Central African Republic",1965,"F",25,64,93.21,6.33,2.18,0.13,0.05,0.08,0.05,0.283,0.268,0.012,0.003,"CAF","Sub-Saharan Africa",345.0
9,"Central African Republic",1970,"F",25,64,92.79,6.68,2.45,0.26,0.11,0.09,0.05,0.317,0.295,0.019,0.003,"CAF","Sub-Saharan Africa",374.0
9,"Central African Republic",1975,"F",25,64,91.75,7.80,3.09,0.37,0.16,0.08,0.05,0.382,0.354,0.025,0.003,"CAF","Sub-Saharan Africa",395.0
9,"Central African Republic",1980,"F",25,64,90.29,8.59,3.72,0.87,0.40,0.19,0.12,0.499,0.433,0.060,0.006,"CAF","Sub-Saharan Africa",436.0
9,"Central African Republic",1985,"F",25,64,86.50,11.12,5.31,1.94,0.95,0.42,0.27,0.784,0.635,0.136,0.014,"CAF","Sub-Saharan Africa",497.0
9,"Central African Republic",1990,"F",25,64,82.91,13.06,6.69,3.25,1.68,0.78,0.51,1.095,0.834,0.235,0.026,"CAF","Sub-Saharan Africa",543.0
9,"Central African Republic",1995,"F",25,64,78.04,15.47,8.27,5.67,3.06,0.81,0.54,1.505,1.102,0.376,0.027,"CAF","Sub-Saharan Africa",607.0
9,"Central African Republic",2000,"F",25,64,72.57,19.09,10.70,7.48,4.11,0.86,0.58,1.905,1.394,0.483,0.029,"CAF","Sub-Saharan Africa",653.0
9,"Central African Republic",2005,"F",25,64,67.18,22.88,13.54,8.94,5.07,1.00,0.67,2.302,1.689,0.580,0.033,"CAF","Sub-Saharan Africa",672.0
9,"Central African Republic",2010,"F",25,64,63.31,25.22,17.39,10.58,6.26,0.89,0.59,2.669,1.966,0.673,0.030,"CAF","Sub-Saharan Africa",711.0
9,"Central African Republic",2015,"F",25,64,60.17,27.31,17.06,11.41,6.78,1.11,0.72,2.857,2.082,0.738,0.037,"CAF","Sub-Saharan Africa",715.0
12,"Congo",1950,"F",25,64,96.09,3.42,0.57,0.45,0.16,0.04,0.02,0.176,0.149,0.026,0.001,"COG","Sub-Saharan Africa",156.0
12,"Congo",1955,"F",25,64,96.28,3.21,0.55,0.47,0.17,0.04,0.02,0.172,0.144,0.027,0.001,"COG","Sub-Saharan Africa",171.0
12,"Congo",1960,"F",25,64,95.50,3.88,0.72,0.57,0.22,0.05,0.03,0.210,0.175,0.033,0.002,"COG","Sub-Saharan Africa",191.0
12,"Congo",1965,"F",25,64,94.82,4.46,0.89,0.65,0.25,0.06,0.04,0.243,0.203,0.038,0.002,"COG","Sub-Saharan Africa",210.0
12,"Congo",1970,"F",25,64,91.00,7.18,1.84,1.60,0.41,0.21,0.13,0.478,0.380,0.091,0.007,"COG","Sub-Saharan Africa",235.0
12,"Congo",1975,"F",25,64,87.73,9.49,2.66,2.44,0.55,0.35,0.21,0.681,0.531,0.138,0.011,"COG","Sub-Saharan Africa",267.0
12,"Congo",1980,"F",25,64,77.69,13.67,4.60,7.80,2.07,0.84,0.47,1.525,1.066,0.433,0.026,"COG","Sub-Saharan Africa",303.0
12,"Congo",1985,"F",25,64,68.90,17.32,6.30,12.51,3.42,1.26,0.69,2.264,1.534,0.691,0.039,"COG","Sub-Saharan Africa",348.0
12,"Congo",1990,"F",25,64,57.17,18.54,6.70,22.86,5.45,1.43,0.78,3.437,2.215,1.178,0.044,"COG","Sub-Saharan Africa",402.0
12,"Congo",1995,"F",25,64,49.71,15.96,5.74,32.78,6.64,1.55,0.84,4.378,2.711,1.619,0.048,"COG","Sub-Saharan Africa",465.0
12,"Congo",2000,"F",25,64,43.54,12.59,4.57,42.20,7.14,1.66,0.89,5.217,3.147,2.019,0.051,"COG","Sub-Saharan Africa",540.0
12,"Congo",2005,"F",25,64,39.00,16.71,5.03,42.81,6.47,1.49,0.79,5.366,3.310,2.011,0.046,"COG","Sub-Saharan Africa",614.0
12,"Congo",2010,"F",25,64,37.94,18.47,4.82,42.36,5.68,1.24,0.66,5.304,3.314,1.951,0.038,"COG","Sub-Saharan Africa",694.0
12,"Congo",2015,"F",25,64,39.10,14.60,3.67,44.34,5.21,1.96,1.03,5.453,3.326,2.067,0.060,"COG","Sub-Saharan Africa",900.0
13,"Egypt",1950,"F",25,64,97.92,1.20,0.37,0.72,0.28,0.16,0.10,0.145,0.100,0.040,0.005,"EGY","Middle East and North Africa",4227.0
13,"Egypt",1955,"F",25,64,97.65,1.27,0.41,0.88,0.34,0.20,0.12,0.170,0.115,0.048,0.006,"EGY","Middle East and North Africa",4700.0
13,"Egypt",1960,"F",25,64,96.88,1.47,0.50,1.28,0.51,0.37,0.22,0.245,0.158,0.076,0.012,"EGY","Middle East and North Africa",5171.0
13,"Egypt",1965,"F",25,64,96.26,1.67,0.60,1.58,0.63,0.49,0.29,0.304,0.192,0.096,0.016,"EGY","Middle East and North Africa",5598.0
13,"Egypt",1970,"F",25,64,94.35,2.19,0.84,2.50,1.02,0.96,0.56,0.492,0.299,0.163,0.030,"EGY","Middle East and North Africa",6129.0
13,"Egypt",1975,"F",25,64,92.55,2.69,1.11,3.37,1.42,1.40,0.82,0.673,0.400,0.228,0.044,"EGY","Middle East and North Africa",6829.0
13,"Egypt",1980,"F",25,64,85.15,6.56,2.86,6.74,3.07,1.54,0.93,1.216,0.780,0.387,0.049,"EGY","Middle East and North Africa",7798.0
13,"Egypt",1985,"F",25,64,77.63,10.61,4.88,9.89,8.05,1.91,1.21,1.887,1.172,0.652,0.062,"EGY","Middle East and North Africa",8938.0
13,"Egypt",1990,"F",25,64,73.07,9.45,4.63,14.51,12.19,2.96,1.93,2.548,1.471,0.979,0.098,"EGY","Middle East and North Africa",10233.0
13,"Egypt",1995,"F",25,64,68.79,7.14,3.60,19.62,16.76,4.46,2.97,3.274,1.767,1.359,0.149,"EGY","Middle East and North Africa",11592.0
13,"Egypt",2000,"F",25,64,63.67,4.73,2.44,24.48,21.10,7.12,4.74,4.143,2.111,1.795,0.237,"EGY","Middle East and North Africa",13121.0
13,"Egypt",2005,"F",25,64,58.01,3.17,1.80,27.95,24.45,10.87,7.18,5.063,2.478,2.224,0.361,"EGY","Middle East and North Africa",15145.0
13,"Egypt",2010,"F",25,64,52.63,3.05,2.02,33.60,30.16,10.72,7.11,5.724,2.811,2.556,0.357,"EGY","Middle East and North Africa",17669.0
13,"Egypt",2015,"F",25,64,51.47,2.93,1.78,37.34,33.97,8.17,5.47,5.664,2.762,2.629,0.273,"EGY","Middle East and North Africa",20041.0
15,"Gabon",1950,"F",25,64,84.86,13.66,4.12,1.10,0.42,0.37,0.22,0.716,0.622,0.083,0.012,"GAB","Sub-Saharan Africa",115.0
15,"Gabon",1955,"F",25,64,84.15,14.25,4.38,1.19,0.45,0.41,0.24,0.757,0.655,0.090,0.013,"GAB","Sub-Saharan Africa",115.0
15,"Gabon",1960,"F",25,64,81.35,16.57,5.37,1.54,0.60,0.53,0.32,0.917,0.783,0.117,0.017,"GAB","Sub-Saharan Africa",115.0
15,"Gabon",1965,"F",25,64,76.53,20.22,7.08,2.43,0.97,0.82,0.48,1.223,1.014,0.183,0.026,"GAB","Sub-Saharan Africa",116.0
15,"Gabon",1970,"F",25,64,69.17,24.32,9.19,4.82,1.99,1.69,0.97,1.820,1.396,0.371,0.053,"GAB","Sub-Saharan Africa",120.0
15,"Gabon",1975,"F",25,64,61.83,28.27,11.47,7.31,3.10,2.59,1.51,2.435,1.786,0.567,0.082,"GAB","Sub-Saharan Africa",125.0
15,"Gabon",1980,"F",25,64,51.24,30.67,13.35,12.59,5.74,5.49,3.29,3.642,2.406,1.060,0.176,"GAB","Sub-Saharan Africa",134.0
15,"Gabon",1985,"F",25,64,41.83,32.68,15.20,17.36,8.36,8.13,5.14,4.746,2.966,1.515,0.265,"GAB","Sub-Saharan Africa",147.0
15,"Gabon",1990,"F",25,64,33.01,32.86,16.08,22.93,11.72,11.21,7.26,5.939,3.516,2.053,0.369,"GAB","Sub-Saharan Africa",167.0
15,"Gabon",1995,"F",25,64,25.83,32.70,16.57,27.65,14.66,13.82,9.12,6.938,3.966,2.513,0.459,"GAB","Sub-Saharan Africa",186.0
15,"Gabon",2000,"F",25,64,19.12,32.25,17.13,32.41,17.56,16.22,10.79,7.898,4.399,2.958,0.540,"GAB","Sub-Saharan Africa",215.0
15,"Gabon",2005,"F",25,64,13.92,31.69,17.79,36.26,20.39,18.13,12.07,8.683,4.748,3.331,0.604,"GAB","Sub-Saharan Africa",245.0
15,"Gabon",2010,"F",25,64,10.76,29.97,19.68,39.53,23.17,19.74,13.10,9.361,5.046,3.658,0.657,"GAB","Sub-Saharan Africa",274.0
15,"Gabon",2015,"F",25,64,8.86,25.82,15.62,43.71,26.02,21.61,14.11,9.918,5.162,4.042,0.715,"GAB","Sub-Saharan Africa",384.0
16,"Gambia",1950,"F",25,64,97.22,0.71,0.26,1.97,0.37,0.07,0.05,0.245,0.152,0.091,0.002,"GMB","Sub-Saharan Africa",56.0
16,"Gambia",1955,"F",25,64,97.21,0.70,0.25,2.01,0.42,0.08,0.05,0.250,0.154,0.093,0.003,"GMB","Sub-Saharan Africa",62.0
16,"Gambia",1960,"F",25,64,97.25,0.67,0.25,2.00,0.49,0.09,0.05,0.251,0.153,0.095,0.003,"GMB","Sub-Saharan Africa",71.0
16,"Gambia",1965,"F",25,64,97.34,0.62,0.23,1.95,0.53,0.09,0.06,0.245,0.148,0.094,0.003,"GMB","Sub-Saharan Africa",81.0
16,"Gambia",1970,"F",25,64,97.25,0.66,0.24,2.00,0.56,0.10,0.06,0.253,0.153,0.097,0.003,"GMB","Sub-Saharan Africa",92.0
16,"Gambia",1975,"F",25,64,97.17,0.70,0.25,2.04,0.59,0.10,0.06,0.259,0.157,0.099,0.003,"GMB","Sub-Saharan Africa",111.0
16,"Gambia",1980,"F",25,64,95.79,1.08,0.41,2.90,0.80,0.23,0.14,0.386,0.233,0.146,0.007,"GMB","Sub-Saharan Africa",124.0
16,"Gambia",1985,"F",25,64,93.88,1.92,0.91,3.75,0.96,0.45,0.29,0.547,0.337,0.196,0.015,"GMB","Sub-Saharan Africa",146.0
16,"Gambia",1990,"F",25,64,92.11,2.20,1.21,4.93,1.13,0.76,0.50,0.734,0.444,0.265,0.025,"GMB","Sub-Saharan Africa",174.0
16,"Gambia",1995,"F",25,64,89.99,2.46,1.69,6.40,1.28,1.15,0.76,0.966,0.577,0.351,0.038,"GMB","Sub-Saharan Africa",210.0
16,"Gambia",2000,"F",25,64,86.11,3.63,3.01,8.95,1.46,1.32,0.88,1.325,0.815,0.466,0.044,"GMB","Sub-Saharan Africa",249.0
16,"Gambia",2005,"F",25,64,82.84,3.11,2.64,12.84,1.70,1.22,0.81,1.677,1.016,0.621,0.041,"GMB","Sub-Saharan Africa",289.0
16,"Gambia",2010,"F",25,64,78.71,2.57,2.23,17.60,1.97,1.11,0.75,2.183,1.267,0.879,0.037,"GMB","Sub-Saharan Africa",328.0
16,"Gambia",2015,"F",25,64,71.13,1.91,1.74,20.50,4.51,6.47,2.61,3.273,1.617,1.474,0.181,"GMB","Sub-Saharan Africa",346.0
17,"Ghana",1950,"F",25,64,94.63,4.83,1.52,0.31,0.09,0.24,0.14,0.261,0.223,0.031,0.008,"GHA","Sub-Saharan Africa",872.0
17,"Ghana",1955,"F",25,64,94.29,5.12,1.64,0.34,0.12,0.26,0.15,0.281,0.238,0.034,0.008,"GHA","Sub-Saharan Africa",1022.0
17,"Ghana",1960,"F",25,64,94.01,5.36,1.77,0.36,0.13,0.28,0.17,0.298,0.252,0.037,0.009,"GHA","Sub-Saharan Africa",1196.0
17,"Ghana",1965,"F",25,64,90.34,6.62,2.40,2.83,0.45,0.22,0.13,0.561,0.453,0.101,0.007,"GHA","Sub-Saharan Africa",1371.0
17,"Ghana",1970,"F",25,64,87.59,4.93,1.90,7.38,1.17,0.11,0.06,0.884,0.654,0.226,0.003,"GHA","Sub-Saharan Africa",1508.0
17,"Ghana",1975,"F",25,64,81.79,5.99,2.48,11.96,2.15,0.26,0.16,1.384,0.987,0.389,0.008,"GHA","Sub-Saharan Africa",1716.0
17,"Ghana",1980,"F",25,64,74.14,7.99,3.62,17.30,3.53,0.56,0.34,2.197,1.420,0.759,0.018,"GHA","Sub-Saharan Africa",1883.0
17,"Ghana",1985,"F",25,64,64.57,11.31,5.56,23.11,5.32,1.00,0.64,3.150,1.953,1.164,0.033,"GHA","Sub-Saharan Africa",2215.0
17,"Ghana",1990,"F",25,64,57.87,13.20,6.84,27.45,7.10,1.48,0.97,3.878,2.337,1.492,0.049,"GHA","Sub-Saharan Africa",2568.0
17,"Ghana",1995,"F",25,64,51.45,13.62,7.28,32.93,9.34,2.01,1.34,4.675,2.723,1.885,0.067,"GHA","Sub-Saharan Africa",2979.0
17,"Ghana",2000,"F",25,64,45.50,14.32,8.00,37.62,12.28,2.52,1.69,5.355,3.078,2.192,0.084,"GHA","Sub-Saharan Africa",3441.0
17,"Ghana",2005,"F",25,64,42.73,13.83,8.03,41.56,12.56,1.88,1.25,5.611,3.262,2.287,0.063,"GHA","Sub-Saharan Africa",3955.0
17,"Ghana",2010,"F",25,64,38.56,12.24,8.21,47.30,14.15,1.90,1.25,6.256,3.566,2.627,0.063,"GHA","Sub-Saharan Africa",4582.0
17,"Ghana",2015,"F",25,64,34.37,12.22,7.46,51.19,17.64,2.23,1.45,6.700,3.795,2.831,0.073,"GHA","Sub-Saharan Africa",5396.0
20,"Cote dIvoire",1950,"F",25,64,94.24,5.29,1.47,0.38,0.15,0.11,0.06,0.262,0.232,0.027,0.003,"CIV","Sub-Saharan Africa",435.0
20,"Cote dIvoire",1955,"F",25,64,95.21,4.17,1.14,0.48,0.19,0.14,0.09,0.237,0.197,0.035,0.005,"CIV","Sub-Saharan Africa",512.0
20,"Cote dIvoire",1960,"F",25,64,96.01,3.21,0.93,0.60,0.24,0.19,0.11,0.222,0.171,0.044,0.006,"CIV","Sub-Saharan Africa",606.0
20,"Cote dIvoire",1965,"F",25,64,96.47,2.53,0.80,0.76,0.28,0.25,0.15,0.225,0.160,0.056,0.008,"CIV","Sub-Saharan Africa",717.0
20,"Cote dIvoire",1970,"F",25,64,96.63,2.07,0.74,0.98,0.36,0.32,0.19,0.246,0.163,0.073,0.010,"CIV","Sub-Saharan Africa",868.0
20,"Cote dIvoire",1975,"F",25,64,96.25,1.99,0.84,1.36,0.47,0.39,0.23,0.299,0.190,0.096,0.012,"CIV","Sub-Saharan Africa",1040.0
20,"Cote dIvoire",1980,"F",25,64,93.79,3.38,1.56,2.25,0.75,0.58,0.35,0.490,0.318,0.153,0.019,"CIV","Sub-Saharan Africa",1301.0
20,"Cote dIvoire",1985,"F",25,64,89.85,5.78,2.90,3.68,1.10,0.69,0.44,0.774,0.523,0.229,0.023,"CIV","Sub-Saharan Africa",1614.0
20,"Cote dIvoire",1990,"F",25,64,85.78,8.25,4.39,5.16,1.46,0.81,0.53,1.072,0.738,0.307,0.027,"CIV","Sub-Saharan Africa",1935.0
20,"Cote dIvoire",1995,"F",25,64,78.59,13.52,7.42,6.54,1.78,1.35,0.89,1.556,1.102,0.409,0.045,"CIV","Sub-Saharan Africa",2249.0
20,"Cote dIvoire",2000,"F",25,64,66.93,22.85,13.07,7.51,2.30,2.70,1.79,2.339,1.691,0.559,0.090,"CIV","Sub-Saharan Africa",2577.0
20,"Cote dIvoire",2005,"F",25,64,60.17,26.99,16.15,9.69,3.57,3.14,2.07,2.884,2.064,0.715,0.104,"CIV","Sub-Saharan Africa",2847.0
