BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
87,"IRN","Middle East and North Africa","Iran",2030,"MF",25,64,8.1,13.3,7.5,47.7,28.1,30.9,25.3,10.29,4.45,4.71,1.12,50151
87,"IRN","Middle East and North Africa","Iran",2035,"MF",25,64,7.0,10.4,5.9,46.7,28.4,35.9,29.5,10.90,4.54,5.05,1.31,51535
87,"IRN","Middle East and North Africa","Iran",2040,"MF",25,64,6.0,7.3,4.1,44.9,28.3,41.9,34.3,11.56,4.62,5.41,1.52,53109
88,"IRQ","Middle East and North Africa","Iraq",2015,"MF",25,64,21.4,31.3,20.9,27.7,16.9,19.6,12.1,7.55,4.41,2.51,0.63,13455
88,"IRQ","Middle East and North Africa","Iraq",2020,"MF",25,64,17.8,33.2,22.9,28.7,17.9,20.4,12.5,7.91,4.63,2.62,0.66,15952
88,"IRQ","Middle East and North Africa","Iraq",2025,"MF",25,64,14.1,34.2,24.3,29.4,18.9,22.2,13.6,8.35,4.85,2.78,0.72,18925
88,"IRQ","Middle East and North Africa","Iraq",2030,"MF",25,64,11.0,34.6,25.0,29.3,19.5,25.1,15.3,8.83,5.05,2.97,0.81,21906
88,"IRQ","Middle East and North Africa","Iraq",2035,"MF",25,64,8.9,33.0,24.5,29.0,19.9,29.1,17.7,9.35,5.21,3.21,0.94,24785
88,"IRQ","Middle East and North Africa","Iraq",2040,"MF",25,64,7.7,29.9,22.6,28.2,19.9,34.2,20.9,9.93,5.32,3.50,1.10,27698
89,"ISR","Middle East and North Africa","Israel",2015,"MF",25,64,1.4,7.7,6.4,50.6,43.6,40.3,25.4,12.43,5.88,5.24,1.31,3663
89,"ISR","Middle East and North Africa","Israel",2020,"MF",25,64,1.1,7.5,6.4,54.9,48.7,36.5,22.9,12.39,5.90,5.30,1.19,3863
89,"ISR","Middle East and North Africa","Israel",2025,"MF",25,64,0.9,7.7,6.7,57.7,52.7,33.8,21.0,12.35,5.92,5.34,1.10,4103
89,"ISR","Middle East and North Africa","Israel",2030,"MF",25,64,0.7,7.8,7.0,59.5,55.6,32.0,19.7,12.35,5.94,5.37,1.03,4392
89,"ISR","Middle East and North Africa","Israel",2035,"MF",25,64,0.5,8.3,7.6,60.7,57.6,30.6,18.7,12.32,5.95,5.38,0.99,4739
89,"ISR","Middle East and North Africa","Israel",2040,"MF",25,64,0.4,8.7,8.1,61.4,59.2,29.6,18.0,12.31,5.96,5.39,0.95,5042
91,"JOR","Middle East and North Africa","Jordan",2015,"MF",25,64,4.6,12.3,9.3,66.5,30.5,16.6,4.5,10.32,5.64,4.27,0.42,3418
91,"JOR","Middle East and North Africa","Jordan",2020,"MF",25,64,3.0,11.7,9.1,66.2,31.8,19.1,4.8,10.65,5.74,4.43,0.48,3657
91,"JOR","Middle East and North Africa","Jordan",2025,"MF",25,64,2.3,10.7,8.5,64.3,32.4,22.7,5.3,10.94,5.80,4.58,0.56,4052
91,"JOR","Middle East and North Africa","Jordan",2030,"MF",25,64,1.7,9.2,7.6,62.0,32.5,27.1,6.1,11.27,5.85,4.76,0.66,4412
91,"JOR","Middle East and North Africa","Jordan",2035,"MF",25,64,1.4,8.0,6.7,57.8,31.7,32.8,7.2,11.59,5.88,4.92,0.80,4844
91,"JOR","Middle East and North Africa","Jordan",2040,"MF",25,64,1.0,6.7,5.8,53.3,30.6,39.0,8.4,11.94,5.91,5.08,0.95,5273
93,"KWT","Middle East and North Africa","Kuwait",2015,"MF",25,64,4.6,42.4,6.3,46.1,20.4,6.9,4.3,6.52,3.09,3.21,0.22,2103
93,"KWT","Middle East and North Africa","Kuwait",2020,"MF",25,64,3.4,42.4,6.8,47.9,21.1,6.3,3.9,6.62,3.15,3.27,0.20,2361
93,"KWT","Middle East and North Africa","Kuwait",2025,"MF",25,64,2.4,42.7,7.4,48.0,21.2,6.9,4.2,6.74,3.20,3.32,0.22,2617
93,"KWT","Middle East and North Africa","Kuwait",2030,"MF",25,64,1.7,43.0,7.9,47.0,20.8,8.3,5.1,6.87,3.23,3.37,0.27,2863
93,"KWT","Middle East and North Africa","Kuwait",2035,"MF",25,64,1.2,43.1,8.4,45.0,20.1,10.7,6.5,7.06,3.26,3.46,0.34,3101
93,"KWT","Middle East and North Africa","Kuwait",2040,"MF",25,64,0.8,43.3,8.8,42.2,19.0,13.7,8.4,7.27,3.28,3.55,0.44,3368
140,"LBY","Middle East and North Africa","Libya",2015,"MF",25,64,19.5,23.7,19.8,30.9,18.1,25.8,15.8,8.56,4.71,3.02,0.83,3083
140,"LBY","Middle East and North Africa","Libya",2020,"MF",25,64,17.8,22.0,19.4,27.8,16.3,32.4,19.8,9.16,4.85,3.27,1.04,3409
140,"LBY","Middle East and North Africa","Libya",2025,"MF",25,64,16.1,20.3,18.9,24.4,14.2,39.2,23.9,9.76,4.99,3.51,1.26,3681
140,"LBY","Middle East and North Africa","Libya",2030,"MF",25,64,15.3,17.8,17.7,19.9,11.7,46.9,28.6,10.35,5.07,3.76,1.51,3955
140,"LBY","Middle East and North Africa","Libya",2035,"MF",25,64,13.2,13.7,13.7,16.4,9.8,56.7,34.6,11.22,5.21,4.19,1.82,4215
140,"LBY","Middle East and North Africa","Libya",2040,"MF",25,64,11.1,10.9,10.9,11.7,7.1,66.4,40.5,12.02,5.34,4.54,2.14,4395
120,"MLT","Middle East and North Africa","Malta",2015,"MF",25,64,2.9,10.5,9.2,70.6,20.3,16.0,14.0,11.44,5.78,5.05,0.60,240
120,"MLT","Middle East and North Africa","Malta",2020,"MF",25,64,3.2,3.8,3.6,74.2,24.3,18.9,16.5,12.02,5.80,5.51,0.71,239
120,"MLT","Middle East and North Africa","Malta",2025,"MF",25,64,1.0,3.8,3.6,72.5,27.8,22.7,19.8,12.55,5.93,5.77,0.85,235
120,"MLT","Middle East and North Africa","Malta",2030,"MF",25,64,1.4,2.0,1.8,70.1,30.7,26.5,23.1,12.87,5.91,5.97,0.99,227
120,"MLT","Middle East and North Africa","Malta",2035,"MF",25,64,1.8,1.6,1.5,66.9,32.3,29.8,25.9,13.08,5.89,6.07,1.11,225
120,"MLT","Middle East and North Africa","Malta",2040,"MF",25,64,2.1,1.2,1.2,63.0,33.5,33.7,29.4,13.32,5.88,6.18,1.26,222
29,"MAR","Middle East and North Africa","Morocco",2015,"MF",25,64,42.1,27.5,25.4,19.1,11.7,11.3,7.0,5.38,3.41,1.60,0.37,16719
29,"MAR","Middle East and North Africa","Morocco",2020,"MF",25,64,36.1,29.0,27.7,22.2,14.0,12.7,7.8,6.05,3.79,1.84,0.41,18129
29,"MAR","Middle East and North Africa","Morocco",2025,"MF",25,64,29.7,30.4,29.7,25.4,16.4,14.5,8.9,6.79,4.20,2.12,0.47,19055
29,"MAR","Middle East and North Africa","Morocco",2030,"MF",25,64,23.6,31.2,31.0,28.3,18.8,16.9,10.3,7.55,4.58,2.43,0.54,19612
29,"MAR","Middle East and North Africa","Morocco",2035,"MF",25,64,18.4,30.7,30.7,30.9,21.1,20.1,12.3,8.31,4.90,2.76,0.65,20162
29,"MAR","Middle East and North Africa","Morocco",2040,"MF",25,64,13.6,28.6,28.6,32.8,23.1,24.9,15.2,9.16,5.18,3.17,0.80,21271
318,"QAT","Middle East and North Africa","Qatar",2015,"MF",25,64,3.1,43.8,19.5,37.5,24.3,15.5,9.6,8.37,5.08,2.79,0.50,1721
318,"QAT","Middle East and North Africa","Qatar",2020,"MF",25,64,2.7,43.5,20.2,38.9,24.9,14.9,9.2,8.43,5.14,2.81,0.48,1937
318,"QAT","Middle East and North Africa","Qatar",2025,"MF",25,64,2.5,43.4,20.9,39.0,24.9,15.1,9.3,8.49,5.18,2.82,0.49,2037
318,"QAT","Middle East and North Africa","Qatar",2030,"MF",25,64,2.3,43.4,21.9,38.7,24.5,15.6,9.6,8.56,5.22,2.83,0.50,2087
318,"QAT","Middle East and North Africa","Qatar",2035,"MF",25,64,2.1,42.9,22.8,38.9,24.5,16.2,9.9,8.67,5.27,2.87,0.52,2079
318,"QAT","Middle East and North Africa","Qatar",2040,"MF",25,64,1.8,42.4,24.5,38.3,23.9,17.5,10.7,8.83,5.35,2.92,0.56,2018
99,"SAU","Middle East and North Africa","Saudi Arabia",2015,"MF",25,64,11.0,23.6,13.6,51.1,33.4,14.3,8.9,8.90,5.04,3.39,0.46,16013
99,"SAU","Middle East and North Africa","Saudi Arabia",2020,"MF",25,64,8.2,19.1,11.1,57.6,40.7,15.2,9.4,9.62,5.27,3.86,0.49,18219
99,"SAU","Middle East and North Africa","Saudi Arabia",2025,"MF",25,64,5.8,16.4,10.1,60.6,45.7,17.2,10.6,10.24,5.46,4.22,0.55,19308
99,"SAU","Middle East and North Africa","Saudi Arabia",2030,"MF",25,64,4.3,15.0,10.1,61.0,48.2,19.7,12.1,10.69,5.60,4.46,0.64,20536
99,"SAU","Middle East and North Africa","Saudi Arabia",2035,"MF",25,64,2.7,13.7,10.1,60.2,49.5,23.5,14.4,11.19,5.73,4.70,0.76,21714
99,"SAU","Middle East and North Africa","Saudi Arabia",2040,"MF",25,64,1.6,12.4,10.3,58.1,49.6,27.9,17.0,11.65,5.84,4.91,0.90,22691
102,"SYR","Middle East and North Africa","Syria",2015,"MF",25,64,14.0,45.9,36.1,34.6,20.9,5.5,3.5,7.04,4.87,2.00,0.18,9258
102,"SYR","Middle East and North Africa","Syria",2020,"MF",25,64,10.5,45.1,36.1,40.1,26.7,4.3,2.7,7.50,5.10,2.26,0.14,11417
102,"SYR","Middle East and North Africa","Syria",2025,"MF",25,64,8.5,43.2,34.9,44.4,32.9,3.9,2.4,7.93,5.24,2.56,0.13,13032
102,"SYR","Middle East and North Africa","Syria",2030,"MF",25,64,6.7,40.9,33.2,48.1,38.7,4.4,2.7,8.38,5.37,2.86,0.14,14585
102,"SYR","Middle East and North Africa","Syria",2035,"MF",25,64,5.7,37.9,30.9,50.8,43.2,5.6,3.4,8.78,5.44,3.15,0.18,15980
102,"SYR","Middle East and North Africa","Syria",2040,"MF",25,64,4.9,34.8,28.4,53.0,47.1,7.3,4.5,9.19,5.52,3.44,0.24,17251
43,"TUN","Middle East and North Africa","Tunisia",2015,"MF",25,64,16.0,33.6,21.9,34.3,15.6,16.2,10.0,8.00,4.69,2.78,0.52,6017
43,"TUN","Middle East and North Africa","Tunisia",2020,"MF",25,64,11.6,31.5,21.0,36.7,16.4,20.2,12.4,8.81,4.99,3.17,0.65,6419
43,"TUN","Middle East and North Africa","Tunisia",2025,"MF",25,64,9.1,28.4,19.3,38.1,16.8,24.4,15.0,9.50,5.18,3.52,0.79,6578
43,"TUN","Middle East and North Africa","Tunisia",2030,"MF",25,64,6.4,24.8,17.2,39.2,17.2,29.6,18.1,10.28,5.39,3.94,0.95,6629
43,"TUN","Middle East and North Africa","Tunisia",2035,"MF",25,64,4.5,20.8,14.7,39.0,17.1,35.7,21.8,11.05,5.55,4.35,1.15,6716
43,"TUN","Middle East and North Africa","Tunisia",2040,"MF",25,64,2.5,16.6,11.9,38.4,16.9,42.6,26.0,11.89,5.71,4.81,1.37,6834
105,"ARE","Middle East and North Africa","United Arab Emirates",2015,"MF",25,64,9.6,21.7,10.3,55.4,40.0,13.2,8.1,9.16,5.08,3.65,0.43,6821
105,"ARE","Middle East and North Africa","United Arab Emirates",2020,"MF",25,64,9.6,20.0,9.6,56.2,42.2,14.2,8.7,9.38,5.12,3.81,0.46,7821
105,"ARE","Middle East and North Africa","United Arab Emirates",2025,"MF",25,64,8.9,18.9,9.2,56.1,43.6,16.0,9.8,9.64,5.17,3.95,0.52,8571
105,"ARE","Middle East and North Africa","United Arab Emirates",2030,"MF",25,64,8.3,17.9,8.8,55.3,44.1,18.5,11.3,9.92,5.23,4.09,0.60,9239
105,"ARE","Middle East and North Africa","United Arab Emirates",2035,"MF",25,64,7.7,16.4,8.2,53.7,44.0,22.1,13.5,10.26,5.29,4.26,0.71,9965
105,"ARE","Middle East and North Africa","United Arab Emirates",2040,"MF",25,64,7.1,14.3,7.3,51.6,43.6,27.1,16.5,10.72,5.37,4.48,0.87,10251
106,"YEM","Middle East and North Africa","Yemen",2015,"MF",25,64,60.2,13.7,9.4,22.7,11.4,3.4,2.1,3.60,2.26,1.23,0.11,8993
106,"YEM","Middle East and North Africa","Yemen",2020,"MF",25,64,51.3,17.8,12.6,27.1,13.7,3.8,2.3,4.34,2.76,1.45,0.12,11025
106,"YEM","Middle East and North Africa","Yemen",2025,"MF",25,64,41.3,21.7,15.7,30.9,15.8,6.1,3.7,5.31,3.34,1.77,0.20,13060
106,"YEM","Middle East and North Africa","Yemen",2030,"MF",25,64,33.6,22.2,16.4,35.1,18.1,9.2,5.6,6.26,3.81,2.15,0.30,15150
106,"YEM","Middle East and North Africa","Yemen",2035,"MF",25,64,27.4,21.1,15.8,38.2,19.9,13.3,8.1,7.16,4.20,2.54,0.43,17236
106,"YEM","Middle East and North Africa","Yemen",2040,"MF",25,64,22.2,19.0,14.4,40.1,21.0,18.7,11.4,8.08,4.53,2.95,0.60,19343
3,"BEN","Sub-Saharan Africa","Benin",2015,"MF",25,64,59.1,16.6,11.1,19.7,18.2,4.6,2.8,4.09,2.29,1.66,0.15,3804
3,"BEN","Sub-Saharan Africa","Benin",2020,"MF",25,64,53.4,16.8,11.5,23.7,22.8,6.1,3.8,4.90,2.64,2.06,0.20,4477
3,"BEN","Sub-Saharan Africa","Benin",2025,"MF",25,64,45.2,19.4,13.8,27.1,26.7,8.3,5.1,5.86,3.12,2.47,0.27,5242
3,"BEN","Sub-Saharan Africa","Benin",2030,"MF",25,64,36.3,22.3,16.5,30.1,29.9,11.4,6.9,6.91,3.65,2.89,0.37,6104
3,"BEN","Sub-Saharan Africa","Benin",2035,"MF",25,64,29.2,23.2,17.6,32.2,32.2,15.3,9.3,7.90,4.08,3.33,0.49,7038
3,"BEN","Sub-Saharan Africa","Benin",2040,"MF",25,64,23.4,22.6,17.5,33.8,33.8,20.2,12.3,8.87,4.44,3.78,0.65,8020
4,"BWA","Sub-Saharan Africa","Botswana",2015,"MF",25,64,7.1,4.4,2.9,83.9,34.0,4.5,2.8,10.02,6.45,3.42,0.15,855
4,"BWA","Sub-Saharan Africa","Botswana",2020,"MF",25,64,4.1,3.6,2.8,87.1,34.3,5.2,3.2,10.42,6.69,3.56,0.17,924
4,"BWA","Sub-Saharan Africa","Botswana",2025,"MF",25,64,2.2,2.5,2.1,88.9,34.4,6.4,3.9,10.71,6.83,3.68,0.21,1002
4,"BWA","Sub-Saharan Africa","Botswana",2030,"MF",25,64,0.9,1.8,1.5,89.4,34.5,8.0,4.9,10.96,6.93,3.77,0.26,1098
4,"BWA","Sub-Saharan Africa","Botswana",2035,"MF",25,64,0.3,1.2,1.0,88.4,34.0,10.1,6.1,11.13,6.97,3.84,0.32,1218
4,"BWA","Sub-Saharan Africa","Botswana",2040,"MF",25,64,0.3,1.1,1.0,85.4,33.0,13.3,8.1,11.29,6.98,3.88,0.43,1341
6,"BDI","Sub-Saharan Africa","Burundi",2015,"MF",25,64,52.6,38.7,26.4,7.3,4.5,1.4,0.9,3.37,2.89,0.44,0.04,3610
6,"BDI","Sub-Saharan Africa","Burundi",2020,"MF",25,64,48.2,40.2,28.1,9.7,6.2,1.9,1.2,3.85,3.20,0.59,0.06,4268
6,"BDI","Sub-Saharan Africa","Burundi",2025,"MF",25,64,40.0,45.3,32.5,12.2,8.1,2.6,1.6,4.60,3.76,0.76,0.08,4903
6,"BDI","Sub-Saharan Africa","Burundi",2030,"MF",25,64,30.3,51.5,38.0,14.8,10.2,3.4,2.1,5.47,4.41,0.96,0.11,5671
6,"BDI","Sub-Saharan Africa","Burundi",2035,"MF",25,64,21.9,55.7,42.2,17.8,12.7,4.6,2.8,6.33,4.99,1.19,0.15,6716
6,"BDI","Sub-Saharan Africa","Burundi",2040,"MF",25,64,16.7,56.3,43.5,20.7,15.1,6.3,3.8,7.03,5.38,1.45,0.20,8018
7,"CMR","Sub-Saharan Africa","Cameroon",2015,"MF",25,64,12.5,54.8,36.7,28.9,17.6,3.9,2.4,6.79,4.71,1.95,0.12,7953
7,"CMR","Sub-Saharan Africa","Cameroon",2020,"MF",25,64,12.2,51.8,35.6,31.3,19.7,4.7,2.9,7.11,4.78,2.17,0.15,9337
7,"CMR","Sub-Saharan Africa","Cameroon",2025,"MF",25,64,13.3,48.9,34.5,30.7,19.9,7.0,4.3,7.31,4.77,2.32,0.23,10881
7,"CMR","Sub-Saharan Africa","Cameroon",2030,"MF",25,64,11.9,47.0,34.1,31.1,20.8,9.9,6.0,7.78,4.90,2.56,0.32,12681
7,"CMR","Sub-Saharan Africa","Cameroon",2035,"MF",25,64,10.9,43.5,32.2,32.3,22.3,13.3,8.1,8.33,5.01,2.90,0.43,14724
7,"CMR","Sub-Saharan Africa","Cameroon",2040,"MF",25,64,10.1,38.9,29.5,33.5,23.9,17.5,10.7,8.96,5.11,3.28,0.56,16944
9,"CAF","Sub-Saharan Africa","Central African Republic",2015,"MF",25,64,46.8,31.6,21.3,19.6,12.0,2.0,1.2,4.23,2.88,1.28,0.06,1757
9,"CAF","Sub-Saharan Africa","Central African Republic",2020,"MF",25,64,46.1,31.0,21.4,21.4,13.5,1.4,0.9,4.36,2.95,1.36,0.05,2016
9,"CAF","Sub-Saharan Africa","Central African Republic",2025,"MF",25,64,44.5,31.3,22.2,23.0,14.9,1.3,0.8,4.56,3.06,1.46,0.04,2316
9,"CAF","Sub-Saharan Africa","Central African Republic",2030,"MF",25,64,39.7,34.2,25.0,24.9,16.8,1.2,0.7,4.96,3.34,1.58,0.04,2644
9,"CAF","Sub-Saharan Africa","Central African Republic",2035,"MF",25,64,35.6,36.2,27.2,26.9,18.8,1.3,0.8,5.37,3.59,1.73,0.04,2980
9,"CAF","Sub-Saharan Africa","Central African Republic",2040,"MF",25,64,31.8,39.5,30.5,27.1,19.4,1.5,0.9,5.64,3.82,1.77,0.05,3340
12,"COG","Sub-Saharan Africa","Congo",2015,"MF",25,64,27.4,24.1,5.8,46.5,8.4,1.9,0.9,6.11,3.81,2.25,0.06,1656
12,"COG","Sub-Saharan Africa","Congo",2020,"MF",25,64,26.5,23.1,5.0,49.0,7.4,1.3,0.6,6.18,3.87,2.28,0.04,1867
12,"COG","Sub-Saharan Africa","Congo",2025,"MF",25,64,22.8,23.7,4.6,52.7,6.8,0.8,0.4,6.45,4.06,2.37,0.02,2154
12,"COG","Sub-Saharan Africa","Congo",2030,"MF",25,64,19.8,23.5,4.3,56.2,6.2,0.5,0.2,6.73,4.24,2.47,0.02,2499
12,"COG","Sub-Saharan Africa","Congo",2035,"MF",25,64,16.9,25.4,4.6,57.5,5.8,0.3,0.1,6.87,4.37,2.50,0.01,2906
12,"COG","Sub-Saharan Africa","Congo",2040,"MF",25,64,13.7,26.1,4.7,60.2,5.9,0.1,0.0,7.14,4.54,2.59,0.00,3362
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2015,"MF",25,64,38.7,35.8,24.2,20.2,10.4,5.3,3.3,5.00,3.33,1.49,0.17,7612
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2020,"MF",25,64,34.4,36.9,25.6,24.0,14.7,4.7,2.9,5.48,3.60,1.73,0.15,8680
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2025,"MF",25,64,30.3,36.2,25.7,29.1,20.2,4.3,2.7,6.08,3.86,2.07,0.14,9950
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2030,"MF",25,64,26.1,34.7,25.1,34.9,26.1,4.3,2.7,6.77,4.15,2.48,0.14,11299
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2035,"MF",25,64,22.5,31.7,23.4,41.0,32.2,4.7,2.9,7.49,4.40,2.94,0.15,12742
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2040,"MF",25,64,19.8,27.0,20.3,47.7,38.5,5.4,3.3,8.23,4.61,3.44,0.18,14516
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2015,"MF",25,64,41.4,33.5,8.9,24.0,14.6,1.2,0.7,3.95,2.78,1.13,0.04,23211
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2020,"MF",25,64,40.6,31.8,9.1,26.4,16.6,1.2,0.7,4.18,2.88,1.26,0.04,27331
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2025,"MF",25,64,35.1,33.9,10.8,29.8,19.5,1.2,0.7,4.68,3.20,1.45,0.04,32076
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2030,"MF",25,64,29.6,35.5,12.3,33.6,22.9,1.3,0.8,5.24,3.53,1.67,0.04,37523
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2035,"MF",25,64,24.9,35.6,13.2,38.0,26.9,1.5,0.9,5.81,3.83,1.93,0.05,43673
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2040,"MF",25,64,21.0,33.5,13.3,43.7,31.9,1.9,1.1,6.46,4.14,2.26,0.06,50489
15,"GAB","Sub-Saharan Africa","Gabon",2015,"MF",25,64,9.5,34.3,22.8,42.5,26.0,13.8,8.6,8.98,5.09,3.44,0.45,655
15,"GAB","Sub-Saharan Africa","Gabon",2020,"MF",25,64,8.4,28.9,19.6,48.0,30.4,14.6,9.1,9.55,5.21,3.86,0.47,758
15,"GAB","Sub-Saharan Africa","Gabon",2025,"MF",25,64,6.7,23.5,16.2,53.3,34.8,16.4,10.1,10.23,5.37,4.33,0.53,868
15,"GAB","Sub-Saharan Africa","Gabon",2030,"MF",25,64,5.2,18.4,12.8,57.4,38.7,19.0,11.6,10.92,5.52,4.79,0.61,988
15,"GAB","Sub-Saharan Africa","Gabon",2035,"MF",25,64,3.8,14.0,9.8,59.9,41.6,22.3,13.6,11.57,5.65,5.20,0.72,1123
15,"GAB","Sub-Saharan Africa","Gabon",2040,"MF",25,64,2.9,10.2,7.3,60.6,43.1,26.3,16.0,12.14,5.74,5.56,0.85,1272
16,"GMB","Sub-Saharan Africa","Gambia",2015,"MF",25,64,63.7,2.4,2.0,32.1,4.1,1.7,1.1,3.41,2.16,1.19,0.06,636
16,"GMB","Sub-Saharan Africa","Gambia",2020,"MF",25,64,56.7,1.9,1.6,40.1,4.8,1.3,0.8,4.05,2.59,1.42,0.04,751
16,"GMB","Sub-Saharan Africa","Gambia",2025,"MF",25,64,50.7,1.4,1.2,47.0,5.5,1.0,0.6,4.62,2.96,1.63,0.03,889
16,"GMB","Sub-Saharan Africa","Gambia",2030,"MF",25,64,45.0,1.0,0.9,53.2,6.2,0.8,0.5,5.15,3.30,1.83,0.03,1053
16,"GMB","Sub-Saharan Africa","Gambia",2035,"MF",25,64,39.6,0.6,0.5,59.0,6.9,0.8,0.5,5.67,3.62,2.02,0.03,1241
16,"GMB","Sub-Saharan Africa","Gambia",2040,"MF",25,64,35.1,0.1,0.1,63.9,7.5,0.9,0.6,6.13,3.90,2.20,0.03,1468
17,"GHA","Sub-Saharan Africa","Ghana",2015,"MF",25,64,28.1,10.6,7.1,57.6,22.3,3.6,2.3,6.94,4.21,2.61,0.12,10473
17,"GHA","Sub-Saharan Africa","Ghana",2020,"MF",25,64,23.4,10.7,7.3,61.9,27.5,4.0,2.5,7.55,4.50,2.92,0.13,12071
17,"GHA","Sub-Saharan Africa","Ghana",2025,"MF",25,64,18.2,10.9,7.8,65.9,33.7,5.0,3.0,8.26,4.81,3.29,0.16,13661
17,"GHA","Sub-Saharan Africa","Ghana",2030,"MF",25,64,13.8,11.2,8.1,68.7,40.3,6.4,3.9,8.94,5.08,3.65,0.21,15367
17,"GHA","Sub-Saharan Africa","Ghana",2035,"MF",25,64,10.0,10.3,7.6,71.1,48.1,8.6,5.3,9.69,5.32,4.09,0.28,17186
17,"GHA","Sub-Saharan Africa","Ghana",2040,"MF",25,64,6.8,8.9,6.7,72.6,54.7,11.7,7.1,10.42,5.53,4.52,0.38,19008
21,"KEN","Sub-Saharan Africa","Kenya",2015,"MF",25,64,15.4,50.6,25.5,25.5,17.0,8.5,5.3,6.30,4.33,1.70,0.28,16884
21,"KEN","Sub-Saharan Africa","Kenya",2020,"MF",25,64,9.7,53.3,26.9,28.6,19.2,8.4,5.2,6.74,4.62,1.84,0.27,19624
21,"KEN","Sub-Saharan Africa","Kenya",2025,"MF",25,64,6.9,53.2,26.7,31.7,21.6,8.2,5.1,7.05,4.79,1.99,0.27,22633
21,"KEN","Sub-Saharan Africa","Kenya",2030,"MF",25,64,4.6,51.1,25.6,35.8,24.9,8.5,5.2,7.46,4.96,2.22,0.27,26303
21,"KEN","Sub-Saharan Africa","Kenya",2035,"MF",25,64,3.2,47.7,23.7,40.0,28.5,9.2,5.6,7.88,5.09,2.49,0.30,30513
21,"KEN","Sub-Saharan Africa","Kenya",2040,"MF",25,64,2.0,43.6,21.5,44.0,32.2,10.4,6.3,8.34,5.22,2.79,0.33,34832
22,"LSO","Sub-Saharan Africa","Lesotho",2015,"MF",25,64,10.5,61.4,24.4,26.4,17.4,1.7,1.1,6.25,4.97,1.23,0.06,789
22,"LSO","Sub-Saharan Africa","Lesotho",2020,"MF",25,64,7.2,60.0,24.8,31.7,21.6,1.1,0.7,6.74,5.26,1.44,0.04,877
22,"LSO","Sub-Saharan Africa","Lesotho",2025,"MF",25,64,6.1,56.2,23.4,36.7,25.8,1.0,0.6,7.13,5.43,1.67,0.03,971
22,"LSO","Sub-Saharan Africa","Lesotho",2030,"MF",25,64,5.7,51.5,21.6,41.3,29.8,1.5,0.9,7.51,5.56,1.91,0.05,1059
22,"LSO","Sub-Saharan Africa","Lesotho",2035,"MF",25,64,5.2,46.9,19.5,45.4,33.7,2.4,1.5,7.91,5.68,2.16,0.08,1154
22,"LSO","Sub-Saharan Africa","Lesotho",2040,"MF",25,64,4.5,42.1,17.4,49.4,37.7,4.0,2.4,8.38,5.82,2.43,0.13,1260
23,"LBR","Sub-Saharan Africa","Liberia",2015,"MF",25,64,48.7,22.4,16.0,23.7,15.9,5.0,2.9,4.53,2.88,1.49,0.16,1595
23,"LBR","Sub-Saharan Africa","Liberia",2020,"MF",25,64,41.6,28.1,20.4,19.1,12.6,11.1,5.8,5.22,3.27,1.62,0.34,1839
23,"LBR","Sub-Saharan Africa","Liberia",2025,"MF",25,64,36.3,30.4,22.3,14.9,9.7,18.3,9.4,5.97,3.58,1.84,0.56,2142
23,"LBR","Sub-Saharan Africa","Liberia",2030,"MF",25,64,31.0,31.5,23.4,11.3,7.2,26.1,13.3,6.80,3.89,2.12,0.79,2504
23,"LBR","Sub-Saharan Africa","Liberia",2035,"MF",25,64,26.5,31.1,23.4,8.4,5.2,33.9,17.2,7.64,4.17,2.44,1.02,2902
23,"LBR","Sub-Saharan Africa","Liberia",2040,"MF",25,64,22.6,29.5,22.5,6.2,3.7,41.6,21.0,8.47,4.43,2.79,1.25,3314
25,"MWI","Sub-Saharan Africa","Malawi",2015,"MF",25,64,19.6,60.1,15.4,20.1,10.3,0.3,0.2,4.43,3.49,0.93,0.01,5410
25,"MWI","Sub-Saharan Africa","Malawi",2020,"MF",25,64,13.3,62.9,17.8,23.6,11.7,0.2,0.2,4.93,3.85,1.07,0.01,6462
25,"MWI","Sub-Saharan Africa","Malawi",2025,"MF",25,64,8.9,62.7,19.7,28.3,13.8,0.1,0.1,5.45,4.18,1.27,0.01,7675
25,"MWI","Sub-Saharan Africa","Malawi",2030,"MF",25,64,5.6,60.2,21.0,34.1,16.7,0.1,0.1,6.02,4.49,1.53,0.00,9091
25,"MWI","Sub-Saharan Africa","Malawi",2035,"MF",25,64,3.3,55.6,21.7,41.1,20.3,0.1,0.1,6.64,4.79,1.85,0.00,10870
