BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
111,"FIN","Advanced Economies","Finland",2040,"M",15,24,0.1,50.4,48.2,41.3,36.6,8.2,2.7,8.97,5.92,2.82,0.22,332
112,"FRA","Advanced Economies","France",2015,"M",15,24,1.3,1.7,1.5,76.5,38.5,20.9,5.8,11.16,4.95,5.67,0.53,4056
112,"FRA","Advanced Economies","France",2020,"M",15,24,1.1,1.9,1.7,74.2,38.6,23.2,6.4,11.30,4.96,5.75,0.59,4117
112,"FRA","Advanced Economies","France",2025,"M",15,24,1.1,1.9,1.7,72.5,42.1,24.8,6.9,11.49,4.96,5.90,0.63,4121
112,"FRA","Advanced Economies","France",2030,"M",15,24,1.1,1.9,1.8,70.9,43.5,26.5,7.3,11.63,4.96,5.99,0.68,4172
112,"FRA","Advanced Economies","France",2035,"M",15,24,1.1,1.9,1.9,68.9,42.0,28.5,7.9,11.70,4.96,6.01,0.73,4237
112,"FRA","Advanced Economies","France",2040,"M",15,24,1.1,1.9,1.9,66.8,40.4,30.5,8.5,11.76,4.96,6.02,0.78,4262
190,"DEU","Advanced Economies","Germany",2015,"M",15,24,0.1,0.4,0.3,56.2,22.9,43.4,16.4,13.16,4.00,7.96,1.20,4342
190,"DEU","Advanced Economies","Germany",2020,"M",15,24,0.1,0.1,0.0,55.2,23.2,44.7,16.9,13.26,4.00,8.03,1.23,4036
190,"DEU","Advanced Economies","Germany",2025,"M",15,24,0.1,0.0,0.0,54.5,23.5,45.5,17.2,13.32,4.00,8.07,1.25,3763
190,"DEU","Advanced Economies","Germany",2030,"M",15,24,0.1,0.0,0.0,54.3,23.0,45.7,17.2,13.32,4.00,8.06,1.26,3690
190,"DEU","Advanced Economies","Germany",2035,"M",15,24,0.1,0.0,0.0,52.8,21.9,47.2,17.7,13.37,4.00,8.07,1.30,3747
190,"DEU","Advanced Economies","Germany",2040,"M",15,24,0.1,0.0,0.0,50.8,20.8,49.2,18.6,13.46,4.00,8.10,1.36,3721
114,"GRC","Advanced Economies","Greece",2015,"M",15,24,0.1,8.4,8.2,84.2,53.3,7.3,7.0,10.84,5.99,4.56,0.29,559
114,"GRC","Advanced Economies","Greece",2020,"M",15,24,0.1,9.1,9.0,83.2,51.8,7.6,7.3,10.79,5.99,4.51,0.30,547
114,"GRC","Advanced Economies","Greece",2025,"M",15,24,0.1,9.2,9.2,82.7,50.1,8.0,7.5,10.77,5.99,4.46,0.31,577
114,"GRC","Advanced Economies","Greece",2030,"M",15,24,0.1,9.1,9.1,81.6,51.3,9.2,8.7,10.89,5.99,4.54,0.36,594
114,"GRC","Advanced Economies","Greece",2035,"M",15,24,0.1,9.1,9.1,80.7,51.0,10.2,9.5,10.95,5.99,4.56,0.39,564
114,"GRC","Advanced Economies","Greece",2040,"M",15,24,0.1,9.1,9.1,79.8,50.2,11.0,10.2,10.98,5.99,4.56,0.42,531
116,"ISL","Advanced Economies","Iceland",2015,"M",15,24,0.8,4.8,4.0,47.3,12.5,47.2,19.6,13.48,6.92,5.22,1.34,24
116,"ISL","Advanced Economies","Iceland",2020,"M",15,24,1.0,0.5,0.5,48.1,13.3,50.3,20.9,13.85,6.93,5.50,1.42,23
116,"ISL","Advanced Economies","Iceland",2025,"M",15,24,1.0,0.9,0.8,51.1,14.8,47.0,19.5,13.67,6.93,5.42,1.33,24
116,"ISL","Advanced Economies","Iceland",2030,"M",15,24,1.0,1.0,0.9,49.1,14.5,48.9,20.3,13.79,6.93,5.48,1.38,25
116,"ISL","Advanced Economies","Iceland",2035,"M",15,24,0.8,1.1,1.0,48.9,14.5,49.2,20.4,13.82,6.94,5.49,1.39,25
116,"ISL","Advanced Economies","Iceland",2040,"M",15,24,0.6,1.1,1.1,48.6,14.4,49.7,20.6,13.87,6.96,5.51,1.41,25
117,"IRL","Advanced Economies","Ireland",2015,"M",15,24,0.1,17.1,15.2,65.1,39.3,17.5,12.0,12.10,7.90,3.61,0.59,296
117,"IRL","Advanced Economies","Ireland",2020,"M",15,24,0.1,16.8,15.3,61.3,38.0,21.4,14.3,12.28,7.90,3.67,0.71,318
117,"IRL","Advanced Economies","Ireland",2025,"M",15,24,0.1,17.1,15.8,57.9,34.9,24.5,16.1,12.38,7.91,3.66,0.81,349
117,"IRL","Advanced Economies","Ireland",2030,"M",15,24,0.1,16.7,15.6,54.2,33.0,28.6,18.6,12.58,7.92,3.72,0.94,376
117,"IRL","Advanced Economies","Ireland",2035,"M",15,24,0.1,16.4,15.5,51.1,31.3,32.1,20.8,12.74,7.92,3.76,1.06,373
117,"IRL","Advanced Economies","Ireland",2040,"M",15,24,0.1,16.3,15.5,48.7,29.6,34.5,22.4,12.85,7.93,3.78,1.14,354
118,"ITA","Advanced Economies","Italy",2015,"M",15,24,0.1,1.1,1.1,78.9,32.9,19.9,7.5,11.15,5.00,5.61,0.55,3093
118,"ITA","Advanced Economies","Italy",2020,"M",15,24,0.1,0.1,0.1,78.8,36.1,21.0,7.9,11.42,4.99,5.85,0.58,3065
118,"ITA","Advanced Economies","Italy",2025,"M",15,24,0.1,0.0,0.0,78.3,40.6,21.8,8.2,11.73,5.00,6.12,0.60,3069
118,"ITA","Advanced Economies","Italy",2030,"M",15,24,0.1,0.0,0.0,76.9,40.0,23.0,8.7,11.78,5.00,6.15,0.63,3077
118,"ITA","Advanced Economies","Italy",2035,"M",15,24,0.1,0.0,0.0,75.6,39.2,24.2,9.1,11.83,4.99,6.17,0.67,3025
118,"ITA","Advanced Economies","Italy",2040,"M",15,24,0.1,0.0,0.0,75.2,38.5,25.2,9.5,11.91,5.02,6.20,0.69,2940
90,"JPN","Advanced Economies","Japan",2015,"M",15,24,0.5,3.5,3.0,75.6,60.8,20.4,8.3,11.84,5.96,5.31,0.57,6179
90,"JPN","Advanced Economies","Japan",2020,"M",15,24,0.4,3.0,2.6,73.5,60.5,23.1,9.3,12.01,5.96,5.40,0.65,5951
90,"JPN","Advanced Economies","Japan",2025,"M",15,24,0.4,2.8,2.5,71.4,60.0,25.3,10.0,12.13,5.96,5.46,0.71,5681
90,"JPN","Advanced Economies","Japan",2030,"M",15,24,0.5,2.8,2.5,69.0,59.2,27.7,10.8,12.24,5.96,5.51,0.77,5558
90,"JPN","Advanced Economies","Japan",2035,"M",15,24,0.4,0.6,0.6,53.6,46.0,45.4,17.4,12.95,5.98,5.71,1.26,5404
90,"JPN","Advanced Economies","Japan",2040,"M",15,24,0.2,0.4,0.4,47.8,41.7,51.6,18.8,13.18,5.99,5.78,1.41,5169
119,"LUX","Advanced Economies","Luxembourg",2015,"M",15,24,6.2,13.7,12.2,76.5,30.8,3.8,1.6,9.50,5.60,3.79,0.11,35
119,"LUX","Advanced Economies","Luxembourg",2020,"M",15,24,6.9,11.1,10.1,77.7,32.5,4.3,1.7,9.60,5.55,3.93,0.12,38
119,"LUX","Advanced Economies","Luxembourg",2025,"M",15,24,6.6,11.2,10.5,77.3,32.7,4.8,2.0,9.69,5.58,3.97,0.14,37
119,"LUX","Advanced Economies","Luxembourg",2030,"M",15,24,4.8,12.4,11.8,76.5,31.6,6.4,2.5,9.88,5.69,4.00,0.18,38
119,"LUX","Advanced Economies","Luxembourg",2035,"M",15,24,3.5,12.8,12.2,74.7,31.1,9.0,3.5,10.15,5.77,4.12,0.25,40
119,"LUX","Advanced Economies","Luxembourg",2040,"M",15,24,2.3,13.1,12.6,71.9,29.6,12.5,4.8,10.40,5.84,4.22,0.35,40
121,"NLD","Advanced Economies","Netherlands",2015,"M",15,24,0.2,11.8,11.2,76.0,36.6,12.0,4.5,10.40,5.97,4.10,0.33,1036
121,"NLD","Advanced Economies","Netherlands",2020,"M",15,24,0.5,12.8,12.1,73.8,34.8,12.9,4.8,10.34,5.95,4.03,0.35,1038
121,"NLD","Advanced Economies","Netherlands",2025,"M",15,24,0.4,13.5,12.5,72.0,34.1,14.2,5.3,10.37,5.95,4.03,0.39,1011
121,"NLD","Advanced Economies","Netherlands",2030,"M",15,24,0.3,13.8,12.8,70.7,32.4,15.2,5.6,10.38,5.95,4.01,0.42,962
121,"NLD","Advanced Economies","Netherlands",2035,"M",15,24,0.2,14.0,13.0,69.2,30.9,16.7,6.1,10.42,5.96,4.00,0.46,954
121,"NLD","Advanced Economies","Netherlands",2040,"M",15,24,0.2,14.0,12.9,67.6,29.5,18.2,6.6,10.45,5.95,4.00,0.50,960
133,"NZL","Advanced Economies","New Zealand",2015,"M",15,24,4.7,26.8,22.4,39.1,13.3,29.4,9.6,10.39,5.59,4.02,0.78,320
133,"NZL","Advanced Economies","New Zealand",2020,"M",15,24,3.7,25.3,21.3,40.6,13.8,30.8,10.1,10.70,5.68,4.20,0.82,307
133,"NZL","Advanced Economies","New Zealand",2025,"M",15,24,3.5,23.6,20.0,42.8,14.6,30.0,9.7,10.72,5.68,4.25,0.79,321
133,"NZL","Advanced Economies","New Zealand",2030,"M",15,24,3.3,24.8,21.4,41.2,14.1,30.8,10.1,10.76,5.71,4.23,0.82,338
133,"NZL","Advanced Economies","New Zealand",2035,"M",15,24,3.0,24.7,22.0,41.3,14.2,30.9,10.1,10.80,5.74,4.24,0.82,339
133,"NZL","Advanced Economies","New Zealand",2040,"M",15,24,2.8,24.7,22.8,41.7,14.3,30.9,10.1,10.86,5.78,4.26,0.82,342
122,"NOR","Advanced Economies","Norway",2015,"M",15,24,5.0,0.5,0.5,72.2,20.4,22.4,4.1,11.30,6.65,4.12,0.53,343
122,"NOR","Advanced Economies","Norway",2020,"M",15,24,5.1,0.0,0.0,71.8,19.5,23.1,4.2,11.32,6.64,4.13,0.55,341
122,"NOR","Advanced Economies","Norway",2025,"M",15,24,4.9,0.0,0.0,72.6,17.9,23.1,4.2,11.34,6.70,4.10,0.55,344
122,"NOR","Advanced Economies","Norway",2030,"M",15,24,4.7,0.0,0.0,71.7,16.4,23.7,4.3,11.31,6.68,4.07,0.56,362
122,"NOR","Advanced Economies","Norway",2035,"M",15,24,4.5,0.0,0.0,71.1,14.9,24.7,4.5,11.35,6.70,4.06,0.58,377
122,"NOR","Advanced Economies","Norway",2040,"M",15,24,4.4,0.0,0.0,70.4,13.4,25.6,4.6,11.37,6.72,4.05,0.60,388
124,"PRT","Advanced Economies","Portugal",2015,"M",15,24,0.5,18.1,18.1,76.8,35.5,4.6,0.5,9.73,5.97,3.65,0.10,562
124,"PRT","Advanced Economies","Portugal",2020,"M",15,24,0.5,17.7,17.7,76.8,40.2,5.0,0.6,9.90,5.97,3.81,0.11,566
124,"PRT","Advanced Economies","Portugal",2025,"M",15,24,0.5,17.3,17.3,76.8,47.1,5.5,0.6,10.14,5.97,4.05,0.12,556
124,"PRT","Advanced Economies","Portugal",2030,"M",15,24,0.5,17.1,17.1,75.4,51.9,7.0,0.8,10.37,5.97,4.24,0.16,511
124,"PRT","Advanced Economies","Portugal",2035,"M",15,24,0.5,17.2,17.2,73.5,50.2,8.9,1.0,10.41,5.97,4.24,0.20,467
124,"PRT","Advanced Economies","Portugal",2040,"M",15,24,0.5,17.4,17.4,71.3,47.9,10.9,1.2,10.44,5.97,4.23,0.24,439
125,"ESP","Advanced Economies","Spain",2015,"M",15,24,0.5,12.2,12.2,77.3,37.5,10.1,4.2,10.70,5.97,4.45,0.28,2262
125,"ESP","Advanced Economies","Spain",2020,"M",15,24,0.5,11.9,11.9,77.7,44.0,10.0,4.1,10.84,5.97,4.59,0.28,2330
125,"ESP","Advanced Economies","Spain",2025,"M",15,24,0.5,11.8,11.8,76.5,55.2,11.2,4.5,11.12,5.97,4.84,0.31,2570
125,"ESP","Advanced Economies","Spain",2030,"M",15,24,0.5,11.4,11.4,74.7,54.8,13.5,5.3,11.24,5.97,4.89,0.38,2665
125,"ESP","Advanced Economies","Spain",2035,"M",15,24,0.5,11.1,11.1,72.6,53.7,15.8,6.2,11.34,5.97,4.93,0.44,2527
125,"ESP","Advanced Economies","Spain",2040,"M",15,24,0.5,11.1,11.1,70.7,52.1,17.8,6.9,11.40,5.97,4.94,0.49,2309
126,"SWE","Advanced Economies","Sweden",2015,"M",15,24,6.1,3.0,2.5,61.4,28.9,29.3,11.3,10.89,5.61,4.47,0.81,606
126,"SWE","Advanced Economies","Sweden",2020,"M",15,24,4.7,1.4,1.2,66.3,29.5,27.3,10.3,10.97,5.70,4.51,0.75,557
126,"SWE","Advanced Economies","Sweden",2025,"M",15,24,4.0,0.9,0.8,68.1,30.9,27.0,10.2,11.10,5.76,4.59,0.74,609
126,"SWE","Advanced Economies","Sweden",2030,"M",15,24,4.0,0.7,0.6,67.8,32.1,27.8,10.5,11.20,5.77,4.66,0.77,656
126,"SWE","Advanced Economies","Sweden",2035,"M",15,24,4.0,0.6,0.6,67.5,32.6,27.9,10.6,11.21,5.76,4.68,0.77,687
126,"SWE","Advanced Economies","Sweden",2040,"M",15,24,4.0,0.6,0.6,67.3,33.5,28.4,10.7,11.28,5.78,4.73,0.78,714
127,"CHE","Advanced Economies","Switzerland",2015,"M",15,24,2.9,3.2,2.9,87.9,44.2,5.9,2.4,10.79,5.81,4.82,0.16,478
127,"CHE","Advanced Economies","Switzerland",2020,"M",15,24,2.9,3.0,2.8,86.9,45.7,7.2,2.9,10.96,5.82,4.94,0.20,459
127,"CHE","Advanced Economies","Switzerland",2025,"M",15,24,3.0,3.2,3.0,85.0,44.9,8.8,3.6,11.02,5.81,4.96,0.25,457
127,"CHE","Advanced Economies","Switzerland",2030,"M",15,24,3.1,3.3,3.1,83.5,44.9,10.6,4.3,11.18,5.84,5.04,0.30,482
127,"CHE","Advanced Economies","Switzerland",2035,"M",15,24,3.1,3.3,3.1,81.5,44.7,12.1,4.9,11.24,5.81,5.08,0.34,520
127,"CHE","Advanced Economies","Switzerland",2040,"M",15,24,3.0,3.2,3.1,80.0,44.3,14.1,5.8,11.39,5.83,5.16,0.40,558
128,"TUR","Advanced Economies","Turkey",2015,"M",15,24,0.9,6.8,4.1,92.3,38.8,0.1,0.1,8.89,5.87,3.02,0.00,6471
128,"TUR","Advanced Economies","Turkey",2020,"M",15,24,1.6,3.7,2.2,92.2,41.0,2.5,0.6,9.13,5.86,3.20,0.06,6519
128,"TUR","Advanced Economies","Turkey",2025,"M",15,24,1.6,2.3,1.4,88.9,40.2,7.2,2.1,9.42,5.88,3.35,0.19,6439
128,"TUR","Advanced Economies","Turkey",2030,"M",15,24,1.5,1.7,1.1,84.4,38.8,12.3,3.7,9.68,5.89,3.47,0.32,6339
128,"TUR","Advanced Economies","Turkey",2035,"M",15,24,1.5,1.3,0.9,80.1,37.7,17.1,5.2,9.93,5.89,3.59,0.45,6187
128,"TUR","Advanced Economies","Turkey",2040,"M",15,24,1.5,1.0,0.7,76.1,36.4,21.4,6.6,10.14,5.90,3.68,0.56,5989
66,"USA","Advanced Economies","USA",2015,"M",15,24,0.1,2.3,1.9,55.5,33.8,42.1,8.5,12.20,5.98,5.21,1.01,22626
66,"USA","Advanced Economies","USA",2020,"M",15,24,0.9,1.1,1.1,56.9,36.6,41.1,8.2,12.20,5.94,5.27,0.98,22375
66,"USA","Advanced Economies","USA",2025,"M",15,24,1.3,0.7,0.6,58.1,37.6,39.9,7.9,12.14,5.92,5.27,0.96,22575
66,"USA","Advanced Economies","USA",2030,"M",15,24,1.2,0.3,0.3,58.5,37.7,39.7,7.8,12.14,5.92,5.27,0.95,23072
66,"USA","Advanced Economies","USA",2035,"M",15,24,1.1,0.1,0.1,58.9,37.8,40.3,7.9,12.25,5.96,5.32,0.96,23776
66,"USA","Advanced Economies","USA",2040,"M",15,24,1.0,0.0,0.0,58.4,37.5,41.0,8.1,12.28,5.96,5.34,0.98,24441
129,"GBR","Advanced Economies","United Kingdom",2015,"M",15,24,0.1,8.4,7.4,74.2,59.8,17.3,6.6,12.28,5.97,5.83,0.48,3925
129,"GBR","Advanced Economies","United Kingdom",2020,"M",15,24,0.1,7.1,6.5,73.8,61.3,19.0,7.2,12.50,5.98,6.00,0.52,3759
129,"GBR","Advanced Economies","United Kingdom",2025,"M",15,24,0.1,7.1,6.6,73.1,63.1,19.7,7.3,12.62,5.98,6.10,0.54,3949
129,"GBR","Advanced Economies","United Kingdom",2030,"M",15,24,0.1,6.6,6.3,70.5,61.3,22.8,8.5,12.77,5.98,6.16,0.63,4176
129,"GBR","Advanced Economies","United Kingdom",2035,"M",15,24,0.1,6.7,6.4,68.2,59.1,25.0,9.2,12.83,5.99,6.16,0.68,4185
129,"GBR","Advanced Economies","United Kingdom",2040,"M",15,24,0.1,6.6,6.3,65.7,56.8,27.6,10.0,12.91,5.99,6.17,0.75,4212
79,"AFG","Asia and the Pacific","Afghanistan",2015,"M",15,24,6.3,66.8,66.2,23.1,11.3,3.8,1.6,6.97,5.60,1.26,0.11,3529
79,"AFG","Asia and the Pacific","Afghanistan",2020,"M",15,24,7.2,59.5,58.9,29.3,15.1,4.0,1.7,7.24,5.55,1.57,0.11,4302
79,"AFG","Asia and the Pacific","Afghanistan",2025,"M",15,24,2.5,59.7,59.1,37.1,19.1,0.7,0.3,7.58,5.83,1.73,0.02,4787
79,"AFG","Asia and the Pacific","Afghanistan",2030,"M",15,24,2.2,50.1,49.6,46.6,25.1,1.0,0.4,8.08,5.85,2.21,0.03,4830
79,"AFG","Asia and the Pacific","Afghanistan",2035,"M",15,24,2.1,39.4,39.0,57.3,31.8,1.2,0.5,8.64,5.86,2.75,0.03,4746
79,"AFG","Asia and the Pacific","Afghanistan",2040,"M",15,24,1.8,30.0,29.7,66.7,37.7,1.5,0.6,9.15,5.88,3.22,0.04,4798
81,"BGD","Asia and the Pacific","Bangladesh",2015,"M",15,24,5.9,25.3,25.3,67.9,15.0,1.0,0.4,7.44,4.71,2.70,0.03,15997
81,"BGD","Asia and the Pacific","Bangladesh",2020,"M",15,24,8.0,21.6,21.6,69.4,17.3,0.8,0.3,7.45,4.59,2.83,0.02,16080
81,"BGD","Asia and the Pacific","Bangladesh",2025,"M",15,24,4.8,22.7,22.7,70.9,19.4,1.6,0.6,7.82,4.76,3.01,0.04,15479
81,"BGD","Asia and the Pacific","Bangladesh",2030,"M",15,24,1.9,23.6,23.6,72.0,21.1,2.5,0.9,8.15,4.90,3.18,0.07,14979
81,"BGD","Asia and the Pacific","Bangladesh",2035,"M",15,24,0.4,23.3,23.3,72.8,23.3,3.5,1.4,8.44,4.98,3.36,0.10,14762
81,"BGD","Asia and the Pacific","Bangladesh",2040,"M",15,24,0.1,20.2,20.2,75.0,26.0,4.8,1.9,8.75,4.99,3.62,0.13,14281
144,"BRN","Asia and the Pacific","Brunei Darussalam",2015,"M",15,24,20.1,5.3,5.3,56.8,27.4,17.9,7.2,9.35,4.80,4.05,0.50,36
144,"BRN","Asia and the Pacific","Brunei Darussalam",2020,"M",15,24,19.6,4.3,4.3,55.8,27.5,20.3,8.1,9.59,4.82,4.19,0.57,37
144,"BRN","Asia and the Pacific","Brunei Darussalam",2025,"M",15,24,16.8,2.9,2.9,56.4,28.9,23.9,9.8,10.19,4.99,4.52,0.67,37
144,"BRN","Asia and the Pacific","Brunei Darussalam",2030,"M",15,24,12.1,1.9,1.9,59.5,31.0,26.9,11.1,10.96,5.30,4.91,0.76,35
144,"BRN","Asia and the Pacific","Brunei Darussalam",2035,"M",15,24,6.9,0.9,0.9,62.3,32.7,29.7,12.2,11.67,5.58,5.25,0.84,33
144,"BRN","Asia and the Pacific","Brunei Darussalam",2040,"M",15,24,2.9,0.4,0.4,63.6,33.1,33.1,13.7,12.32,5.83,5.55,0.94,32
310,"KHM","Asia and the Pacific","Cambodia",2015,"M",15,24,0.3,53.3,37.5,45.7,10.0,0.5,0.2,7.21,5.49,1.70,0.01,1521
310,"KHM","Asia and the Pacific","Cambodia",2020,"M",15,24,0.1,48.2,42.2,50.2,9.5,1.6,0.6,7.74,5.82,1.88,0.04,1371
310,"KHM","Asia and the Pacific","Cambodia",2025,"M",15,24,0.1,40.7,40.0,55.2,9.3,4.1,1.6,8.27,5.97,2.18,0.11,1458
310,"KHM","Asia and the Pacific","Cambodia",2030,"M",15,24,0.1,33.2,32.8,58.9,9.0,7.8,3.0,8.71,5.98,2.51,0.22,1626
310,"KHM","Asia and the Pacific","Cambodia",2035,"M",15,24,0.1,28.7,28.4,55.8,7.2,15.4,6.1,9.23,5.99,2.82,0.43,1711
310,"KHM","Asia and the Pacific","Cambodia",2040,"M",15,24,0.1,23.6,23.3,52.2,5.2,24.1,9.8,9.84,5.99,3.17,0.68,1670
83,"CHN","Asia and the Pacific","China",2015,"M",15,24,0.2,0.0,0.0,77.5,42.3,22.3,8.9,10.55,4.99,4.93,0.62,101259
83,"CHN","Asia and the Pacific","China",2020,"M",15,24,0.3,0.0,0.0,74.0,48.4,25.7,10.2,10.92,4.99,5.22,0.72,85824
83,"CHN","Asia and the Pacific","China",2025,"M",15,24,0.3,0.0,0.0,71.2,55.6,28.6,11.1,11.30,4.99,5.52,0.79,87519
83,"CHN","Asia and the Pacific","China",2030,"M",15,24,0.3,0.0,0.0,67.4,63.8,32.4,12.6,11.77,4.99,5.88,0.90,94314
83,"CHN","Asia and the Pacific","China",2035,"M",15,24,0.2,0.0,0.0,63.0,63.0,36.8,14.5,12.00,4.99,5.99,1.03,93710
83,"CHN","Asia and the Pacific","China",2040,"M",15,24,0.2,0.0,0.0,59.3,59.3,40.5,16.1,12.11,4.99,5.99,1.13,85021
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2015,"M",15,24,1.7,16.5,14.8,64.3,40.2,17.5,7.4,10.53,5.85,4.18,0.50,38
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2020,"M",15,24,0.5,17.0,15.7,59.3,43.3,23.2,9.8,11.07,5.93,4.47,0.66,30
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2025,"M",15,24,0.9,14.9,14.4,59.7,39.9,24.5,9.9,11.08,5.93,4.46,0.69,27
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2030,"M",15,24,0.6,13.5,13.3,59.6,38.4,26.3,10.4,11.21,5.96,4.52,0.74,33
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2035,"M",15,24,0.1,12.3,12.3,58.3,38.3,29.6,11.9,11.52,6.02,4.68,0.83,39
