BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
116,"ISL","Advanced Economies","Iceland",2035,"MF",15,24,0.5,1.2,1.1,49.0,16.0,49.3,20.8,13.93,6.96,5.56,1.40,50
116,"ISL","Advanced Economies","Iceland",2040,"MF",15,24,0.3,0.9,0.9,48.9,16.0,49.9,21.0,13.99,6.98,5.60,1.42,50
117,"IRL","Advanced Economies","Ireland",2015,"MF",15,24,0.1,16.4,14.9,64.0,37.6,19.5,14.1,12.25,7.93,3.65,0.67,580
117,"IRL","Advanced Economies","Ireland",2020,"MF",15,24,0.1,16.3,15.1,59.7,35.4,23.8,16.7,12.44,7.94,3.69,0.81,622
117,"IRL","Advanced Economies","Ireland",2025,"MF",15,24,0.1,16.6,15.6,56.2,32.1,27.1,18.6,12.55,7.95,3.68,0.91,683
117,"IRL","Advanced Economies","Ireland",2030,"MF",15,24,0.1,16.2,15.3,52.4,30.2,31.3,21.4,12.75,7.96,3.74,1.05,732
117,"IRL","Advanced Economies","Ireland",2035,"MF",15,24,0.1,15.9,15.1,49.4,28.5,34.6,23.6,12.90,7.96,3.78,1.16,726
117,"IRL","Advanced Economies","Ireland",2040,"MF",15,24,0.1,15.8,15.1,47.2,27.0,36.9,25.0,13.00,7.96,3.80,1.24,691
118,"ITA","Advanced Economies","Italy",2015,"MF",15,24,0.1,1.0,1.0,83.9,39.3,15.0,5.8,11.10,4.99,5.69,0.42,6019
118,"ITA","Advanced Economies","Italy",2020,"MF",15,24,0.1,0.1,0.1,82.9,42.2,16.8,6.5,11.40,4.99,5.95,0.47,5972
118,"ITA","Advanced Economies","Italy",2025,"MF",15,24,0.1,0.0,0.0,81.8,44.0,18.2,7.0,11.62,5.00,6.11,0.50,5984
118,"ITA","Advanced Economies","Italy",2030,"MF",15,24,0.1,0.0,0.0,80.5,43.1,19.5,7.5,11.67,5.00,6.13,0.54,5995
118,"ITA","Advanced Economies","Italy",2035,"MF",15,24,0.1,0.0,0.0,79.3,42.6,20.7,8.0,11.74,5.00,6.16,0.57,5888
118,"ITA","Advanced Economies","Italy",2040,"MF",15,24,0.1,0.0,0.0,78.7,41.8,21.4,8.3,11.77,5.01,6.17,0.59,5723
90,"JPN","Advanced Economies","Japan",2015,"MF",15,24,0.5,3.0,2.6,69.9,54.6,26.7,10.8,12.05,5.96,5.33,0.75,12072
90,"JPN","Advanced Economies","Japan",2020,"MF",15,24,0.5,2.4,2.2,65.9,51.8,31.1,12.5,12.24,5.96,5.40,0.87,11625
90,"JPN","Advanced Economies","Japan",2025,"MF",15,24,0.5,2.2,2.0,62.9,49.6,34.4,13.6,12.36,5.96,5.44,0.96,11091
90,"JPN","Advanced Economies","Japan",2030,"MF",15,24,0.5,2.2,2.0,60.3,47.6,37.1,14.5,12.46,5.97,5.46,1.03,10837
90,"JPN","Advanced Economies","Japan",2035,"MF",15,24,0.4,0.5,0.5,48.6,38.0,50.5,19.4,13.01,5.98,5.63,1.40,10533
90,"JPN","Advanced Economies","Japan",2040,"MF",15,24,0.3,0.3,0.3,43.2,33.9,56.3,20.7,13.22,5.99,5.69,1.54,10075
119,"LUX","Advanced Economies","Luxembourg",2015,"MF",15,24,3.6,15.8,14.4,74.9,34.1,5.8,2.4,9.93,5.75,4.02,0.16,69
119,"LUX","Advanced Economies","Luxembourg",2020,"MF",15,24,4.7,13.0,12.1,73.7,34.8,8.6,3.5,10.15,5.69,4.21,0.24,73
119,"LUX","Advanced Economies","Luxembourg",2025,"MF",15,24,4.5,12.7,12.1,70.7,33.7,12.0,4.8,10.36,5.71,4.31,0.34,73
119,"LUX","Advanced Economies","Luxembourg",2030,"MF",15,24,3.2,13.8,13.2,67.4,31.4,15.7,6.2,10.61,5.79,4.38,0.44,75
119,"LUX","Advanced Economies","Luxembourg",2035,"MF",15,24,2.1,14.1,13.6,63.4,29.8,20.3,7.9,10.94,5.86,4.52,0.57,77
119,"LUX","Advanced Economies","Luxembourg",2040,"MF",15,24,1.2,14.7,14.1,59.2,27.4,24.9,9.6,11.21,5.91,4.61,0.69,79
121,"NLD","Advanced Economies","Netherlands",2015,"MF",15,24,0.5,10.6,10.2,76.3,39.3,12.6,4.9,10.54,5.96,4.23,0.35,2024
121,"NLD","Advanced Economies","Netherlands",2020,"MF",15,24,0.5,11.3,10.9,73.2,37.5,15.0,5.7,10.59,5.96,4.22,0.41,2026
121,"NLD","Advanced Economies","Netherlands",2025,"MF",15,24,0.4,11.4,10.9,70.4,37.2,17.8,6.8,10.74,5.96,4.29,0.49,1970
121,"NLD","Advanced Economies","Netherlands",2030,"MF",15,24,0.3,11.8,11.3,68.3,35.8,19.5,7.4,10.80,5.96,4.30,0.54,1868
121,"NLD","Advanced Economies","Netherlands",2035,"MF",15,24,0.2,12.0,11.5,66.5,34.8,21.3,8.0,10.87,5.97,4.32,0.59,1852
121,"NLD","Advanced Economies","Netherlands",2040,"MF",15,24,0.2,12.1,11.5,64.7,34.1,23.0,8.5,10.95,5.97,4.34,0.63,1865
133,"NZL","Advanced Economies","New Zealand",2015,"MF",15,24,4.8,29.7,25.0,41.7,17.9,23.8,9.8,10.11,5.57,3.87,0.67,629
133,"NZL","Advanced Economies","New Zealand",2020,"MF",15,24,3.9,28.3,24.4,43.4,18.6,24.6,10.2,10.37,5.66,4.02,0.70,607
133,"NZL","Advanced Economies","New Zealand",2025,"MF",15,24,3.4,26.7,23.4,45.9,19.8,24.0,9.9,10.49,5.70,4.11,0.68,634
133,"NZL","Advanced Economies","New Zealand",2030,"MF",15,24,3.1,27.9,24.8,44.1,19.1,24.9,10.3,10.52,5.73,4.08,0.71,666
133,"NZL","Advanced Economies","New Zealand",2035,"MF",15,24,2.9,27.8,25.2,44.4,19.3,25.0,10.3,10.57,5.76,4.11,0.71,669
133,"NZL","Advanced Economies","New Zealand",2040,"MF",15,24,2.6,27.7,25.6,44.7,19.5,25.0,10.3,10.61,5.78,4.12,0.71,674
122,"NOR","Advanced Economies","Norway",2015,"MF",15,24,5.2,0.5,0.5,77.1,26.0,17.2,3.4,11.17,6.63,4.12,0.41,669
122,"NOR","Advanced Economies","Norway",2020,"MF",15,24,5.4,0.0,0.0,76.1,26.3,18.5,3.7,11.25,6.62,4.18,0.44,670
122,"NOR","Advanced Economies","Norway",2025,"MF",15,24,5.2,0.0,0.0,76.3,25.8,18.8,3.7,11.30,6.66,4.19,0.45,674
122,"NOR","Advanced Economies","Norway",2030,"MF",15,24,5.0,0.0,0.0,75.7,25.7,19.5,3.9,11.35,6.67,4.21,0.47,707
122,"NOR","Advanced Economies","Norway",2035,"MF",15,24,4.8,0.0,0.0,75.1,26.0,20.3,4.0,11.42,6.68,4.25,0.49,737
122,"NOR","Advanced Economies","Norway",2040,"MF",15,24,4.7,0.0,0.0,74.7,26.2,20.9,4.1,11.48,6.69,4.28,0.50,758
124,"PRT","Advanced Economies","Portugal",2015,"MF",15,24,0.6,15.1,15.1,78.2,37.9,6.1,0.6,9.95,5.96,3.85,0.14,1103
124,"PRT","Advanced Economies","Portugal",2020,"MF",15,24,0.6,14.7,14.7,76.2,41.7,8.5,0.8,10.20,5.96,4.05,0.19,1106
124,"PRT","Advanced Economies","Portugal",2025,"MF",15,24,0.6,14.3,14.3,73.8,47.2,11.2,1.1,10.51,5.96,4.30,0.25,1082
124,"PRT","Advanced Economies","Portugal",2030,"MF",15,24,0.6,14.2,14.2,71.5,48.2,13.7,1.3,10.68,5.96,4.41,0.30,996
124,"PRT","Advanced Economies","Portugal",2035,"MF",15,24,0.6,14.3,14.3,69.3,46.3,15.8,1.5,10.73,5.96,4.42,0.35,910
124,"PRT","Advanced Economies","Portugal",2040,"MF",15,24,0.6,14.4,14.4,67.5,44.3,17.5,1.7,10.75,5.96,4.40,0.38,856
125,"ESP","Advanced Economies","Spain",2015,"MF",15,24,0.4,11.1,11.1,77.3,41.5,11.2,4.7,10.89,5.98,4.59,0.32,4394
125,"ESP","Advanced Economies","Spain",2020,"MF",15,24,0.4,10.9,10.9,76.1,48.1,12.5,5.1,11.09,5.98,4.76,0.35,4524
125,"ESP","Advanced Economies","Spain",2025,"MF",15,24,0.4,10.9,10.9,73.9,53.2,14.8,5.9,11.30,5.98,4.91,0.41,4990
125,"ESP","Advanced Economies","Spain",2030,"MF",15,24,0.4,10.5,10.5,71.7,52.4,17.4,6.9,11.42,5.98,4.96,0.49,5172
125,"ESP","Advanced Economies","Spain",2035,"MF",15,24,0.4,10.3,10.3,69.7,51.3,19.6,7.7,11.52,5.98,4.99,0.55,4901
125,"ESP","Advanced Economies","Spain",2040,"MF",15,24,0.4,10.3,10.3,68.2,50.1,21.2,8.2,11.56,5.98,5.00,0.59,4476
126,"SWE","Advanced Economies","Sweden",2015,"MF",15,24,5.9,3.0,2.5,70.7,36.6,20.4,8.1,10.65,5.63,4.44,0.57,1184
126,"SWE","Advanced Economies","Sweden",2020,"MF",15,24,4.4,1.8,1.6,74.6,36.1,19.2,7.5,10.73,5.73,4.47,0.53,1092
126,"SWE","Advanced Economies","Sweden",2025,"MF",15,24,3.6,1.6,1.4,75.6,37.2,19.2,7.5,10.85,5.78,4.54,0.53,1196
126,"SWE","Advanced Economies","Sweden",2030,"MF",15,24,3.6,1.2,1.1,75.3,38.7,19.9,7.8,10.95,5.78,4.62,0.55,1287
126,"SWE","Advanced Economies","Sweden",2035,"MF",15,24,3.6,1.0,0.9,75.4,39.7,20.0,7.8,10.99,5.78,4.65,0.56,1349
126,"SWE","Advanced Economies","Sweden",2040,"MF",15,24,3.6,0.8,0.7,75.4,40.5,20.3,7.9,11.05,5.79,4.70,0.57,1402
127,"CHE","Advanced Economies","Switzerland",2015,"MF",15,24,2.6,3.3,3.0,86.2,43.4,7.9,3.3,10.93,5.83,4.87,0.22,943
127,"CHE","Advanced Economies","Switzerland",2020,"MF",15,24,2.6,2.8,2.7,84.3,42.9,10.2,4.3,11.09,5.84,4.96,0.29,903
127,"CHE","Advanced Economies","Switzerland",2025,"MF",15,24,2.7,2.7,2.6,82.2,41.0,12.3,5.1,11.15,5.83,4.97,0.35,897
127,"CHE","Advanced Economies","Switzerland",2030,"MF",15,24,2.8,2.6,2.5,80.5,39.8,14.3,6.0,11.26,5.84,5.01,0.41,944
127,"CHE","Advanced Economies","Switzerland",2035,"MF",15,24,2.8,2.5,2.4,78.6,38.8,16.1,6.7,11.32,5.83,5.04,0.46,1019
127,"CHE","Advanced Economies","Switzerland",2040,"MF",15,24,2.8,2.4,2.3,76.9,38.2,18.1,7.6,11.46,5.84,5.10,0.51,1093
128,"TUR","Advanced Economies","Turkey",2015,"MF",15,24,1.2,8.5,5.3,88.3,36.7,2.0,0.9,8.86,5.83,2.97,0.06,12755
128,"TUR","Advanced Economies","Turkey",2020,"MF",15,24,0.9,4.9,3.2,88.7,39.1,5.5,1.8,9.27,5.90,3.22,0.15,12817
128,"TUR","Advanced Economies","Turkey",2025,"MF",15,24,0.8,2.8,1.9,85.0,38.4,11.4,3.7,9.64,5.92,3.42,0.30,12641
128,"TUR","Advanced Economies","Turkey",2030,"MF",15,24,0.8,1.8,1.3,80.2,36.9,17.2,5.6,9.96,5.93,3.57,0.46,12434
128,"TUR","Advanced Economies","Turkey",2035,"MF",15,24,0.8,1.4,1.0,75.3,35.5,22.5,7.3,10.23,5.94,3.70,0.60,12124
128,"TUR","Advanced Economies","Turkey",2040,"MF",15,24,0.8,1.1,0.8,71.0,34.0,27.1,8.9,10.46,5.94,3.80,0.72,11725
66,"USA","Advanced Economies","USA",2015,"MF",15,24,0.3,3.6,2.8,55.3,34.2,40.9,8.9,12.09,5.96,5.14,1.00,44291
66,"USA","Advanced Economies","USA",2020,"MF",15,24,0.8,1.2,1.0,57.5,36.8,40.5,8.7,12.19,5.95,5.26,0.98,43963
66,"USA","Advanced Economies","USA",2025,"MF",15,24,1.0,0.7,0.6,58.2,37.3,40.1,8.6,12.19,5.94,5.27,0.98,44421
66,"USA","Advanced Economies","USA",2030,"MF",15,24,0.9,0.3,0.3,58.6,37.5,40.2,8.6,12.21,5.95,5.29,0.98,45371
66,"USA","Advanced Economies","USA",2035,"MF",15,24,0.8,0.2,0.2,58.9,37.6,40.3,8.6,12.26,5.97,5.32,0.98,46716
66,"USA","Advanced Economies","USA",2040,"MF",15,24,0.7,0.0,0.0,58.9,37.7,40.6,8.7,12.29,5.97,5.33,0.99,48006
129,"GBR","Advanced Economies","United Kingdom",2015,"MF",15,24,0.1,8.0,7.3,76.7,63.3,15.2,6.1,12.30,5.97,5.90,0.43,7665
129,"GBR","Advanced Economies","United Kingdom",2020,"MF",15,24,0.1,7.2,6.7,74.3,63.5,18.4,7.2,12.55,5.98,6.06,0.51,7362
129,"GBR","Advanced Economies","United Kingdom",2025,"MF",15,24,0.1,7.4,7.0,72.1,62.5,20.4,7.8,12.64,5.98,6.09,0.56,7729
129,"GBR","Advanced Economies","United Kingdom",2030,"MF",15,24,0.1,7.0,6.7,68.7,59.8,24.2,9.2,12.80,5.99,6.15,0.67,8169
129,"GBR","Advanced Economies","United Kingdom",2035,"MF",15,24,0.1,7.0,6.7,66.3,57.5,26.6,10.0,12.87,5.99,6.15,0.73,8187
129,"GBR","Advanced Economies","United Kingdom",2040,"MF",15,24,0.1,7.0,6.7,64.1,55.4,28.9,10.8,12.94,5.99,6.16,0.79,8238
79,"AFG","Asia and the Pacific","Afghanistan",2015,"MF",15,24,18.0,42.8,33.1,36.6,17.9,2.7,1.1,6.51,4.63,1.80,0.08,6911
79,"AFG","Asia and the Pacific","Afghanistan",2020,"MF",15,24,8.0,43.8,33.9,45.3,23.7,2.9,1.2,7.55,5.22,2.24,0.08,8416
79,"AFG","Asia and the Pacific","Afghanistan",2025,"MF",15,24,12.9,31.2,24.1,55.1,29.8,0.9,0.4,7.64,5.01,2.60,0.02,9368
79,"AFG","Asia and the Pacific","Afghanistan",2030,"MF",15,24,9.9,25.6,19.9,63.3,35.9,1.2,0.5,8.32,5.23,3.05,0.03,9447
79,"AFG","Asia and the Pacific","Afghanistan",2035,"MF",15,24,7.4,20.2,15.6,70.9,40.9,1.6,0.7,8.92,5.42,3.45,0.05,9272
79,"AFG","Asia and the Pacific","Afghanistan",2040,"MF",15,24,5.4,15.4,11.9,77.1,45.1,2.1,0.9,9.43,5.57,3.79,0.06,9369
81,"BGD","Asia and the Pacific","Bangladesh",2015,"MF",15,24,3.8,26.4,26.4,68.7,41.5,1.1,0.5,8.64,4.81,3.80,0.03,31546
81,"BGD","Asia and the Pacific","Bangladesh",2020,"MF",15,24,4.6,21.0,21.0,72.7,44.9,1.7,0.7,8.91,4.77,4.09,0.05,31627
81,"BGD","Asia and the Pacific","Bangladesh",2025,"MF",15,24,2.5,18.8,18.8,75.8,47.7,3.0,1.2,9.35,4.87,4.39,0.08,30439
81,"BGD","Asia and the Pacific","Bangladesh",2030,"MF",15,24,1.0,16.4,16.4,78.1,49.9,4.5,1.8,9.73,4.95,4.65,0.13,29434
81,"BGD","Asia and the Pacific","Bangladesh",2035,"MF",15,24,0.3,13.7,13.7,79.6,51.9,6.5,2.6,10.08,4.99,4.92,0.18,28994
81,"BGD","Asia and the Pacific","Bangladesh",2040,"MF",15,24,0.1,10.9,10.9,80.3,53.3,8.7,3.4,10.39,5.00,5.15,0.24,28063
144,"BRN","Asia and the Pacific","Brunei Darussalam",2015,"MF",15,24,20.0,6.2,6.2,58.6,30.2,15.2,6.2,9.26,4.80,4.03,0.43,70
144,"BRN","Asia and the Pacific","Brunei Darussalam",2020,"MF",15,24,19.7,5.5,5.5,56.8,29.7,18.0,7.3,9.48,4.82,4.15,0.51,72
144,"BRN","Asia and the Pacific","Brunei Darussalam",2025,"MF",15,24,16.8,4.0,4.0,56.7,30.7,22.5,9.4,10.14,4.99,4.51,0.64,73
144,"BRN","Asia and the Pacific","Brunei Darussalam",2030,"MF",15,24,12.0,2.7,2.7,58.7,32.0,26.8,11.3,10.98,5.29,4.92,0.76,68
144,"BRN","Asia and the Pacific","Brunei Darussalam",2035,"MF",15,24,6.8,1.4,1.4,60.7,32.7,31.0,13.2,11.78,5.59,5.30,0.88,65
144,"BRN","Asia and the Pacific","Brunei Darussalam",2040,"MF",15,24,2.9,0.6,0.6,61.1,32.5,35.4,15.1,12.45,5.83,5.61,1.01,63
310,"KHM","Asia and the Pacific","Cambodia",2015,"MF",15,24,0.2,57.3,38.1,42.0,9.9,0.5,0.2,7.01,5.41,1.58,0.01,2970
310,"KHM","Asia and the Pacific","Cambodia",2020,"MF",15,24,0.1,50.4,40.0,47.7,10.5,1.9,0.7,7.59,5.68,1.86,0.05,2689
310,"KHM","Asia and the Pacific","Cambodia",2025,"MF",15,24,0.1,41.2,38.5,53.5,11.7,5.2,2.0,8.32,5.91,2.27,0.14,2856
310,"KHM","Asia and the Pacific","Cambodia",2030,"MF",15,24,0.1,32.9,31.7,56.9,12.6,10.1,3.9,8.93,5.96,2.69,0.28,3177
310,"KHM","Asia and the Pacific","Cambodia",2035,"MF",15,24,0.1,26.5,25.5,56.3,12.8,17.1,6.8,9.54,5.96,3.10,0.48,3349
310,"KHM","Asia and the Pacific","Cambodia",2040,"MF",15,24,0.1,21.0,20.2,54.5,12.4,24.4,9.8,10.13,5.97,3.47,0.69,3268
83,"CHN","Asia and the Pacific","China",2015,"MF",15,24,0.3,0.0,0.0,78.9,43.2,20.8,8.6,10.49,4.99,4.91,0.59,190432
83,"CHN","Asia and the Pacific","China",2020,"MF",15,24,0.3,0.0,0.0,74.9,49.4,24.8,10.0,10.90,4.99,5.22,0.70,159964
83,"CHN","Asia and the Pacific","China",2025,"MF",15,24,0.3,0.0,0.0,71.3,56.4,28.4,11.3,11.32,4.99,5.54,0.79,162276
83,"CHN","Asia and the Pacific","China",2030,"MF",15,24,0.3,0.0,0.0,66.9,63.2,32.8,13.0,11.78,4.99,5.87,0.92,175055
83,"CHN","Asia and the Pacific","China",2035,"MF",15,24,0.2,0.0,0.0,61.9,61.9,37.8,15.2,12.04,4.99,5.99,1.06,174718
83,"CHN","Asia and the Pacific","China",2040,"MF",15,24,0.2,0.0,0.0,57.9,57.9,41.8,17.0,12.15,4.99,5.99,1.18,159167
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2015,"MF",15,24,1.4,13.3,12.5,61.9,40.8,23.4,10.2,11.05,5.89,4.49,0.67,75
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2020,"MF",15,24,1.8,11.8,11.3,57.5,41.1,29.0,12.6,11.41,5.88,4.70,0.83,58
