BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
78,"VEN","Latin America and the Caribbean","Venezuela",2040,"M",15,64,0.8,18.8,14.3,59.7,52.1,20.8,4.5,10.20,5.82,3.87,0.50,13317
1,"DZA","Middle East and North Africa","Algeria",2015,"M",15,64,8.4,50.2,33.2,27.1,19.6,14.3,7.8,7.69,4.99,2.26,0.44,13748
1,"DZA","Middle East and North Africa","Algeria",2020,"M",15,64,5.9,48.4,32.7,28.7,20.9,17.0,9.3,8.21,5.17,2.51,0.53,14348
1,"DZA","Middle East and North Africa","Algeria",2025,"M",15,64,4.0,46.3,32.1,30.3,21.5,19.4,10.6,8.66,5.34,2.72,0.60,15417
1,"DZA","Middle East and North Africa","Algeria",2030,"M",15,64,2.9,43.1,30.6,31.0,21.6,23.0,12.3,9.12,5.45,2.96,0.71,16654
1,"DZA","Middle East and North Africa","Algeria",2035,"M",15,64,1.9,39.6,28.8,30.9,21.6,27.6,14.8,9.64,5.56,3.23,0.85,17588
1,"DZA","Middle East and North Africa","Algeria",2040,"M",15,64,1.5,36.1,26.4,29.9,21.0,32.4,17.6,10.09,5.62,3.48,1.00,18155
80,"BHR","Middle East and North Africa","Bahrain",2015,"M",15,64,26.2,14.9,7.5,48.6,33.2,10.3,9.6,7.68,4.21,3.07,0.40,674
80,"BHR","Middle East and North Africa","Bahrain",2020,"M",15,64,25.7,13.2,6.7,46.7,34.0,14.5,13.2,8.11,4.26,3.29,0.55,747
80,"BHR","Middle East and North Africa","Bahrain",2025,"M",15,64,25.2,11.8,6.1,44.0,33.1,18.9,17.1,8.48,4.31,3.45,0.72,784
80,"BHR","Middle East and North Africa","Bahrain",2030,"M",15,64,25.1,10.5,5.4,41.2,31.4,23.3,20.9,8.80,4.34,3.57,0.88,819
80,"BHR","Middle East and North Africa","Bahrain",2035,"M",15,64,24.9,9.3,4.8,37.7,29.6,28.1,25.1,9.14,4.37,3.71,1.06,837
80,"BHR","Middle East and North Africa","Bahrain",2040,"M",15,64,24.7,8.4,4.3,33.7,26.8,33.2,29.5,9.46,4.40,3.81,1.25,833
109,"CYP","Middle East and North Africa","Cyprus",2015,"M",15,64,0.2,10.0,9.3,60.1,44.6,29.7,24.1,11.97,5.97,4.92,1.08,427
109,"CYP","Middle East and North Africa","Cyprus",2020,"M",15,64,0.2,8.4,8.0,60.6,47.0,30.8,24.7,12.17,5.98,5.08,1.11,440
109,"CYP","Middle East and North Africa","Cyprus",2025,"M",15,64,0.2,7.7,7.4,60.2,47.7,31.9,25.4,12.28,5.98,5.15,1.15,448
109,"CYP","Middle East and North Africa","Cyprus",2030,"M",15,64,0.1,6.9,6.6,59.4,47.9,33.6,26.5,12.42,5.98,5.23,1.20,454
109,"CYP","Middle East and North Africa","Cyprus",2035,"M",15,64,0.1,6.7,6.4,57.8,47.2,35.4,27.8,12.52,5.98,5.27,1.26,458
109,"CYP","Middle East and North Africa","Cyprus",2040,"M",15,64,0.1,6.4,6.2,55.8,46.3,37.6,29.5,12.65,5.99,5.32,1.34,456
13,"EGY","Middle East and North Africa","Egypt",2015,"M",15,64,20.0,8.9,5.9,54.0,30.8,17.2,8.8,8.03,3.93,3.58,0.52,27017
13,"EGY","Middle East and North Africa","Egypt",2020,"M",15,64,18.2,8.6,6.0,52.2,30.6,21.0,10.6,8.40,4.03,3.74,0.63,29208
13,"EGY","Middle East and North Africa","Egypt",2025,"M",15,64,16.5,7.4,5.3,50.3,29.9,25.8,12.9,8.85,4.12,3.96,0.78,31565
13,"EGY","Middle East and North Africa","Egypt",2030,"M",15,64,11.5,10.3,7.8,43.3,26.2,35.0,17.3,9.59,4.36,4.18,1.04,33882
13,"EGY","Middle East and North Africa","Egypt",2035,"M",15,64,9.4,10.4,8.1,36.9,22.4,43.3,22.0,10.16,4.47,4.38,1.31,36043
13,"EGY","Middle East and North Africa","Egypt",2040,"M",15,64,7.9,10.5,8.3,31.5,19.4,50.1,26.2,10.61,4.55,4.53,1.53,38012
87,"IRN","Middle East and North Africa","Iran",2015,"M",15,64,9.3,16.6,5.1,51.3,29.3,22.9,18.2,9.38,4.25,4.31,0.82,28016
87,"IRN","Middle East and North Africa","Iran",2020,"M",15,64,8.5,15.1,4.4,51.3,29.7,25.2,20.7,9.72,4.31,4.49,0.92,29222
87,"IRN","Middle East and North Africa","Iran",2025,"M",15,64,7.6,13.0,3.6,51.6,30.9,27.8,22.7,10.12,4.38,4.73,1.01,30608
87,"IRN","Middle East and North Africa","Iran",2030,"M",15,64,6.9,10.6,2.8,50.9,31.4,31.5,24.9,10.58,4.46,4.99,1.13,32024
87,"IRN","Middle East and North Africa","Iran",2035,"M",15,64,6.5,8.4,2.0,49.0,31.1,36.1,28.6,11.05,4.52,5.24,1.29,32894
87,"IRN","Middle East and North Africa","Iran",2040,"M",15,64,6.2,6.3,1.4,46.6,30.2,40.9,33.3,11.53,4.57,5.47,1.48,33213
88,"IRQ","Middle East and North Africa","Iraq",2015,"M",15,64,9.2,36.4,25.5,34.5,18.7,19.9,11.2,8.53,5.12,2.79,0.62,10362
88,"IRQ","Middle East and North Africa","Iraq",2020,"M",15,64,7.3,36.5,26.2,35.8,20.0,20.4,11.2,8.78,5.25,2.90,0.63,12111
88,"IRQ","Middle East and North Africa","Iraq",2025,"M",15,64,5.9,35.7,26.0,36.8,21.2,21.6,11.7,9.06,5.36,3.03,0.67,14044
88,"IRQ","Middle East and North Africa","Iraq",2030,"M",15,64,4.8,34.6,25.6,37.1,22.0,23.4,12.6,9.34,5.44,3.18,0.72,15919
88,"IRQ","Middle East and North Africa","Iraq",2035,"M",15,64,3.9,32.7,24.6,37.2,22.7,26.2,13.9,9.69,5.52,3.36,0.80,17767
88,"IRQ","Middle East and North Africa","Iraq",2040,"M",15,64,3.4,29.9,22.8,36.8,23.0,29.9,15.8,10.09,5.58,3.59,0.91,19621
89,"ISR","Middle East and North Africa","Israel",2015,"M",15,64,0.8,8.3,7.3,60.4,45.9,30.5,18.3,11.92,5.92,5.02,0.98,2409
89,"ISR","Middle East and North Africa","Israel",2020,"M",15,64,0.7,8.2,7.5,61.7,48.9,29.4,17.0,11.95,5.94,5.08,0.93,2578
89,"ISR","Middle East and North Africa","Israel",2025,"M",15,64,0.5,8.4,7.8,62.1,50.4,29.0,16.3,11.97,5.95,5.11,0.91,2782
89,"ISR","Middle East and North Africa","Israel",2030,"M",15,64,0.4,8.5,8.1,61.7,51.4,29.3,16.2,12.02,5.96,5.15,0.91,2998
89,"ISR","Middle East and North Africa","Israel",2035,"M",15,64,0.4,8.8,8.5,60.9,52.0,29.9,16.4,12.07,5.97,5.18,0.93,3187
89,"ISR","Middle East and North Africa","Israel",2040,"M",15,64,0.3,9.1,8.8,60.1,52.3,30.5,16.6,12.12,5.97,5.20,0.94,3336
91,"JOR","Middle East and North Africa","Jordan",2015,"M",15,64,1.8,11.8,9.6,67.8,26.5,18.6,6.3,10.68,5.83,4.36,0.50,2472
91,"JOR","Middle East and North Africa","Jordan",2020,"M",15,64,1.4,10.8,9.0,66.2,26.4,21.6,6.8,10.90,5.86,4.47,0.57,2566
91,"JOR","Middle East and North Africa","Jordan",2025,"M",15,64,1.2,9.7,8.2,64.3,26.0,24.8,7.3,11.10,5.88,4.58,0.64,2863
91,"JOR","Middle East and North Africa","Jordan",2030,"M",15,64,0.9,8.6,7.4,61.6,25.3,28.9,8.2,11.35,5.91,4.70,0.74,3163
91,"JOR","Middle East and North Africa","Jordan",2035,"M",15,64,0.7,7.7,6.7,57.8,24.5,33.7,9.5,11.61,5.92,4.82,0.86,3412
91,"JOR","Middle East and North Africa","Jordan",2040,"M",15,64,0.6,6.7,5.9,54.1,23.6,38.6,10.8,11.88,5.94,4.95,0.99,3586
93,"KWT","Middle East and North Africa","Kuwait",2015,"M",15,64,3.3,47.3,9.7,44.7,17.7,4.7,2.8,6.14,3.12,2.87,0.15,1641
93,"KWT","Middle East and North Africa","Kuwait",2020,"M",15,64,2.4,46.9,10.1,45.8,18.1,4.9,2.8,6.27,3.17,2.95,0.15,1813
93,"KWT","Middle East and North Africa","Kuwait",2025,"M",15,64,1.7,46.9,10.7,45.3,17.9,6.1,3.3,6.41,3.21,3.02,0.19,1983
93,"KWT","Middle East and North Africa","Kuwait",2030,"M",15,64,1.2,47.0,11.2,43.7,17.3,8.1,4.4,6.58,3.24,3.09,0.25,2164
93,"KWT","Middle East and North Africa","Kuwait",2035,"M",15,64,0.8,46.9,11.5,41.4,16.5,10.9,5.9,6.78,3.26,3.19,0.34,2334
93,"KWT","Middle East and North Africa","Kuwait",2040,"M",15,64,0.6,46.7,11.6,38.5,15.5,14.2,7.7,7.01,3.27,3.29,0.44,2505
140,"LBY","Middle East and North Africa","Libya",2015,"M",15,64,17.7,37.7,34.8,22.6,10.0,22.1,11.3,7.82,4.85,2.30,0.67,2033
140,"LBY","Middle East and North Africa","Libya",2020,"M",15,64,18.1,34.7,32.9,20.9,8.6,26.4,13.6,8.13,4.86,2.47,0.80,2220
140,"LBY","Middle East and North Africa","Libya",2025,"M",15,64,18.6,31.1,30.2,18.6,7.0,31.7,16.5,8.49,4.86,2.67,0.96,2407
140,"LBY","Middle East and North Africa","Libya",2030,"M",15,64,16.9,24.5,24.4,18.4,6.0,40.2,21.0,9.35,4.98,3.15,1.22,2572
140,"LBY","Middle East and North Africa","Libya",2035,"M",15,64,15.6,19.2,19.2,17.0,5.0,48.2,25.8,10.10,5.07,3.56,1.48,2693
140,"LBY","Middle East and North Africa","Libya",2040,"M",15,64,14.2,15.5,15.5,14.4,3.8,56.0,30.6,10.78,5.15,3.90,1.73,2749
120,"MLT","Middle East and North Africa","Malta",2015,"M",15,64,2.6,9.5,8.7,71.8,22.7,16.1,13.8,11.59,5.82,5.17,0.60,150
120,"MLT","Middle East and North Africa","Malta",2020,"M",15,64,2.8,4.5,4.2,73.7,27.1,18.9,16.1,12.07,5.82,5.55,0.70,146
120,"MLT","Middle East and North Africa","Malta",2025,"M",15,64,1.4,4.5,4.3,72.4,29.6,21.7,18.3,12.44,5.91,5.73,0.80,141
120,"MLT","Middle East and North Africa","Malta",2030,"M",15,64,1.8,3.1,2.9,70.5,32.0,24.5,20.6,12.67,5.88,5.88,0.90,137
120,"MLT","Middle East and North Africa","Malta",2035,"M",15,64,2.2,2.8,2.6,67.9,33.4,27.2,22.6,12.82,5.86,5.96,0.99,136
120,"MLT","Middle East and North Africa","Malta",2040,"M",15,64,2.5,2.6,2.4,64.7,34.5,30.3,25.0,13.00,5.85,6.05,1.11,134
29,"MAR","Middle East and North Africa","Morocco",2015,"M",15,64,22.8,38.4,35.3,24.9,13.5,13.9,7.8,6.96,4.54,1.99,0.43,11223
29,"MAR","Middle East and North Africa","Morocco",2020,"M",15,64,18.6,37.9,35.9,27.9,15.8,15.6,8.7,7.55,4.82,2.24,0.48,11800
29,"MAR","Middle East and North Africa","Morocco",2025,"M",15,64,14.9,36.8,35.7,30.9,18.0,17.4,9.6,8.13,5.08,2.51,0.54,12219
29,"MAR","Middle East and North Africa","Morocco",2030,"M",15,64,11.1,35.0,34.6,34.4,20.3,19.5,10.5,8.74,5.33,2.81,0.60,12894
29,"MAR","Middle East and North Africa","Morocco",2035,"M",15,64,8.3,32.3,32.3,36.5,22.4,22.9,12.1,9.34,5.50,3.14,0.70,13416
29,"MAR","Middle East and North Africa","Morocco",2040,"M",15,64,6.5,29.2,29.2,37.6,23.8,26.7,14.3,9.89,5.62,3.45,0.82,13772
318,"QAT","Middle East and North Africa","Qatar",2015,"M",15,64,2.8,45.8,22.3,38.6,22.9,12.9,7.6,8.16,5.13,2.62,0.41,1615
318,"QAT","Middle East and North Africa","Qatar",2020,"M",15,64,2.5,46.1,23.4,37.9,22.1,13.5,7.9,8.21,5.17,2.61,0.43,1727
318,"QAT","Middle East and North Africa","Qatar",2025,"M",15,64,2.4,46.5,24.6,36.3,21.1,14.8,8.6,8.28,5.20,2.61,0.47,1773
318,"QAT","Middle East and North Africa","Qatar",2030,"M",15,64,2.2,45.9,25.1,35.5,20.1,16.3,9.4,8.40,5.24,2.65,0.51,1799
318,"QAT","Middle East and North Africa","Qatar",2035,"M",15,64,2.0,44.9,25.5,34.5,19.1,18.5,10.5,8.59,5.29,2.72,0.58,1770
318,"QAT","Middle East and North Africa","Qatar",2040,"M",15,64,1.8,44.5,26.6,32.0,17.4,21.7,12.3,8.82,5.35,2.79,0.68,1672
99,"SAU","Middle East and North Africa","Saudi Arabia",2015,"M",15,64,6.4,22.1,13.8,57.9,35.1,13.6,7.8,9.40,5.37,3.60,0.43,12533
99,"SAU","Middle East and North Africa","Saudi Arabia",2020,"M",15,64,4.9,19.4,12.8,60.3,40.2,15.4,8.6,9.93,5.51,3.94,0.48,14294
99,"SAU","Middle East and North Africa","Saudi Arabia",2025,"M",15,64,3.2,17.0,12.1,60.9,44.0,18.9,10.4,10.53,5.66,4.28,0.58,15641
99,"SAU","Middle East and North Africa","Saudi Arabia",2030,"M",15,64,2.5,15.9,12.0,59.3,44.6,22.4,12.3,10.89,5.74,4.46,0.69,16485
99,"SAU","Middle East and North Africa","Saudi Arabia",2035,"M",15,64,1.9,14.7,11.8,57.1,44.6,26.4,14.5,11.26,5.81,4.64,0.82,17037
99,"SAU","Middle East and North Africa","Saudi Arabia",2040,"M",15,64,1.2,13.4,11.5,54.8,44.6,30.7,17.1,11.66,5.88,4.83,0.96,17000
102,"SYR","Middle East and North Africa","Syria",2015,"M",15,64,6.0,44.2,35.8,45.4,25.0,4.4,2.8,7.91,5.39,2.38,0.14,6932
102,"SYR","Middle East and North Africa","Syria",2020,"M",15,64,5.5,41.0,33.8,49.4,31.5,3.9,2.3,8.23,5.45,2.66,0.12,8423
102,"SYR","Middle East and North Africa","Syria",2025,"M",15,64,5.3,38.1,31.7,52.4,36.6,4.0,2.2,8.52,5.48,2.91,0.12,9235
102,"SYR","Middle East and North Africa","Syria",2030,"M",15,64,5.2,35.0,29.5,55.0,41.0,4.5,2.4,8.80,5.51,3.15,0.14,10001
102,"SYR","Middle East and North Africa","Syria",2035,"M",15,64,5.2,31.8,26.9,57.4,44.8,5.4,2.8,9.09,5.53,3.39,0.16,10755
102,"SYR","Middle East and North Africa","Syria",2040,"M",15,64,5.1,28.4,24.2,59.6,48.3,6.6,3.4,9.38,5.55,3.63,0.20,11495
43,"TUN","Middle East and North Africa","Tunisia",2015,"M",15,64,6.0,30.7,20.3,45.4,15.1,18.0,10.1,9.12,5.33,3.22,0.56,3848
43,"TUN","Middle East and North Africa","Tunisia",2020,"M",15,64,4.2,28.0,18.8,46.5,15.2,21.2,11.9,9.63,5.47,3.49,0.66,3952
43,"TUN","Middle East and North Africa","Tunisia",2025,"M",15,64,3.2,24.0,16.4,47.9,15.4,24.8,13.9,10.14,5.58,3.79,0.77,4053
43,"TUN","Middle East and North Africa","Tunisia",2030,"M",15,64,2.3,19.9,13.8,48.4,15.6,29.4,16.3,10.73,5.68,4.13,0.91,4141
43,"TUN","Middle East and North Africa","Tunisia",2035,"M",15,64,1.6,16.4,11.4,47.4,15.5,34.6,19.2,11.30,5.76,4.47,1.08,4200
43,"TUN","Middle East and North Africa","Tunisia",2040,"M",15,64,1.0,13.0,9.2,45.9,15.5,40.3,22.4,11.90,5.83,4.81,1.25,4219
105,"ARE","Middle East and North Africa","United Arab Emirates",2015,"M",15,64,10.0,22.8,11.5,55.7,39.5,11.5,6.7,8.97,5.06,3.54,0.36,5840
105,"ARE","Middle East and North Africa","United Arab Emirates",2020,"M",15,64,9.9,21.6,11.0,55.6,41.0,13.0,7.5,9.18,5.09,3.68,0.41,6331
105,"ARE","Middle East and North Africa","United Arab Emirates",2025,"M",15,64,9.4,20.3,10.5,55.2,41.7,15.2,8.7,9.44,5.14,3.82,0.48,6895
105,"ARE","Middle East and North Africa","United Arab Emirates",2030,"M",15,64,8.9,18.9,10.0,53.7,41.5,18.5,10.5,9.75,5.20,3.97,0.58,7491
105,"ARE","Middle East and North Africa","United Arab Emirates",2035,"M",15,64,8.5,17.7,9.5,51.2,40.5,22.6,12.8,10.06,5.24,4.11,0.71,7941
105,"ARE","Middle East and North Africa","United Arab Emirates",2040,"M",15,64,8.1,15.8,8.8,48.7,39.7,27.4,15.7,10.46,5.30,4.29,0.86,7876
106,"YEM","Middle East and North Africa","Yemen",2015,"M",15,64,32.5,29.4,21.0,35.1,11.0,2.9,1.6,5.44,3.79,1.56,0.09,7416
106,"YEM","Middle East and North Africa","Yemen",2020,"M",15,64,24.8,30.9,22.4,38.9,11.7,5.5,2.6,6.26,4.26,1.84,0.16,8593
106,"YEM","Middle East and North Africa","Yemen",2025,"M",15,64,19.8,29.4,21.5,42.3,12.4,8.5,4.1,6.97,4.57,2.15,0.25,9761
106,"YEM","Middle East and North Africa","Yemen",2030,"M",15,64,16.1,26.6,19.6,44.9,12.9,12.4,6.0,7.67,4.82,2.48,0.37,10993
106,"YEM","Middle East and North Africa","Yemen",2035,"M",15,64,13.4,23.4,17.4,45.7,13.0,17.5,8.7,8.35,5.02,2.81,0.52,12238
106,"YEM","Middle East and North Africa","Yemen",2040,"M",15,64,11.1,20.2,15.1,45.0,12.7,23.6,11.9,9.04,5.18,3.15,0.71,13390
3,"BEN","Sub-Saharan Africa","Benin",2015,"M",15,64,36.1,24.6,17.3,29.8,22.3,9.4,4.9,6.42,3.61,2.52,0.29,2978
3,"BEN","Sub-Saharan Africa","Benin",2020,"M",15,64,30.1,27.0,19.6,29.7,22.8,13.2,6.8,7.16,3.97,2.79,0.40,3477
3,"BEN","Sub-Saharan Africa","Benin",2025,"M",15,64,25.1,27.3,20.2,29.3,22.4,18.2,9.5,7.96,4.28,3.12,0.55,4023
3,"BEN","Sub-Saharan Africa","Benin",2030,"M",15,64,21.3,26.3,19.8,27.7,20.8,24.7,12.9,8.74,4.53,3.46,0.75,4599
3,"BEN","Sub-Saharan Africa","Benin",2035,"M",15,64,18.4,24.3,18.5,24.7,17.8,32.6,17.2,9.52,4.72,3.80,0.99,5200
3,"BEN","Sub-Saharan Africa","Benin",2040,"M",15,64,16.1,21.1,16.3,23.8,16.9,39.1,21.0,10.29,4.89,4.19,1.20,5823
4,"BWA","Sub-Saharan Africa","Botswana",2015,"M",15,64,4.7,3.4,2.4,87.1,33.5,4.9,2.7,10.32,6.64,3.53,0.15,664
4,"BWA","Sub-Saharan Africa","Botswana",2020,"M",15,64,2.8,2.4,1.8,89.2,34.2,5.7,3.0,10.60,6.79,3.64,0.17,706
4,"BWA","Sub-Saharan Africa","Botswana",2025,"M",15,64,1.5,1.8,1.4,90.0,34.6,6.7,3.6,10.81,6.88,3.73,0.21,754
4,"BWA","Sub-Saharan Africa","Botswana",2030,"M",15,64,0.7,1.3,1.0,89.9,35.0,8.1,4.3,10.99,6.94,3.80,0.25,812
4,"BWA","Sub-Saharan Africa","Botswana",2035,"M",15,64,0.2,1.5,1.3,87.8,34.5,10.5,5.4,11.15,6.98,3.85,0.32,874
4,"BWA","Sub-Saharan Africa","Botswana",2040,"M",15,64,0.2,1.0,0.9,85.8,34.1,13.0,6.8,11.29,6.98,3.91,0.40,930
6,"BDI","Sub-Saharan Africa","Burundi",2015,"M",15,64,35.5,50.0,35.2,11.8,6.1,2.7,1.4,4.77,3.99,0.70,0.08,2796
6,"BDI","Sub-Saharan Africa","Burundi",2020,"M",15,64,28.4,54.8,39.6,13.1,7.1,3.7,2.0,5.43,4.48,0.83,0.11,3205
6,"BDI","Sub-Saharan Africa","Burundi",2025,"M",15,64,21.4,58.6,43.4,15.1,8.4,4.9,2.7,6.12,4.97,1.00,0.15,3749
6,"BDI","Sub-Saharan Africa","Burundi",2030,"M",15,64,15.7,60.8,45.9,17.2,9.7,6.4,3.5,6.77,5.38,1.19,0.20,4434
6,"BDI","Sub-Saharan Africa","Burundi",2035,"M",15,64,13.1,59.5,45.6,18.7,10.9,8.7,4.7,7.28,5.60,1.41,0.27,5208
6,"BDI","Sub-Saharan Africa","Burundi",2040,"M",15,64,10.3,58.5,45.5,20.1,12.0,11.1,6.2,7.80,5.83,1.63,0.35,6023
7,"CMR","Sub-Saharan Africa","Cameroon",2015,"M",15,64,9.8,47.8,33.0,37.6,20.5,4.8,2.5,7.57,4.97,2.45,0.14,6346
7,"CMR","Sub-Saharan Africa","Cameroon",2020,"M",15,64,8.2,49.0,34.9,36.1,20.2,6.7,3.4,7.80,5.08,2.52,0.20,7337
7,"CMR","Sub-Saharan Africa","Cameroon",2025,"M",15,64,7.3,46.3,33.6,37.7,21.4,8.6,4.5,8.20,5.18,2.76,0.26,8462
7,"CMR","Sub-Saharan Africa","Cameroon",2030,"M",15,64,6.5,42.7,31.5,40.1,23.4,10.7,5.6,8.65,5.27,3.05,0.33,9695
7,"CMR","Sub-Saharan Africa","Cameroon",2035,"M",15,64,5.9,38.4,28.8,42.9,25.9,12.8,6.8,9.14,5.36,3.39,0.39,11016
7,"CMR","Sub-Saharan Africa","Cameroon",2040,"M",15,64,5.4,33.8,25.7,45.7,28.4,15.1,8.1,9.64,5.43,3.74,0.46,12399
9,"CAF","Sub-Saharan Africa","Central African Republic",2015,"M",15,64,36.0,34.2,23.7,27.2,15.4,2.6,1.5,5.34,3.53,1.73,0.08,1348
9,"CAF","Sub-Saharan Africa","Central African Republic",2020,"M",15,64,30.6,38.1,27.3,29.8,17.4,1.5,0.9,5.71,3.84,1.82,0.05,1523
9,"CAF","Sub-Saharan Africa","Central African Republic",2025,"M",15,64,27.0,40.4,29.6,31.2,18.8,1.4,0.8,6.01,4.05,1.91,0.04,1704
9,"CAF","Sub-Saharan Africa","Central African Republic",2030,"M",15,64,23.9,42.1,31.5,32.6,20.3,1.4,0.8,6.30,4.25,2.01,0.04,1905
9,"CAF","Sub-Saharan Africa","Central African Republic",2035,"M",15,64,19.8,49.5,38.1,29.1,18.7,1.6,0.9,6.35,4.47,1.84,0.05,2116
9,"CAF","Sub-Saharan Africa","Central African Republic",2040,"M",15,64,17.6,52.4,41.1,28.1,18.3,1.9,1.0,6.46,4.60,1.80,0.06,2327
12,"COG","Sub-Saharan Africa","Congo",2015,"M",15,64,14.4,30.9,7.1,52.8,9.2,1.9,0.7,6.99,4.42,2.52,0.05,1263
12,"COG","Sub-Saharan Africa","Congo",2020,"M",15,64,11.5,31.0,6.7,56.3,8.6,1.3,0.4,7.22,4.59,2.60,0.03,1439
12,"COG","Sub-Saharan Africa","Congo",2025,"M",15,64,9.7,28.8,6.0,60.9,8.3,0.7,0.3,7.50,4.74,2.74,0.02,1670
12,"COG","Sub-Saharan Africa","Congo",2030,"M",15,64,10.6,29.9,6.1,59.1,7.6,0.5,0.2,7.29,4.66,2.62,0.01,1931
12,"COG","Sub-Saharan Africa","Congo",2035,"M",15,64,9.5,28.9,5.8,61.5,7.6,0.3,0.1,7.46,4.75,2.70,0.01,2201
12,"COG","Sub-Saharan Africa","Congo",2040,"M",15,64,7.7,27.5,5.6,64.8,7.9,0.1,0.0,7.72,4.89,2.84,0.00,2491
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2015,"M",15,64,23.5,40.6,28.4,31.4,15.7,4.4,2.7,6.40,4.22,2.04,0.14,6074
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2020,"M",15,64,19.0,39.4,28.1,37.8,21.6,3.9,2.3,7.08,4.52,2.43,0.12,6803
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2025,"M",15,64,14.9,37.2,27.0,44.2,27.4,3.7,2.1,7.77,4.80,2.85,0.12,7583
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2030,"M",15,64,11.0,34.4,25.4,50.8,32.9,3.8,2.1,8.47,5.07,3.29,0.12,8558
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2035,"M",15,64,8.9,29.9,22.4,57.0,38.7,4.2,2.3,9.10,5.24,3.74,0.13,9623
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2040,"M",15,64,8.7,24.2,18.3,61.8,43.3,5.3,2.8,9.61,5.30,4.14,0.16,10762
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2015,"M",15,64,28.8,35.6,17.0,34.4,18.9,1.3,0.7,5.27,3.71,1.52,0.04,18585
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2020,"M",15,64,23.3,38.7,21.0,36.9,20.8,1.2,0.6,5.75,4.07,1.64,0.04,21642
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2025,"M",15,64,19.4,39.4,24.2,40.0,23.2,1.3,0.6,6.22,4.38,1.81,0.04,25085
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2030,"M",15,64,16.7,38.7,26.3,43.1,25.9,1.5,0.7,6.66,4.63,1.99,0.04,28900
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2035,"M",15,64,14.5,37.2,27.4,46.6,28.9,1.8,0.9,7.09,4.84,2.20,0.05,33085
45,"COD","Sub-Saharan Africa","Democratic Republic of the Congo",2040,"M",15,64,12.6,34.2,27.0,50.8,32.5,2.4,1.2,7.55,5.03,2.46,0.07,37586
15,"GAB","Sub-Saharan Africa","Gabon",2015,"M",15,64,8.0,31.9,21.6,53.7,29.0,6.4,3.5,8.87,5.21,3.47,0.20,503
15,"GAB","Sub-Saharan Africa","Gabon",2020,"M",15,64,5.9,27.1,18.6,58.4,32.9,8.5,4.4,9.57,5.39,3.92,0.26,572
15,"GAB","Sub-Saharan Africa","Gabon",2025,"M",15,64,4.2,21.5,14.8,62.1,36.3,12.2,6.2,10.35,5.55,4.43,0.37,650
15,"GAB","Sub-Saharan Africa","Gabon",2030,"M",15,64,3.2,16.8,11.7,63.4,38.1,16.5,8.5,10.99,5.65,4.84,0.50,736
15,"GAB","Sub-Saharan Africa","Gabon",2035,"M",15,64,2.3,13.2,9.2,62.5,38.7,22.0,11.4,11.61,5.74,5.20,0.67,822
15,"GAB","Sub-Saharan Africa","Gabon",2040,"M",15,64,1.5,13.5,9.9,53.5,33.7,31.5,16.2,12.11,5.80,5.35,0.95,908
16,"GMB","Sub-Saharan Africa","Gambia",2015,"M",15,64,47.4,3.0,2.5,48.1,6.3,1.6,0.9,4.92,3.14,1.72,0.05,497
16,"GMB","Sub-Saharan Africa","Gambia",2020,"M",15,64,43.7,1.6,1.2,53.5,6.9,1.2,0.7,5.29,3.37,1.89,0.04,587
16,"GMB","Sub-Saharan Africa","Gambia",2025,"M",15,64,39.6,1.0,0.8,58.3,7.6,1.1,0.6,5.70,3.62,2.04,0.04,693
16,"GMB","Sub-Saharan Africa","Gambia",2030,"M",15,64,35.6,0.7,0.6,62.5,8.3,1.2,0.7,6.09,3.86,2.20,0.04,819
16,"GMB","Sub-Saharan Africa","Gambia",2035,"M",15,64,32.0,0.4,0.4,66.0,8.9,1.6,0.8,6.47,4.08,2.34,0.05,960
16,"GMB","Sub-Saharan Africa","Gambia",2040,"M",15,64,24.2,2.8,2.8,70.2,9.7,2.8,1.4,7.19,4.55,2.56,0.08,1116
17,"GHA","Sub-Saharan Africa","Ghana",2015,"M",15,64,17.2,8.5,5.9,70.1,31.4,4.1,2.4,8.31,4.89,3.29,0.13,7749
17,"GHA","Sub-Saharan Africa","Ghana",2020,"M",15,64,13.0,8.4,6.1,74.1,36.9,4.6,2.5,8.90,5.15,3.60,0.14,8793
17,"GHA","Sub-Saharan Africa","Ghana",2025,"M",15,64,10.2,7.0,5.0,77.5,42.5,5.4,2.9,9.42,5.33,3.92,0.17,9922
17,"GHA","Sub-Saharan Africa","Ghana",2030,"M",15,64,7.9,5.5,4.0,79.9,50.6,6.8,3.5,10.01,5.49,4.32,0.21,11071
